Date,MVRV-Z Score
2020-03-27,0.274702
2020-03-28,0.199716
2020-03-29,0.10548
2020-03-30,0.261872
2020-03-31,0.261334
2020-04-01,0.327764
2020-04-02,0.371514
2020-04-03,0.359728
2020-04-04,0.391283
2020-04-05,0.37093
2020-04-06,0.517078
2020-04-07,0.485233
2020-04-08,0.53837
2020-04-09,0.516743
2020-04-10,0.394279
2020-04-11,0.401266
2020-04-12,0.429162
2020-04-13,0.39586
2020-04-14,0.399495
2020-04-15,0.327038
2020-04-16,0.473735
2020-04-17,0.460057
2020-04-18,0.512757
2020-04-19,0.479774
2020-04-20,0.393848
2020-04-21,0.399253
2020-04-22,0.472995
2020-04-23,0.578352
2020-04-24,0.582524
2020-04-25,0.591253
2020-04-26,0.633545
2020-04-27,0.657574
2020-04-28,0.654821
2020-04-29,0.93244
2020-04-30,0.896175
2020-05-01,0.952567
2020-05-02,0.98644
2020-05-03,0.961522
2020-05-04,0.955521
2020-05-05,0.984234
2020-05-06,1.062108
2020-05-07,1.262281
2020-05-08,1.218926
2020-05-09,1.136021
2020-05-10,0.885237
2020-05-11,0.850749
2020-05-12,0.91617
2020-05-13,1.060259
2020-05-14,1.196188
2020-05-15,1.057133
2020-05-16,1.076129
2020-05-17,1.158044
2020-05-18,1.167223
2020-05-19,1.172237
2020-05-20,1.102079
2020-05-21,0.972838
2020-05-22,0.999387
2020-05-23,1.004875
2020-05-24,0.895524
2020-05-25,0.926065
2020-05-26,0.904494
2020-05-27,0.999753
2020-05-28,1.113733
2020-05-29,1.073167
2020-05-30,1.146861
2020-05-31,1.071754
2020-06-01,1.28665
2020-06-02,1.08818
2020-06-03,1.124052
2020-06-04,1.171189
2020-06-05,1.120931
2020-06-06,1.127577
2020-06-07,1.149266
2020-06-08,1.152125
2020-06-09,1.153415
2020-06-10,1.183117
2020-06-11,1.007881
2020-06-12,1.058367
2020-06-13,1.059139
2020-06-14,1.024515
2020-06-15,1.051735
2020-06-16,1.073044
2020-06-17,1.051907
2020-06-18,1.030524
2020-06-19,1.000464
2020-06-20,1.020138
2020-06-21,0.998619
2020-06-22,1.11119
2020-06-23,1.088991
2020-06-24,0.998131
2020-06-25,0.984961
2020-06-26,0.955284
2020-06-27,0.910123
2020-06-28,0.939969
2020-06-29,0.960966
2020-06-30,0.948387
2020-07-01,0.975418
2020-07-02,0.933254
2020-07-03,0.924929
2020-07-04,0.941394
2020-07-05,0.927738
2020-07-06,1.000501
2020-07-07,0.975133
2020-07-08,1.024328
2020-07-09,0.965794
2020-07-10,0.980442
2020-07-11,0.966285
2020-07-12,0.980478
2020-07-13,0.965073
2020-07-14,0.970627
2020-07-15,0.951584
2020-07-16,0.932976
2020-07-17,0.93942
2020-07-18,0.944468
2020-07-19,0.955881
2020-07-20,0.940852
2020-07-21,1.002538
2020-07-22,1.041268
2020-07-23,1.061704
2020-07-24,1.043328
2020-07-25,1.085688
2020-07-26,1.149482
2020-07-27,1.456031
2020-07-28,1.421389
2020-07-29,1.465636
2020-07-30,1.46717
2020-07-31,1.520109
2020-08-01,1.645658
2020-08-02,1.445379
2020-08-03,1.478986
2020-08-04,1.467024
2020-08-05,1.606829
2020-08-06,1.612403
2020-08-07,1.558401
2020-08-08,1.594095
2020-08-09,1.573266
2020-08-10,1.622792
2020-08-11,1.485544
2020-08-12,1.533698
2020-08-13,1.585158
2020-08-14,1.581733
2020-08-15,1.604755
2020-08-16,1.611253
2020-08-17,1.719639
2020-08-18,1.626869
2020-08-19,1.553571
2020-08-20,1.586871
2020-08-21,1.489302
2020-08-22,1.531176
2020-08-23,1.524856
2020-08-24,1.551211
2020-08-25,1.435204
2020-08-26,1.46454
2020-08-27,1.41948
2020-08-28,1.475445
2020-08-29,1.463985
2020-08-30,1.518953
2020-08-31,1.510003
2020-09-01,1.585627
2020-09-02,1.430934
2020-09-03,1.11552
2020-09-04,1.17251
2020-09-05,1.078563
2020-09-06,1.112387
2020-09-07,1.143595
2020-09-08,1.072561
2020-09-09,1.10374
2020-09-10,1.133625
2020-09-11,1.147546
2020-09-12,1.160767
2020-09-13,1.128837
2020-09-14,1.220649
2020-09-15,1.250686
2020-09-16,1.2995
2020-09-17,1.288984
2020-09-18,1.282533
2020-09-19,1.32226
2020-09-20,1.279279
2020-09-21,1.152432
2020-09-22,1.167909
2020-09-23,1.090136
2020-09-24,1.226333
2020-09-25,1.209657
2020-09-26,1.224313
2020-09-27,1.227914
2020-09-28,1.218326
2020-09-29,1.245685
2020-09-30,1.225908
2020-10-01,1.180366
2020-10-02,1.169647
2020-10-03,1.165079
2020-10-04,1.193918
2020-10-05,1.221468
2020-10-06,1.173
2020-10-07,1.19062
2020-10-08,1.252259
2020-10-09,1.296188
2020-10-10,1.356201
2020-10-11,1.374581
2020-10-12,1.41796
2020-10-13,1.385217
2020-10-14,1.377842
2020-10-15,1.398349
2020-10-16,1.352942
2020-10-17,1.358095
2020-10-18,1.390737
2020-10-19,1.453721
2020-10-20,1.498839
2020-10-21,1.737541
2020-10-22,1.761958
2020-10-23,1.744452
2020-10-24,1.782186
2020-10-25,1.759413
2020-10-26,1.766413
2020-10-27,1.917252
2020-10-28,1.809265
2020-10-29,1.852359
2020-10-30,1.882135
2020-10-31,1.931273
2020-11-01,1.907653
2020-11-02,1.863362
2020-11-03,1.94134
2020-11-04,1.968828
2020-11-05,2.340821
2020-11-06,2.332935
2020-11-07,2.13032
2020-11-08,2.286104
2020-11-09,2.230956
2020-11-10,2.22372
2020-11-11,2.323486
2020-11-12,2.45842
2020-11-13,2.459226
2020-11-14,2.392988
2020-11-15,2.35751
2020-11-16,2.544864
2020-11-17,2.772089
2020-11-18,2.780781
2020-11-19,2.77342
2020-11-20,2.966871
2020-11-21,2.962976
2020-11-22,2.895488
2020-11-23,2.853539
2020-11-24,3.034379
2020-11-25,2.919852
2020-11-26,2.49283
2020-11-27,2.481085
2020-11-28,2.637628
2020-11-29,2.742055
2020-11-30,3.094697
2020-12-01,2.866527
2020-12-02,2.949825
2020-12-03,2.999599
2020-12-04,2.804316
2020-12-05,2.891509
2020-12-06,2.943029
2020-12-07,2.888259
2020-12-08,2.670283
2020-12-09,2.714215
2020-12-10,2.636948
2020-12-11,2.571318
2020-12-12,2.746551
2020-12-13,2.811274
2020-12-14,2.83257
2020-12-15,2.855731
2020-12-16,3.303993
2020-12-17,3.61066
2020-12-18,3.628744
2020-12-19,3.803287
2020-12-20,3.700424
2020-12-21,3.53773
2020-12-22,3.699461
2020-12-23,3.56113
2020-12-24,3.626733
2020-12-25,3.837619
2020-12-26,4.237643
2020-12-27,4.190745
2020-12-28,4.269028
2020-12-29,4.262764
2020-12-30,4.594626
2020-12-31,4.595892
2021-01-01,4.633427
2021-01-02,5.170911
2021-01-03,5.387155
2021-01-04,4.993325
2021-01-05,5.423422
2021-01-06,5.928405
2021-01-07,6.38171
2021-01-08,6.604528
2021-01-09,6.418516
2021-01-10,5.909948
2021-01-11,5.198708
2021-01-12,4.826843
2021-01-13,5.535336
2021-01-14,5.83824
2021-01-15,5.298719
2021-01-16,5.147334
2021-01-17,5.087443
2021-01-18,5.149013
2021-01-19,5.040163
2021-01-20,4.856313
2021-01-21,3.929093
2021-01-22,4.301864
2021-01-23,4.089994
2021-01-24,4.106112
2021-01-25,4.125358
2021-01-26,4.147343
2021-01-27,3.67109
2021-01-28,4.259394
2021-01-29,4.351599
2021-01-30,4.359905
2021-01-31,4.103408
2021-02-01,4.159823
2021-02-02,4.516234
2021-02-03,4.858021
2021-02-04,4.733043
2021-02-05,4.859446
2021-02-06,5.062643
2021-02-07,4.9589
2021-02-08,6.199306
2021-02-09,6.180052
2021-02-10,5.840499
2021-02-11,6.27512
2021-02-12,6.132955
2021-02-13,6.022757
2021-02-14,6.248415
2021-02-15,6.047051
2021-02-16,6.159612
2021-02-17,6.605032
2021-02-18,6.421944
2021-02-19,6.999465
2021-02-20,6.914962
2021-02-21,7.0932
2021-02-22,6.432223
2021-02-23,5.490501
2021-02-24,5.593876
2021-02-25,5.223344
2021-02-26,4.962276
2021-02-27,4.87494
2021-02-28,4.76947
2021-03-01,5.389913
2021-03-02,5.140851
2021-03-03,5.46432
2021-03-04,5.085665
2021-03-05,5.095553
2021-03-06,5.085751
2021-03-07,5.365487
2021-03-08,5.464988
2021-03-09,5.803327
2021-03-10,5.946027
2021-03-11,6.12465
2021-03-12,5.983663
2021-03-13,6.482023
2021-03-14,6.219143
2021-03-15,5.62985
2021-03-16,5.631104
2021-03-17,5.878924
2021-03-18,5.69861
2021-03-19,5.711458
2021-03-20,5.674703
2021-03-21,5.521793
2021-03-22,5.078665
2021-03-23,5.048683
2021-03-24,4.752922
2021-03-25,4.580797
2021-03-26,4.971435
2021-03-27,5.092247
2021-03-28,5.018365
2021-03-29,5.217895
2021-03-30,5.315348
2021-03-31,5.286551
2021-04-01,5.243253
2021-04-02,5.228497
2021-04-03,4.977249
2021-04-04,5.05912
2021-04-05,5.091846
2021-04-06,4.944301
2021-04-07,4.691426
2021-04-08,4.865378
2021-04-09,4.84474
2021-04-10,4.999236
2021-04-11,4.999435
2021-04-12,4.958442
2021-04-13,5.330173
2021-04-14,5.212325
2021-04-15,5.209114
2021-04-16,4.980281
2021-04-17,4.798489
2021-04-18,4.303678
2021-04-19,4.214507
2021-04-20,4.268513
2021-04-21,3.972206
2021-04-22,3.710937
2021-04-23,3.591705
2021-04-24,3.499791
2021-04-25,3.33948
2021-04-26,3.877073
2021-04-27,3.972372
2021-04-28,3.926466
2021-04-29,3.769799
2021-04-30,4.200892
2021-05-01,4.192678
2021-05-02,4.03191
2021-05-03,4.082737
2021-05-04,3.684447
2021-05-05,4.052585
2021-05-06,3.938964
2021-05-07,3.997387
2021-05-08,4.12574
2021-05-09,4.056526
2021-05-10,3.786581
2021-05-11,3.843714
2021-05-12,3.236874
2021-05-13,3.060001
2021-05-14,3.116578
2021-05-15,2.802429
2021-05-16,2.690349
2021-05-17,2.428299
2021-05-18,2.353386
2021-05-19,1.832621
2021-05-20,2.160391
2021-05-21,1.788871
2021-05-22,1.838555
2021-05-23,1.543895
2021-05-24,1.932464
2021-05-25,1.895753
2021-05-26,1.986599
2021-05-27,1.915972
2021-05-28,1.620131
2021-05-29,1.527016
2021-05-30,1.622441
2021-05-31,1.789079
2021-06-01,1.719043
2021-06-02,1.816995
2021-06-03,1.965782
2021-06-04,1.735716
2021-06-05,1.586305
2021-06-06,1.616966
2021-06-07,1.417684
2021-06-08,1.396243
2021-06-09,1.782294
2021-06-10,1.726516
2021-06-11,1.759674
2021-06-12,1.606487
2021-06-13,1.929263
2021-06-14,2.075812
2021-06-15,2.051079
2021-06-16,1.850353
2021-06-17,1.825565
2021-06-18,1.595891
2021-06-19,1.57913
2021-06-20,1.582064
2021-06-21,1.201108
2021-06-22,1.269268
2021-06-23,1.389045
2021-06-24,1.491126
2021-06-25,1.214217
2021-06-26,1.235501
2021-06-27,1.491343
2021-06-28,1.477326
2021-06-29,1.629215
2021-06-30,1.542648
2021-07-01,1.389955
2021-07-02,1.42095
2021-07-03,1.498503
2021-07-04,1.571842
2021-07-05,1.429338
2021-07-06,1.449255
2021-07-07,1.429103
2021-07-08,1.320973
2021-07-09,1.426338
2021-07-10,1.395661
2021-07-11,1.4574
2021-07-12,1.346031
2021-07-13,1.29825
2021-07-14,1.313653
2021-07-15,1.209035
2021-07-16,1.18558
2021-07-17,1.186162
2021-07-18,1.201566
2021-07-19,1.122045
2021-07-20,1.013863
2021-07-21,1.240567
2021-07-22,1.256807
2021-07-23,1.369124
2021-07-24,1.437856
2021-07-25,1.528209
2021-07-26,1.74264
2021-07-27,1.888763
2021-07-28,1.955855
2021-07-29,1.945135
2021-07-30,2.102477
2021-07-31,2.098809
2021-08-01,1.921641
2021-08-02,1.855225
2021-08-03,1.757007
2021-08-04,1.895023
2021-08-05,2.002064
2021-08-06,2.171566
2021-08-07,2.326909
2021-08-08,2.273401
2021-08-09,2.481289
2021-08-10,2.400716
2021-08-11,2.412195
2021-08-12,2.287208
2021-08-13,2.590554
2021-08-14,2.525786
2021-08-15,2.515549
2021-08-16,2.407661
2021-08-17,2.28446
2021-08-18,2.300857
2021-08-19,2.451459
2021-08-20,2.683178
2021-08-21,2.659969
2021-08-22,2.679955
2021-08-23,2.691084
2021-08-24,2.53192
2021-08-25,2.617308
2021-08-26,2.443491
2021-08-27,2.607396
2021-08-28,2.583304
2021-08-29,2.586304
2021-08-30,2.414583
2021-08-31,2.417143
2021-09-01,2.542806
2021-09-02,2.596709
2021-09-03,2.633808
2021-09-04,2.632315
2021-09-05,2.79018
2021-09-06,2.861514
2021-09-07,2.339092
2021-09-08,2.275483
2021-09-09,2.292059
2021-09-10,2.138831
2021-09-11,2.165138
2021-09-12,2.257446
2021-09-13,2.148685
2021-09-14,2.323146
2021-09-15,2.41623
2021-09-16,2.37776
2021-09-17,2.321319
2021-09-18,2.403931
2021-09-19,2.312633
2021-09-20,1.929216
2021-09-21,1.725251
2021-09-22,1.989344
2021-09-23,2.098108
2021-09-24,1.916292
2021-09-25,1.908082
2021-09-26,1.927921
2021-09-27,1.870118
2021-09-28,1.758246
2021-09-29,1.77658
2021-09-30,1.974906
2021-10-01,2.340301
2021-10-02,2.309103
2021-10-03,2.339897
2021-10-04,2.426645
2021-10-05,2.613076
2021-10-06,2.927112
2021-10-07,2.776188
2021-10-08,2.778783
2021-10-09,2.863002
2021-10-10,2.827878
2021-10-11,3.037337
2021-10-12,2.932586
2021-10-13,3.019171
2021-10-14,3.009923
2021-10-15,3.336169
2021-10-16,3.280607
2021-10-17,3.314231
2021-10-18,3.33551
2021-10-19,3.511313
2021-10-20,3.636679
2021-10-21,3.314157
2021-10-22,3.169888
2021-10-23,3.201765
2021-10-24,3.157763
2021-10-25,3.32002
2021-10-26,3.09293
2021-10-27,2.936168
2021-10-28,3.088647
2021-10-29,3.211886
2021-10-30,3.162623
2021-10-31,3.121552
2021-11-01,3.082435
2021-11-02,3.219557
2021-11-03,3.199129
2021-11-04,3.064795
2021-11-05,3.022305
2021-11-06,3.049047
2021-11-07,3.166993
2021-11-08,3.504845
2021-11-09,3.452739
2021-11-10,3.254203
2021-11-11,3.257933
2021-11-12,3.154598
2021-11-13,3.170381
2021-11-14,3.210783
2021-11-15,3.098537
2021-11-16,2.820728
2021-11-17,2.799126
2021-11-18,2.536084
2021-11-19,2.625165
2021-11-20,2.752957
2021-11-21,2.691586
2021-11-22,2.484257
2021-11-23,2.575584
2021-11-24,2.531444
2021-11-25,2.656076
2021-11-26,2.256434
2021-11-27,2.317308
2021-11-28,2.511494
2021-11-29,2.554835
2021-11-30,2.486546
2021-12-01,2.485783
2021-12-02,2.436399
2021-12-03,2.21421
2021-12-04,1.876203
2021-12-05,1.887553
2021-12-06,1.978092
2021-12-07,1.974426
2021-12-08,1.966835
2021-12-09,1.774459
2021-12-10,1.736149
2021-12-11,1.874869
2021-12-12,1.933642
2021-12-13,1.682128
2021-12-14,1.791702
2021-12-15,1.829314
2021-12-16,1.740415
2021-12-17,1.641311
2021-12-18,1.682126
2021-12-19,1.678316
2021-12-20,1.683289
2021-12-21,1.838434
2021-12-22,1.807109
2021-12-23,1.952619
2021-12-24,1.95442
2021-12-25,1.938118
2021-12-26,1.950459
2021-12-27,1.947452
2021-12-28,1.716501
2021-12-29,1.627619
2021-12-30,1.672219
2021-12-31,1.615834
2022-01-01,1.702677
2022-01-02,1.685819
2022-01-03,1.618788
2022-01-04,1.578806
2022-01-05,1.405485
2022-01-06,1.377739
2022-01-07,1.260552
2022-01-08,1.281489
2022-01-09,1.287311
2022-01-10,1.282101
2022-01-11,1.351256
2022-01-12,1.436156
2022-01-13,1.338859
2022-01-14,1.37282
2022-01-15,1.37929
2022-01-16,1.375418
2022-01-17,1.306347
2022-01-18,1.322108
2022-01-19,1.277025
2022-01-20,1.203374
2022-01-21,0.903062
2022-01-22,0.79684
2022-01-23,0.889532
2022-01-24,0.919515
2022-01-25,0.940827
2022-01-26,0.932436
2022-01-27,0.94735
2022-01-28,1.003022
2022-01-29,1.02857
2022-01-30,1.022022
2022-01-31,1.056463
2022-02-01,1.070131
2022-02-02,0.937648
2022-02-03,0.946509
2022-02-04,1.233679
2022-02-05,1.263228
2022-02-06,1.323268
2022-02-07,1.430184
2022-02-08,1.447739
2022-02-09,1.462639
2022-02-10,1.404016
2022-02-11,1.312226
2022-02-12,1.297546
2022-02-13,1.298204
2022-02-14,1.32959
2022-02-15,1.460308
2022-02-16,1.426752
2022-02-17,1.180796
2022-02-18,1.140709
2022-02-19,1.143946
2022-02-20,1.033821
2022-02-21,0.931422
2022-02-22,1.010212
2022-02-23,0.946248
2022-02-24,1.015607
2022-02-25,1.08947
2022-02-26,1.070446
2022-02-27,0.971572
2022-02-28,1.357211
2022-03-01,1.436332
2022-03-02,1.409683
2022-03-03,1.301731
2022-03-04,1.06348
2022-03-05,1.08274
2022-03-06,1.012585
2022-03-07,0.995193
2022-03-08,1.037146
2022-03-09,1.265285
2022-03-10,1.085076
2022-03-11,1.039871
2022-03-12,1.048337
2022-03-13,0.9672
2022-03-14,1.096517
2022-03-15,1.075878
2022-03-16,1.196774
2022-03-17,1.18792
2022-03-18,1.247025
2022-03-19,1.271685
2022-03-20,1.207633
2022-03-21,1.190528
2022-03-22,1.281372
2022-03-23,1.304291
2022-03-24,1.389194
2022-03-25,1.405969
2022-03-26,1.416771
2022-03-27,1.571988
2022-03-28,1.59763
2022-03-29,1.609696
2022-03-30,1.583167
2022-03-31,1.473629
2022-04-01,1.518983
2022-04-02,1.49625
2022-04-03,1.529295
2022-04-04,1.542455
2022-04-05,1.473558
2022-04-06,1.308339
2022-04-07,1.326183
2022-04-08,1.233055
2022-04-09,1.264146
2022-04-10,1.234755
2022-04-11,1.047473
2022-04-12,1.083389
2022-04-13,1.155842
2022-04-14,1.068174
2022-04-15,1.109857
2022-04-16,1.103403
2022-04-17,1.052112
2022-04-18,1.128746
2022-04-19,1.174063
2022-04-20,1.166686
2022-04-21,1.098221
2022-04-22,1.04941
2022-04-23,1.0383
2022-04-24,1.033106
2022-04-25,1.099321
2022-04-26,0.935448
2022-04-27,1.014244
2022-04-28,1.050322
2022-04-29,0.972731
2022-04-30,0.911713
2022-05-01,0.962596
2022-05-02,0.972048
2022-05-03,0.914564
2022-05-04,1.046542
2022-05-05,0.832608
2022-05-06,0.802408
2022-05-07,0.766099
2022-05-08,0.667821
2022-05-09,0.430192
2022-05-10,0.470453
2022-05-11,0.329487
2022-05-12,0.349606
2022-05-13,0.37035
2022-05-14,0.420385
2022-05-15,0.497815
2022-05-16,0.410499
2022-05-17,0.449423
2022-05-18,0.337185
2022-05-19,0.441024
2022-05-20,0.372234
2022-05-21,0.386061
2022-05-22,0.448515
2022-05-23,0.365252
2022-05-24,0.403652
2022-05-25,0.399826
2022-05-26,0.384472
2022-05-27,0.337713
2022-05-28,0.367517
2022-05-29,0.39376
2022-05-30,0.551285
2022-05-31,0.556243
2022-06-01,0.421194
2022-06-02,0.471213
2022-06-03,0.415014
2022-06-04,0.425435
2022-06-05,0.434231
2022-06-06,0.532187
2022-06-07,0.52307
2022-06-08,0.458993
2022-06-09,0.44987
2022-06-10,0.383046
2022-06-11,0.33602
2022-06-12,0.233013
2022-06-13,-0.059956
2022-06-14,-0.065288
2022-06-15,-0.027463
2022-06-16,-0.172408
2022-06-17,-0.15557
2022-06-18,-0.249493
2022-06-19,-0.147724
2022-06-20,-0.140931
2022-06-21,-0.130151
2022-06-22,-0.174194
2022-06-23,-0.098585
2022-06-24,-0.083216
2022-06-25,-0.071964
2022-06-26,-0.099188
2022-06-27,-0.118825
2022-06-28,-0.15077
2022-06-29,-0.161677
2022-06-30,-0.207647
2022-07-01,-0.204576
2022-07-02,-0.21138
2022-07-03,-0.20729
2022-07-04,-0.142042
2022-07-05,-0.14361
2022-07-06,-0.115477
2022-07-07,-0.040359
2022-07-08,-0.028513
2022-07-09,-0.041937
2022-07-10,-0.093316
2022-07-11,-0.14735
2022-07-12,-0.189527
2022-07-13,-0.133192
2022-07-14,-0.10452
2022-07-15,-0.079691
2022-07-16,-0.054639
2022-07-17,-0.079713
2022-07-18,0.021794
2022-07-19,0.096914
2022-07-20,0.09018
2022-07-21,0.084015
2022-07-22,0.056138
2022-07-23,0.041876
2022-07-24,0.05382
2022-07-25,-0.022974
2022-07-26,-0.044401
2022-07-27,0.073077
2022-07-28,0.137067
2022-07-29,0.144823
2022-07-30,0.122334
2022-07-31,0.104392
2022-08-01,0.102557
2022-08-02,0.082557
2022-08-03,0.067708
2022-08-04,0.056464
2022-08-05,0.099138
2022-08-06,0.08179
2022-08-07,0.092652
2022-08-08,0.137245
2022-08-09,0.096663
2022-08-10,0.146405
2022-08-11,0.147511
2022-08-12,0.178866
2022-08-13,0.180956
2022-08-14,0.173394
2022-08-15,0.158058
2022-08-16,0.143333
2022-08-17,0.107546
2022-08-18,0.099875
2022-08-19,-0.056637
2022-08-20,-0.039745
2022-08-21,-0.011597
2022-08-22,-0.02813
2022-08-23,-0.011544
2022-08-24,-0.018512
2022-08-25,-0.006671
2022-08-26,-0.097932
2022-08-27,-0.110987
2022-08-28,-0.136405
2022-08-29,-0.095237
2022-08-30,-0.124068
2022-08-31,-0.109657
2022-09-01,-0.103218
2022-09-02,-0.112789
2022-09-03,-0.122567
2022-09-04,-0.111835
2022-09-05,-0.122713
2022-09-06,-0.186296
2022-09-07,-0.154817
2022-09-08,-0.152192
2022-09-09,-0.011924
2022-09-10,0.012323
2022-09-11,0.013788
2022-09-12,0.057245
2022-09-13,-0.08999
2022-09-14,-0.08284
2022-09-15,-0.118777
2022-09-16,-0.115228
2022-09-17,-0.088832
2022-09-18,-0.136235
2022-09-19,-0.126199
2022-09-20,-0.172375
2022-09-21,-0.196453
2022-09-22,-0.133665
2022-09-23,-0.139366
2022-09-24,-0.166908
2022-09-25,-0.175616
2022-09-26,-0.147162
2022-09-27,-0.152615
2022-09-28,-0.127573
2022-09-29,-0.121074
2022-09-30,-0.127348
2022-10-01,-0.135663
2022-10-02,-0.155857
2022-10-03,-0.112971
2022-10-04,-0.06398
2022-10-05,-0.076346
2022-10-06,-0.090015
2022-10-07,-0.11777
2022-10-08,-0.125657
2022-10-09,-0.124675
2022-10-10,-0.143
2022-10-11,-0.150422
2022-10-12,-0.14073
2022-10-13,-0.124405
2022-10-14,-0.138473
2022-10-15,-0.145764
2022-10-16,-0.132277
2022-10-17,-0.110506
2022-10-18,-0.126274
2022-10-19,-0.139971
2022-10-20,-0.146346
2022-10-21,-0.136205
2022-10-22,-0.132936
2022-10-23,-0.108107
2022-10-24,-0.123461
2022-10-25,-0.071574
2022-10-26,-0.023567
2022-10-27,-0.059243
2022-10-28,-0.036678
2022-10-29,-0.022842
2022-10-30,-0.035459
2022-10-31,-0.043868
2022-11-01,-0.043928
2022-11-02,-0.066729
2022-11-03,-0.063068
2022-11-04,0.001442
2022-11-05,0.010442
2022-11-06,-0.012612
2022-11-07,-0.035013
2022-11-08,-0.174283
2022-11-09,-0.35743
2022-11-10,-0.23243
2022-11-11,-0.273475
2022-11-12,-0.28
2022-11-13,-0.310333
2022-11-14,-0.286678
2022-11-15,-0.268453
2022-11-16,-0.278786
2022-11-17,-0.271707
2022-11-18,-0.257062
2022-11-19,-0.253992
2022-11-20,-0.284133
2022-11-21,-0.314127
2022-11-22,-0.284908
2022-11-23,-0.257695
2022-11-24,-0.256285
2022-11-25,-0.259437
2022-11-26,-0.263958
2022-11-27,-0.264495
2022-11-28,-0.27823
2022-11-29,-0.261528
2022-11-30,-0.209895
2022-12-01,-0.224265
2022-12-02,-0.215476
2022-12-03,-0.227339
2022-12-04,-0.211164
2022-12-05,-0.217446
2022-12-06,-0.209428
2022-12-07,-0.224635
2022-12-08,-0.197368
2022-12-09,-0.202758
2022-12-10,-0.203562
2022-12-11,-0.205201
2022-12-12,-0.197712
2022-12-13,-0.156887
2022-12-14,-0.15324
2022-12-15,-0.185272
2022-12-16,-0.235786
2022-12-17,-0.223659
2022-12-18,-0.223347
2022-12-19,-0.245785
2022-12-20,-0.212211
2022-12-21,-0.218251
2022-12-22,-0.216806
2022-12-23,-0.218552
2022-12-24,-0.214343
2022-12-25,-0.214526
2022-12-26,-0.210511
2022-12-27,-0.222452
2022-12-28,-0.231787
2022-12-29,-0.223924
2022-12-30,-0.226037
2022-12-31,-0.227961
2023-01-01,-0.222011
2023-01-02,-0.216151
2023-01-03,-0.216869
2023-01-04,-0.203664
2023-01-05,-0.204826
2023-01-06,-0.194826
2023-01-07,-0.195563
2023-01-08,-0.187281
2023-01-09,-0.178531
2023-01-10,-0.160273
2023-01-11,-0.131279
2023-01-12,-0.059506
2023-01-13,0.009314
2023-01-14,0.088433
2023-01-15,0.078797
2023-01-16,0.099523
2023-01-17,0.098729
2023-01-18,0.066122
2023-01-19,0.091811
2023-01-20,0.201652
2023-01-21,0.211044
2023-01-22,0.204551
2023-01-23,0.219215
2023-01-24,0.196691
2023-01-25,0.230904
2023-01-26,0.224652
2023-01-27,0.229822
2023-01-28,0.225337
2023-01-29,0.278526
2023-01-30,0.210168
2023-01-31,0.232804
2023-02-01,0.272926
2023-02-02,0.257076
2023-02-03,0.25246
2023-02-04,0.24563
2023-02-05,0.21775
2023-02-06,0.202831
2023-02-07,0.239059
2023-02-08,0.215879
2023-02-09,0.137909
2023-02-10,0.124516
2023-02-11,0.141679
2023-02-12,0.135327
2023-02-13,0.137348
2023-02-14,0.166962
2023-02-15,0.311684
2023-02-16,0.271868
2023-02-17,0.331689
2023-02-18,0.333546
2023-02-19,0.314464
2023-02-20,0.344305
2023-02-21,0.316272
2023-02-22,0.299958
2023-02-23,0.281961
2023-02-24,0.230908
2023-02-25,0.229945
2023-02-26,0.256631
2023-02-27,0.253734
2023-02-28,0.230214
2023-03-01,0.263328
2023-03-02,0.253605
2023-03-03,0.175599
2023-03-04,0.174513
2023-03-05,0.181367
2023-03-06,0.181337
2023-03-07,0.169353
2023-03-08,0.136599
2023-03-09,0.043095
2023-03-10,0.036256
2023-03-11,0.060649
2023-03-12,0.164161
2023-03-13,0.308796
2023-03-14,0.350239
2023-03-15,0.324336
2023-03-16,0.367799
2023-03-17,0.532724
2023-03-18,0.499663
2023-03-19,0.582808
2023-03-20,0.556947
2023-03-21,0.579244
2023-03-22,0.520365
2023-03-23,0.591557
2023-03-24,0.52627
2023-03-25,0.527796
2023-03-26,0.56646
2023-03-27,0.501761
2023-03-28,0.510308
2023-03-29,0.586686
2023-03-30,0.582356
2023-03-31,0.615391
2023-04-01,0.613376
2023-04-02,0.589832
2023-04-03,0.567611
2023-04-04,0.585595
2023-04-05,0.590102
2023-04-06,0.579618
2023-04-07,0.572009
2023-04-08,0.573742
2023-04-09,0.601124
2023-04-10,0.69294
2023-04-11,0.729725
2023-04-12,0.705855
2023-04-13,0.73677
2023-04-14,0.741445
2023-04-15,0.732916
2023-04-16,0.730493
2023-04-17,0.671388
2023-04-18,0.732969
2023-04-19,0.622351
2023-04-20,0.584193
2023-04-21,0.516921
2023-04-22,0.554237
2023-04-23,0.53834
2023-04-24,0.532442
2023-04-25,0.58685
2023-04-26,0.591974
2023-04-27,0.667003
2023-04-28,0.657906
2023-04-29,0.648605
2023-04-30,0.658247
2023-05-01,0.571156
2023-05-02,0.610956
2023-05-03,0.633318
2023-05-04,0.619902
2023-05-05,0.66811
2023-05-06,0.622317
2023-05-07,0.605686
2023-05-08,0.532815
2023-05-09,0.527101
2023-05-10,0.527511
2023-05-11,0.481583
2023-05-12,0.466598
2023-05-13,0.471378
2023-05-14,0.476596
2023-05-15,0.497021
2023-05-16,0.48213
2023-05-17,0.508138
2023-05-18,0.469389
2023-05-19,0.472822
2023-05-20,0.487492
