Date,BTC Price,Stock/Flow,Model Variance
2019-12-22,7321.7487238457,4920.654928530926,0.3974075589419872
2019-12-23,7235.62908381064,4930.667556134057,0.38354292056934547
2019-12-24,7191.17416569258,4939.38268351041,0.3756141032423468
2019-12-25,7194.63975832846,4942.47235691881,0.3754705876386968
2019-12-26,7237.15044728229,4949.448090975381,0.37995147070162716
2019-12-27,7306.64330829924,4947.559890722077,0.3898894728788882
2019-12-28,7391.578521391,4954.346160514255,0.4000761109252515
2019-12-29,7229.3971006429,4952.578291429331,0.37824733619229534
2019-12-30,7167.39505464641,4954.707198708443,0.3692042028841751
2019-12-31,7170.63186879018,4949.760556118459,0.37065457456828454
2020-01-01,6946.82526914085,4954.557026293391,0.33797699495638867
2020-01-02,7315.3093603156,4950.383857306484,0.39050420429889066
2020-01-03,7343.16419438925,4950.250190341892,0.3943317200813077
2020-01-04,7345.53069181765,4945.501060985076,0.3956137724020845
2020-01-05,7765.7977346581,4948.091630860426,0.4507272128607589
2020-01-06,8136.08684190532,4947.477244150313,0.49743153345344204
2020-01-07,8059.69952887201,4954.43336067137,0.4865934723641292
2020-01-08,7817.13609322034,4955.298694414052,0.4558608116100906
2020-01-09,8129.81791992987,4956.106204162878,0.4949181342876514
2020-01-10,8032.00549503215,4950.542538840393,0.48393707271090847
2020-01-11,8164.54999316189,4947.861906788217,0.5008460655317553
2020-01-12,8121.92566762127,4950.510095224747,0.4950766564308626
2020-01-13,8830.16787346581,4948.055704416981,0.579179313719564
2020-01-14,8811.44820251315,4944.30170428817,0.5778160654853401
2020-01-15,8718.68699801286,4936.850825369837,0.5687410097840768
2020-01-16,8912.54190414962,4932.362962048268,0.5916413115847448
2020-01-17,8928.1807565751,4933.580209046656,0.5931477182419602
2020-01-18,8687.35483664524,4936.536404239136,0.5652045487541937
2020-01-19,8636.2587862069,4937.093483598993,0.5591926837819159
2020-01-20,8730.86756019871,4932.0274823716245,0.5711145842545218
2020-01-21,8647.90047399182,4930.470033623967,0.561882246697083
2020-01-22,8366.38461396844,4932.415881147528,0.5283929406537826
2020-01-23,8423.39095815313,4929.758806611715,0.5357224105535199
2020-01-24,8344.77456896552,4927.1901217597915,0.526866672294048
2020-01-25,8573.87480958504,4926.611611774024,0.5540683149883385
2020-01-26,8901.95928486265,4931.818976801626,0.5905635160594844
2020-01-27,9297.3883176505,4933.910266998268,0.6336017033836328
2020-01-28,9311.94754354179,4928.634267033195,0.6362363330289522
2020-01-29,9508.92096493279,4929.486143785428,0.6569956547634206
2020-01-30,9357.28478240795,4934.267717867793,0.6399508846183348
2020-01-31,9381.88602863822,4933.477263842133,0.6427367451781283
2020-02-01,9339.38706312098,4933.165085214149,0.6382598379819164
2020-02-02,9279.81252051432,4933.9598102845475,0.631699471452464
2020-02-03,9161.62719772063,4938.927235001822,0.6178756558712752
2020-02-04,9628.13677586207,4941.41101906423,0.667038804066765
2020-02-05,9739.2804364699,4952.8616386204385,0.6762017194139602
2020-02-06,9800.27939982466,4960.328514178226,0.6809389242155373
2020-02-07,9911.29340841613,4964.2990720148355,0.6914027415889876
2020-02-08,10151.0832026885,4961.895920976101,0.7157925094371755
2020-02-09,9872.36187305669,4968.985681510899,0.6865233919476648
2020-02-10,10272.2225558738,4964.653728948311,0.7270998603200347
2020-02-11,10360.1352229106,4968.649051626179,0.7348173065903865
2020-02-12,10235.4973226184,4969.667518934259,0.7225088680484539
2020-02-13,10361.6156901812,4968.48138654041,0.7349939419336735
2020-02-14,9911.72432700175,4971.668634034224,0.6899628068798247
2020-02-15,9952.04661157218,4977.2935908533955,0.6928919319654536
2020-02-16,9683.0796277031,4977.887661157055,0.6653743574222872
2020-02-17,10195.3037904734,4980.597586716247,0.7163773203990313
2020-02-18,9636.00229865576,4978.638589295665,0.660349845282159
2020-02-19,9614.03012244302,4977.6548557502,0.6582646350296244
2020-02-20,9701.79750268849,4980.93457560375,0.6666936386837303
2020-02-21,9675.24905756868,4980.650865592623,0.6640104025701454
2020-02-22,9972.84242308591,4980.323790986691,0.6943707337491585
2020-02-23,9648.00788310929,4981.8851620469895,0.6609430910546976
2020-02-24,9344.28714009351,4987.53541738807,0.6278232720824022
2020-02-25,8798.88894856809,4989.8769828930945,0.5672142009359771
2020-02-26,8779.02948188194,4991.756262349351,0.5645780599422974
2020-02-27,8750.59344599649,4993.987560780036,0.5608868194478003
2020-02-28,8582.09029964933,4993.093328594324,0.5416218852646661
2020-02-29,8541.77389392169,4985.9637238693,0.5383419926693183
2020-03-01,8906.21475645821,4983.789729518134,0.5805587287978202
2020-03-02,8768.81061420222,4983.812390283399,0.5650060389919229
2020-03-03,8756.36957218001,4974.4688272079175,0.5654627901379321
2020-03-04,9062.61580274693,4969.974679691662,0.6007430528671804
2020-03-05,9147.08505897136,4968.663884117632,0.6102842879703498
2020-03-06,8898.30695675044,4964.673362601424,0.5835135217262248
2020-03-07,8109.61454114553,4959.8877815634605,0.4916672223663596
2020-03-08,7896.38531987142,4958.814449947102,0.4652384103379479
2020-03-09,7909.92787545295,4962.72304577937,0.4661640723344238
2020-03-10,7939.34133477499,4967.88909753949,0.46883529547966063
2020-03-11,4959.31341437756,4970.054833108125,-0.0021635662315873105
2020-03-12,5627.69238836938,4978.515041747273,0.12256781821419871
2020-03-13,5145.17250642899,4988.911750560952,0.03084109775100785
2020-03-14,5358.61066335476,4997.097671346618,0.06984745871743137
2020-03-15,5012.92738778492,5009.385426112309,0.0007068152602780486
2020-03-16,5416.7547106955,5024.202301367852,0.07523017891057115
2020-03-17,5392.48783594389,5041.6551833746125,0.06727240597424178
2020-03-18,6203.5516320865,5052.343618964553,0.2052697533261867
2020-03-19,6174.14947603741,5067.499788817114,0.1975235786833327
2020-03-20,6175.83102220924,5074.224955345654,0.19646965684783702
2020-03-21,5830.56097960257,5081.538549127266,0.13749913891188825
2020-03-22,6486.40865733489,5092.372595125745,0.2419651612983209
2020-03-23,6775.05761893629,5093.902749544914,0.28520358617150876
2020-03-24,6689.96901285798,5110.491913535465,0.2693135778074307
2020-03-25,6754.46033606078,5107.760541046121,0.27944201931465606
2020-03-26,6490.79541502046,5106.670577691192,0.23983744179126276
2020-03-27,6231.81989023963,5108.786220836975,0.19870656152289357
2020-03-28,5904.85758679135,5106.548842556353,0.14525152919329187
2020-03-29,6436.90570017534,5104.562701963574,0.2319131560932579
2020-03-30,6432.3832421391,5105.1784368300305,0.23108970941601292
2020-03-31,6643.11000870836,5103.237608421015,0.26370506514597203
2020-04-01,6792.74222209234,5100.740297216874,0.2864690363964648
2020-04-02,6751.90255178258,5108.972125090465,0.2788260903993045
2020-04-03,6859.98916867329,5105.1045752297005,0.2954649265553311
2020-04-04,6790.81247264758,5096.915699260945,0.2869349997150188
2020-04-05,7298.17374517826,5103.433903623735,0.35771051737090787
2020-04-06,7187.59333664524,5094.6417084028835,0.34416705000288594
2020-04-07,7372.19476399766,5096.815637993186,0.369099498869371
2020-04-08,7299.57918790181,5098.785584308546,0.3588143103486523
2020-04-09,6859.82267475161,5096.644658705754,0.2970991790873345
2020-04-10,6883.18222895967,5091.138950105183,0.3015795104577048
2020-04-11,6978.66628661601,5083.6557792035355,0.31682717775275826
2020-04-12,6863.57553319696,5077.70473770515,0.30136918450320316
