Date,BTC Price,Bubble Index,Google Trends,Difficulty,Transactions,Sent By Address,Tweets
2011-10-12,4.04,-28.7075337,1.511,1689334,5829,10455,0
2011-10-13,4.103,-28.4932683,1.467,1689334,4887,8976,0
2011-10-14,4.022,-28.8166093,1.305,1479332,5972,10644,0
2011-10-15,3.915,-28.80250526,1.186,1468195,5445,10103,0
2011-10-16,3.7,-28.75571904,1.051,1468195,4862,8878,0
2011-10-17,3.059,-29.15428841,1.281,1468195,5663,10344,0
2011-10-18,2.48,-29.1972115,1.637,1468195,4743,8873,0
2011-10-19,2.345,-29.3104707,1.616,1468195,4997,9172,0
2011-10-20,2.299,-29.31208564,1.298,1468195,4534,8370,0
2011-10-21,2.46,-29.38230782,0.942,1468195,5085,9185,0
2011-10-22,2.874,-29.13628298,1.115,1468195,5016,9134,0
2011-10-23,3.123,-29.112493,1.091,1468195,5500,9868,0
2011-10-24,2.836,-29.19492019,1.447,1468195,5807,10436,0
2011-10-25,2.647,-29.21800549,1.139,1468195,5097,9751,0
2011-10-26,2.763,-29.13480884,1.067,1468195,5155,9290,0
2011-10-27,2.907,-29.02778878,0.806,1468195,4577,8449,0
2011-10-28,3.115,-28.98812045,0.956,1468195,5013,9021,0
2011-10-29,3.376,-28.98324022,0.854,1468195,5483,9809,0
2011-10-30,3.426,-28.78160019,0.942,1468195,4869,8623,0
2011-10-31,3.262,-28.91094208,0.962,1235796,5051,9248,0
2011-11-01,3.203,-28.82705429,1.95,1203462,5627,9740,0
2011-11-02,3.202,-28.9823117,1.34,1203462,5837,9978,0
2011-11-03,3.202,-29.02532337,1.178,1203462,6128,9985,0
2011-11-04,3.139,-29.1641955,1.015,1203462,6393,11522,0
2011-11-05,3.04,-29.09854728,0.894,1203462,5782,10204,0
2011-11-06,2.965,-28.99800977,0.772,1203462,4890,8910,0
2011-11-07,2.983,-28.99599122,1.056,1203462,5364,9396,0
2011-11-08,3.021,-29.08146583,0.772,1203462,5845,10430,0
2011-11-09,3.011,-29.07078662,0.894,1203462,6287,11068,0
2011-11-10,2.909,-29.13643648,0.934,1203462,6400,11091,0
2011-11-11,2.96,-28.97031394,0.812,1203462,4974,9024,0
2011-11-12,3.049,-28.93993501,0.812,1203462,4984,9213,0
2011-11-13,3.014,-28.97344568,0.772,1203462,5230,9246,0
2011-11-14,2.608,-29.14883352,1.097,1196025,5765,10212,0
2011-11-15,2.274,-29.35170965,0.812,1192498,5941,10624,0
2011-11-16,2.445,-29.24819588,0.812,1192498,5913,10088,0
2011-11-17,2.409,-29.17475027,0.69,1192498,4820,8890,0
2011-11-18,2.158,-29.310809,0.934,1192498,5036,9376,0
2011-11-19,2.107,-29.2084725,0.975,1192498,4601,7410,0
2011-11-20,2.2,-29.21443633,0.975,1192498,4982,7778,0
2011-11-21,2.246,-29.17145485,0.69,1192498,4652,7330,0
2011-11-22,2.308,-29.27638575,0.528,1192498,5351,8175,0
2011-11-23,2.33,-29.23107501,0.731,1192498,5464,8144,0
2011-11-24,2.379,-29.10467807,0.812,1192498,4905,7587,0
2011-11-25,2.472,-29.11742014,0.853,1192498,5351,8338,0
2011-11-26,2.468,-28.95196372,0.975,1192498,4632,7328,0
2011-11-27,2.475,-29.03110884,0.853,1192498,4947,7772,0
2011-11-28,2.515,-29.11742639,1.056,1192498,5803,9223,0
2011-11-29,2.65,-29.15424293,1.056,1149720,6276,10407,0
2011-11-30,2.859,-29.14148338,0.812,1090716,6695,10312,0
2011-12-01,3.028,-28.9967117,0.894,1090716,6170,9833,0
2011-12-02,3.086,-28.92426288,1.097,1090716,6172,9707,0
2011-12-03,2.957,-28.86863801,1.097,1090716,5479,8760,0
2011-12-04,2.811,-28.94045021,0.853,1090716,5249,8451,0
2011-12-05,2.854,-29.03034525,0.853,1090716,6079,9365,0
2011-12-06,2.955,-29.20797122,0.609,1090716,7807,11511,0
2011-12-07,3.009,-28.90999108,0.812,1090716,5997,9172,0
2011-12-08,2.985,-28.871012,0.772,1090716,5656,8782,0
2011-12-09,2.975,-28.84447654,0.812,1090716,5441,8634,0
2011-12-10,3.01,-28.87526097,0.609,1090716,5534,8733,0
2011-12-11,3.156,-28.64341715,1.015,1090716,5109,8108,0
2011-12-12,3.193,-28.60888682,0.812,1101352,4735,7834,0
2011-12-13,3.212,-28.72925285,0.487,1155038,5274,8036,0
2011-12-14,3.189,-28.78411155,0.609,1155038,5539,8681,0
2011-12-15,3.17,-28.51500347,0.853,1155038,4738,7212,0
2011-12-16,3.198,-28.55666927,0.69,1155038,5046,7644,0
2011-12-17,3.2,-28.44996347,0.731,1155038,4843,7475,0
2011-12-18,3.187,-28.38299676,0.772,1155038,4488,7387,0
2011-12-19,3.357,-28.59289794,0.69,1155038,5685,9229,0
2011-12-20,3.735,-28.50678926,0.772,1155038,6161,9641,0
2011-12-21,3.905,-28.28693402,0.934,1155038,5428,8440,0
2011-12-22,3.883,-28.40881968,0.853,1155038,5711,8874,0
2011-12-23,3.918,-28.31212534,1.015,1155038,5540,8824,0
2011-12-24,3.943,-28.03865821,0.731,1155038,4513,7285,0
2011-12-25,4.083,-28.15800139,0.934,1155038,5112,8374,0
2011-12-26,4.122,-28.27271567,0.731,1156199,5464,8721,0
2011-12-27,4.046,-28.16801844,1.056,1159929,5066,8234,0
2011-12-28,4.128,-28.0913661,0.934,1159929,4845,7725,0
2011-12-29,4.183,-28.16458792,0.934,1159929,5074,8254,0
2011-12-30,4.207,-28.09532858,0.69,1159929,4909,7684,0
2011-12-31,4.485,-27.90980101,0.934,1159929,4986,7607,0
2012-01-01,4.984,-27.68011654,1,1159929,4848,7852,0
2012-01-02,5.239,-27.6738342,1.089,1159929,5259,8281,0
2012-01-03,5.048,-27.86090456,1.13,1159929,5614,8853,0
2012-01-04,5.227,-27.80714425,0.926,1159929,5582,8793,0
2012-01-05,6.261,-27.70962886,1.29,1159929,6847,10809,0
2012-01-06,6.822,-27.41202125,1.31,1159929,6473,10244,0
2012-01-07,6.753,-27.24090361,1.068,1159929,5721,9173,0
2012-01-08,6.95,-27.2960582,1.27,1178875,6241,9837,0
2012-01-09,6.705,-27.26769636,1.37,1250758,5948,9500,0
2012-01-10,6.344,-27.60217998,1.25,1250758,6536,10318,0
2012-01-11,6.675,-27.61096598,1.248,1250758,6986,10893,0
2012-01-12,6.85,-27.3978205,1.149,1250758,6541,9864,0
2012-01-13,6.595,-27.5548675,0.987,1250758,6707,10357,0
2012-01-14,6.585,-27.57404402,0.766,1250758,6657,10513,0
2012-01-15,6.876,-27.28426415,0.886,1250758,6173,9503,0
2012-01-16,6.842,-26.88519334,4.031,1250758,6799,10642,0
2012-01-17,6.134,-27.40338836,2.177,1250758,6595,10321,0
2012-01-18,5.735,-27.6782938,1.432,1250758,6519,10350,0
2012-01-19,6.14,-27.60130648,1.349,1250758,6752,10446,0
2012-01-20,6.421,-27.50140249,1.209,1250758,6635,10217,0
2012-01-21,6.339,-27.36921842,1.43,1250758,6202,9599,0
2012-01-22,6.247,-27.09175379,1.129,1298931,5189,8097,0
2012-01-23,6.333,-27.39928437,1.17,1307728,5930,9611,0
2012-01-24,6.323,-27.72813872,0.907,1307728,7129,10693,0
2012-01-25,6.02,-27.94375136,1.167,1307728,7813,11977,0
2012-01-26,5.57,-27.83721185,1.028,1307728,6460,10121,0
2012-01-27,5.316,-27.86329012,1.108,1307728,6196,9845,0
2012-01-28,5.459,-27.69223263,1.27,1307728,5765,9364,0
2012-01-29,5.503,-27.83744047,1.129,1307728,6259,9838,0
2012-01-30,5.435,-27.84902697,1.109,1307728,5981,9780,0
2012-01-31,5.487,-28.03667742,1.089,1307728,6775,10999,0
2012-02-01,5.805,-27.82451875,1.12,1307728,6361,10532,0
2012-02-02,6.081,-27.8913448,1,1307728,7005,11480,0
2012-02-03,6.03,-27.81761391,1.4,1307728,6892,11423,0
2012-02-04,5.917,-27.9025479,1.2,1346207,7080,11203,0
2012-02-05,5.781,-27.85726442,1.2,1379647,6632,10610,0
2012-02-06,5.556,-27.82475784,1,1379647,5990,9807,0
2012-02-07,5.586,-27.95959877,1.12,1379647,6875,10614,0
2012-02-08,5.645,-27.96870658,1.08,1379647,6879,10803,0
2012-02-09,5.715,-28.04989297,1.04,1379647,7343,11280,0
2012-02-10,5.871,-28.09545489,1.2,1379647,8318,11899,0
2012-02-11,5.754,-28.04320865,0.96,1379647,7529,10910,0
2012-02-12,5.572,-28.00873374,0.92,1379647,6872,10428,0
2012-02-13,5.387,-28.2649177,0.92,1379647,7855,11910,0
2012-02-14,4.861,-28.59882214,0.92,1379647,9351,13529,0
2012-02-15,4.394,-28.65255824,1.2,1379647,9203,13146,0
2012-02-16,4.29,-28.70754586,1.16,1379647,9399,13367,0
2012-02-17,4.326,-28.40987469,0.96,1379647,6626,10091,0
2012-02-18,4.302,-28.46398297,0.92,1377711,6345,10396,0
2012-02-19,4.304,-28.32289748,1,1376302,5800,9311,0
2012-02-20,4.361,-28.43785979,0.84,1376302,6199,10132,0
2012-02-21,4.325,-28.46389557,0.84,1376302,6291,10159,0
2012-02-22,4.349,-28.57430585,0.96,1376302,7035,11385,0
2012-02-23,4.735,-28.59323074,0.84,1376302,7848,12408,0
2012-02-24,5.022,-28.35836378,0.8,1376302,6781,11211,0
2012-02-25,4.901,-28.25562368,0.8,1376302,6141,10194,0
2012-02-26,4.848,-28.16062256,0.84,1376302,5671,9508,0
2012-02-27,4.939,-28.32278365,0.88,1376302,6581,10748,0
2012-02-28,4.909,-28.37902521,0.88,1376302,6565,11318,0
2012-02-29,4.864,-28.3782927,0.96,1376302,6540,11071,0
2012-03-01,4.891,-28.43570104,0.88,1376302,6660,11155,0
2012-03-02,4.813,-28.53452442,1.24,1445646,7511,12164,0
2012-03-03,4.671,-28.05345579,1.32,1496979,5074,8778,0
2012-03-04,4.717,-28.47836254,0.96,1496979,6454,11133,0
2012-03-05,4.902,-28.57199208,0.8,1496979,6834,11606,0
2012-03-06,4.989,-28.41406821,1,1496979,6231,10741,0
2012-03-07,4.964,-28.53048829,0.68,1496979,6481,11052,0
2012-03-08,4.934,-28.55090769,0.8,1496979,6481,11366,0
2012-03-09,4.896,-28.51014774,0.84,1496979,6334,11072,0
2012-03-10,4.847,-28.22448036,0.84,1496979,5205,9235,0
2012-03-11,4.872,-28.21307574,0.8,1496979,5089,9136,0
2012-03-12,4.899,-28.46522245,0.68,1496979,5975,10456,0
2012-03-13,5.08,-28.5490991,1,1496979,7235,12011,0
2012-03-14,5.331,-28.38873833,0.92,1496979,6758,11251,0
2012-03-15,5.36,-28.27757452,0.8,1496979,6163,10305,0
2012-03-16,5.346,-28.41675571,0.72,1497899,6782,10997,0
2012-03-17,5.28,-28.39108711,0.88,1498294,6706,11271,0
2012-03-18,5.248,-28.15795606,0.84,1498294,5879,9637,0
2012-03-19,4.975,-28.46543854,0.72,1498294,6509,10692,0
2012-03-20,4.755,-28.54598706,1.04,1498294,6674,11202,0
2012-03-21,4.826,-28.59976276,0.8,1498294,6842,11502,0
2012-03-22,4.749,-28.5007187,1.12,1498294,6429,11146,0
2012-03-23,4.711,-28.43806835,0.8,1498294,6030,9838,0
2012-03-24,4.681,-28.44961199,1,1498294,6191,10125,0
2012-03-25,4.613,-28.46076589,0.76,1498294,6055,9735,0
2012-03-26,4.585,-28.54474237,0.88,1498294,6468,10753,0
2012-03-27,4.718,-28.5103293,0.8,1498294,6510,10859,0
2012-03-28,4.806,-28.52775201,1.08,1498294,7089,11576,0
2012-03-29,4.785,-28.64545961,0.76,1593806,7377,11956,0
2012-03-30,4.834,-28.51742647,0.64,1626553,6674,10810,0
2012-03-31,4.878,-28.29079135,1.12,1626553,6022,10094,0
2012-04-01,4.85,-28.2023959,0.803,1626553,5421,8970,0
2012-04-02,4.878,-28.30648676,1.472,1626553,6356,10343,0
2012-04-03,4.963,-28.54331175,1.334,1626553,7606,12355,0
2012-04-04,4.93,-28.45953792,1.277,1626553,7006,11465,0
2012-04-05,4.922,-28.44564702,1.095,1626553,6911,10948,0
2012-04-06,4.934,-28.42364283,0.922,1626553,6563,10791,0
2012-04-07,4.819,-28.29470425,1.08,1626553,5951,9818,0
2012-04-08,4.74,-28.3182691,1.017,1626553,5765,9771,0
2012-04-09,4.831,-28.50928989,0.58,1626553,6471,10545,0
2012-04-10,4.854,-28.66453084,1.101,1626553,8321,12469,0
2012-04-11,4.882,-28.66303684,1.007,1626553,7717,12977,0
2012-04-12,4.924,-28.66793914,1.021,1613532,8163,13075,0
2012-04-13,4.916,-28.4228264,1.171,1577913,6918,11096,0
2012-04-14,4.95,-28.57922705,0.958,1577913,7888,12436,0
2012-04-15,4.964,-28.42254121,0.994,1577913,7264,11311,0
2012-04-16,4.951,-28.68486498,0.694,1577913,8427,13536,0
2012-04-17,4.968,-28.58439603,0.715,1577913,7670,12608,0
2012-04-18,5.047,-28.50761276,1.469,1577913,8450,13598,0
2012-04-19,5.128,-28.46277933,1.035,1577913,7743,12428,0
2012-04-20,5.244,-28.54563681,0.921,1577913,8131,13573,0
2012-04-21,5.329,-28.28938791,1.029,1577913,7047,11520,0
2012-04-22,5.232,-28.14658416,1.131,1577913,6214,10502,0
2012-04-23,5.082,-28.38314375,1.169,1577913,6969,11746,0
2012-04-24,5.029,-28.54706915,0.914,1577913,7522,12324,0
2012-04-25,5.116,-28.51279949,0.936,1577913,7430,12494,0
2012-04-26,5.115,-28.65215228,1.297,1577913,9944,13977,0
2012-04-27,5.104,-28.33225867,1.529,1528103,7060,11853,0
2012-04-28,5.04,-28.40801486,1.161,1508590,7275,11405,0
2012-04-29,4.942,-28.53403279,0.815,1508590,7550,11527,0
2012-04-30,4.931,-28.74795498,0.996,1508590,9234,14299,0
2012-05-01,4.975,-28.77150217,1.02,1508590,10038,14553,0
2012-05-02,5.037,-28.75379619,0.938,1508590,9828,14566,0
2012-05-03,5.104,-28.97499127,0.79,1508590,13845,16548,0
2012-05-04,5.088,-28.95029061,1.02,1508590,13937,16649,0
2012-05-05,5.072,-28.90371559,0.922,1508590,12831,15209,0
2012-05-06,5.064,-28.70286497,1.399,1508590,10986,14108,0
2012-05-07,5.055,-29.09414719,1.086,1508590,18077,19154,0
2012-05-08,5.069,-29.1287021,0.774,1508590,17543,18495,0
2012-05-09,5.047,-29.11488402,0.872,1606014,17079,19191,0
2012-05-10,4.955,-28.83835889,1.152,1733208,11653,15167,0
2012-05-11,4.905,-29.13020169,1.185,1733208,18918,19997,0
2012-05-12,4.948,-29.10420182,1.086,1733208,18198,17929,0
2012-05-13,4.94,-29.00409785,1.037,1733208,14597,15870,0
2012-05-14,4.978,-29.30459348,1.317,1733208,28210,26661,0
2012-05-15,5.029,-29.24894215,0.955,1733208,22105,21437,0
2012-05-16,5.063,-29.16527555,0.823,1733208,17957,19189,0
2012-05-17,5.094,-29.15159835,0.543,1733208,16819,17267,0
2012-05-18,5.109,-29.24990867,0.872,1733208,24336,20796,0
2012-05-19,5.112,-29.36616199,0.955,1733208,35255,25731,0
2012-05-20,5.104,-29.3686112,0.741,1733208,31322,23612,0
2012-05-21,5.1,-29.30726017,1.053,1733208,31478,24094,0
2012-05-22,5.099,-29.2503565,0.757,1733208,23365,21176,0
2012-05-23,5.119,-29.29271862,0.839,1733208,27302,22842,0
2012-05-24,5.129,-29.25259338,0.922,1699096,26464,22032,0
2012-05-25,5.132,-29.32691086,0.724,1591075,28878,23287,0
2012-05-26,5.109,-29.1811425,0.987,1591075,23137,19745,0
2012-05-27,5.121,-29.2358637,0.987,1591075,26288,20596,0
2012-05-28,5.133,-29.30342771,0.938,1591075,29746,23036,0
2012-05-29,5.145,-29.32275474,0.938,1591075,29690,25114,0
2012-05-30,5.142,-29.26820018,0.856,1591075,25449,21867,0
2012-05-31,5.158,-29.23348006,0.691,1591075,20875,21525,0
2012-06-01,5.237,-29.29436607,0.757,1591075,26917,22376,0
2012-06-02,5.262,-28.90864033,0.609,1591075,12640,15042,0
2012-06-03,5.227,-29.3921736,0.708,1591075,33448,24997,0
2012-06-04,5.243,-29.47932667,0.823,1591075,45783,32333,0
2012-06-05,5.353,-29.45015874,0.889,1591075,44217,33196,0
2012-06-06,5.45,-28.98090342,0.856,1591075,15784,17917,0
2012-06-07,5.529,-29.31658329,0.823,1589257,33064,25783,0
2012-06-08,5.612,-29.07367668,1.251,1583178,23756,20884,0
2012-06-09,5.596,-29.20921816,1.267,1583178,32879,23960,0
2012-06-10,5.514,-29.346218,1.037,1583178,40555,27083,0
2012-06-11,5.522,-29.27968367,1.004,1583178,32391,24777,0
2012-06-12,5.648,-28.97227979,0.856,1583178,18087,16681,0
2012-06-13,5.829,-29.35074104,1.432,1583178,56644,37090,0
2012-06-14,5.941,-29.43910298,1.037,1583178,61782,38487,0
2012-06-15,6.227,-29.38253307,1.02,1583178,54827,36669,0
2012-06-16,6.45,-29.27202298,1.053,1583178,43126,31177,0
2012-06-17,6.306,-29.28096332,1.136,1583178,43745,31232,0
2012-06-18,6.255,-29.3356333,0.741,1583178,38896,30256,0
2012-06-19,6.404,-29.19035394,1.169,1583178,35815,26755,0
2012-06-20,6.584,-29.13609263,1.053,1624711,32101,24132,0
2012-06-21,6.675,-29.04999453,0.938,1726567,26646,22118,0
2012-06-22,6.614,-29.02424015,0.806,1726567,23427,21852,0
2012-06-23,6.488,-28.94487233,1.169,1726567,22139,21698,0
2012-06-24,6.389,-28.99720201,0.987,1726567,22261,21246,0
2012-06-25,6.327,-29.16847513,0.889,1726567,28559,25470,0
2012-06-26,6.375,-29.20590654,0.856,1726567,30086,27701,0
2012-06-27,6.553,-29.16080644,1.053,1726567,30712,29442,0
2012-06-28,6.626,-29.05691421,1.02,1726567,26385,24933,0
2012-06-29,6.628,-28.989126,1.119,1726567,22731,25102,0
2012-06-30,6.67,-29.02812573,0.823,1726567,22486,24241,0
2012-07-01,6.659,-28.88940969,1.081,1726567,19134,22207,0
2012-07-02,6.68,-29.11188623,0.846,1726567,24995,27772,0
2012-07-03,6.605,-29.05151764,0.879,1726567,22507,25404,0
2012-07-04,6.48,-29.02616523,0.963,1739840,23014,23084,0
2012-07-05,6.59,-28.9725196,0.822,1751455,21499,20810,0
2012-07-06,6.659,-29.02106443,0.787,1751455,23761,21639,0
2012-07-07,6.731,-29.06369789,0.874,1751455,25449,24718,0
2012-07-08,6.781,-28.91143777,0.854,1751455,20646,20529,0
2012-07-09,6.907,-28.92086337,1.363,1751455,24966,24309,0
2012-07-10,7.111,-29.10638559,1.109,1751455,34930,29296,0
2012-07-11,7.175,-28.97262352,1.443,1751455,31116,26688,0
2012-07-12,7.467,-28.85521623,1.325,1751455,24153,25740,0
2012-07-13,7.676,-28.83639596,1.079,1751455,24393,22999,0
2012-07-14,7.571,-28.82036381,1.082,1751455,22626,22830,0
2012-07-15,7.582,-28.86098727,1.217,1751455,26205,23229,0
2012-07-16,8.091,-28.9522302,1.141,1751455,31229,29004,0
2012-07-17,8.65,-28.91762657,1.313,1794890,35029,31395,0
2012-07-18,8.955,-28.79718698,1.299,1866391,32433,26215,0
2012-07-19,8.99,-28.73646584,1.472,1866391,30900,26149,0
2012-07-20,8.695,-28.88595624,1.396,1866391,36646,28863,0
2012-07-21,8.702,-28.83536119,1.491,1866391,34452,28155,0
2012-07-22,8.634,-28.92838135,1.234,1866391,34705,31011,0
2012-07-23,8.439,-28.9201284,1.334,1866391,32557,32066,0
2012-07-24,8.523,-28.82163241,1.225,1866391,28208,27119,0
2012-07-25,8.675,-28.79544053,0.938,1866391,27167,24061,0
2012-07-26,8.85,-28.77286197,1.182,1866391,30538,23759,0
2012-07-27,8.9,-28.77054122,0.981,1866391,26977,24987,0
2012-07-28,8.894,-28.96824973,0.858,1866391,35077,29924,0
2012-07-29,8.799,-28.91953394,0.917,1866391,34317,26428,0
2012-07-30,8.904,-28.88716457,1.101,1950564,34219,27861,0
2012-07-31,9.214,-29.03764609,1.2,2036671,41377,43816,0
2012-08-01,9.45,-28.85165051,0.923,2036671,30404,30523,0
2012-08-02,10.042,-28.80696453,1.025,2036671,33046,31485,0
2012-08-03,10.797,-28.57361533,1.094,2036671,27618,27751,0
2012-08-04,10.982,-28.44364488,1.675,2036671,28854,26597,0
2012-08-05,10.927,-28.68616638,1.025,2036671,33144,28611,0
2012-08-06,10.863,-28.7548709,1.162,2036671,35260,33055,0
2012-08-07,11.005,-28.61109578,1.299,2036671,29439,30889,0
2012-08-08,11.078,-28.79380248,1.367,2036671,40002,37702,0
2012-08-09,11.08,-28.52361175,1.538,2036671,29772,28901,0
2012-08-10,11.293,-28.52324822,1.299,2036671,28219,29006,0
2012-08-11,11.505,-28.62857967,1.06,2036671,32971,28861,0
2012-08-12,11.567,-28.55590629,1.641,2114253,34477,30113,0
2012-08-13,11.831,-28.84084645,1.265,2190866,48712,37723,0
2012-08-14,12.114,-28.5775066,1.436,2190866,34349,31402,0
2012-08-15,12.72,-28.81677328,1.23,2190866,52802,35705,0
2012-08-16,13.375,-28.68978497,1.709,2190866,46323,45691,0
2012-08-17,12.512,-28.62839378,1.948,2190866,40416,42095,0
2012-08-18,11.71,-28.75823777,1.333,2190866,37011,38177,0
2012-08-19,9.79,-28.71843536,2.222,2190866,36769,33016,0
2012-08-20,9.05,-28.92414116,1.504,2190866,35663,32166,0
2012-08-21,9.988,-28.8087004,2.188,2190866,42242,39541,0
2012-08-22,9.861,-28.72599507,2.324,2190866,37718,36515,0
2012-08-23,9.91,-28.73509459,1.743,2190866,31653,33146,0
2012-08-24,10.35,-28.70503379,1.675,2190866,32127,33271,0
2012-08-25,10.562,-28.632671,1.641,2420733,33301,27652,0
2012-08-26,10.605,-28.62270079,1.265,2440643,29341,25957,0
2012-08-27,10.77,-28.61108414,1.777,2440643,32951,29166,0
2012-08-28,10.95,-28.68547024,1.06,2440643,29687,29154,0
2012-08-29,10.923,-28.71919447,1.333,2440643,34041,30590,0
2012-08-30,10.782,-28.72155678,1.128,2440643,33760,27009,0
2012-08-31,10.468,-28.89148413,1.401,2440643,40484,37303,0
2012-09-01,10.058,-29.00881237,0.889,2440643,40613,34839,0
2012-09-02,10.102,-28.79981923,1.06,2440643,33424,27135,0
2012-09-03,10.37,-28.75437668,1.401,2440643,38081,26053,0
2012-09-04,10.457,-28.88390267,1.128,2440643,39793,31432,0
2012-09-05,10.692,-28.43458378,3.418,2440643,40955,33019,0
2012-09-06,11.091,-28.50997882,3.076,2491027,42619,35912,0
2012-09-07,11.098,-28.51507049,2.324,2694048,33315,31449,0
2012-09-08,11.067,-28.50741474,1.846,2694048,31028,26018,0
2012-09-09,11.035,-28.55494677,1.982,2694048,31305,30064,0
2012-09-10,11.095,-28.67487931,1.47,2694048,33482,28681,0
2012-09-11,11.241,-28.81622727,1.367,2694048,38080,34324,0
2012-09-12,11.348,-28.56542083,1.265,2694048,27941,26609,0
2012-09-13,11.314,-28.55296661,1.367,2694048,28895,25833,0
2012-09-14,11.57,-28.68982675,1.47,2694048,35956,29028,0
2012-09-15,11.75,-28.35512062,1.846,2694048,27104,23252,0
2012-09-16,11.81,-28.45944206,1.504,2694048,28254,23539,0
2012-09-17,11.88,-28.45720144,1.094,2694048,24278,24269,0
2012-09-18,12.091,-28.62145883,1.504,2694048,32654,30217,0
2012-09-19,12.402,-28.49555464,1.982,2709730,32090,30912,0
2012-09-20,12.436,-28.65797887,1.265,2864141,31130,33531,0
2012-09-21,12.384,-28.53438888,1.162,2864141,30178,26113,0
2012-09-22,12.256,-28.15411336,1.265,2864141,21857,19941,0
2012-09-23,12.216,-28.39228435,1.23,2864141,27841,21356,0
2012-09-24,12.126,-28.468312,1.47,2864141,29037,24795,0
2012-09-25,12.149,-28.52595336,1.367,2864141,24038,31673,0
2012-09-26,12.233,-28.62313173,1.709,2864141,32273,34028,0
2012-09-27,12.339,-28.54632247,1.333,2864141,28186,29565,0
2012-09-28,12.331,-28.65374354,1.504,2864141,32610,33638,0
2012-09-29,12.407,-28.4422614,0.957,2864141,23824,25398,0
2012-09-30,12.382,-28.15646828,1.436,2864141,20509,21919,0
2012-10-01,12.375,-28.33117059,1.726,2864141,24596,25045,0
2012-10-02,12.635,-28.68088986,1.658,2864141,32732,35394,0
2012-10-03,12.865,-28.49586079,1.509,3037441,26536,29803,0
2012-10-04,12.867,-28.73920453,1.106,3054628,32484,33352,0
2012-10-05,12.75,-28.72937352,1.411,3054628,36235,32523,0
2012-10-06,12.647,-28.67740116,1.152,3054628,32517,28433,0
2012-10-07,12.153,-28.74452827,1.357,3054628,34601,29782,0
2012-10-08,11.839,-28.92254907,1.137,3054628,38033,34345,0
2012-10-09,11.817,-28.86190439,1.309,3054628,35308,34138,0
2012-10-10,12.008,-28.76138771,1.309,3054628,31077,31981,0
2012-10-11,12.08,-28.59506022,1.546,3054628,27546,28851,0
2012-10-12,12.059,-28.66753731,1.384,3054628,28544,29514,0
2012-10-13,11.931,-28.77277095,1.169,3054628,32942,27496,0
2012-10-14,11.8,-28.6473884,1.315,3054628,27287,26230,0
2012-10-15,11.707,-28.85412604,1.197,3054628,30829,31580,0
2012-10-16,11.844,-28.80210574,1.348,3055427,34378,28900,0
2012-10-17,11.817,-28.80784258,1.14,3072322,31671,30378,0
2012-10-18,11.875,-28.68496127,1.272,3072322,28100,31531,0
2012-10-19,11.838,-28.51334424,1.305,3072322,25218,26796,0
2012-10-20,11.74,-28.72533546,1.177,3072322,30284,29209,0
2012-10-21,11.685,-28.86868578,1.128,3072322,40672,28016,0
2012-10-22,11.671,-28.94154692,1.034,3072322,42997,30090,0
2012-10-23,11.697,-28.76258076,1.072,3072322,31901,27591,0
2012-10-24,11.65,-28.7653264,1.229,3072322,32032,28855,0
2012-10-25,11.256,-28.71944284,1.074,3072322,26855,26980,0
2012-10-26,10.512,-28.70142257,1.04,3072322,21762,26199,0
2012-10-27,10.216,-28.41957193,1.057,3072322,16138,20651,0
2012-10-28,10.48,-28.42988833,0.949,3072322,17799,19877,0
2012-10-29,10.65,-28.55803863,0.932,3072322,21342,21024,0
2012-10-30,10.739,-28.82919089,1.052,3304356,30604,25916,0
2012-10-31,11.041,-28.69487171,1.074,3304356,27611,24528,0
2012-11-01,10.875,-28.59060826,0.974,3304356,23501,22226,0
2012-11-02,10.519,-28.80393384,0.946,3304356,28847,23749,0
2012-11-03,10.556,-28.61843961,1.175,3304356,23753,22492,0
2012-11-04,10.725,-28.53663797,1.404,3304356,24147,21319,0
2012-11-05,10.774,-28.74310974,1.605,3304356,32024,25094,0
2012-11-06,10.814,-28.87720259,1.089,3304356,31851,27498,0
2012-11-07,10.909,-28.97067657,1.06,3304356,36323,30218,0
