Date,VOCD,Reserve Risk Index,HODL Bank,MVOCD
2023-02-22,9582.77735299,0.00114622,21081178.76461882,5997.33132570
2023-02-23,5004.83856752,0.00113321,21099342.35732967,5746.44149955
2023-02-24,11252.23952705,0.00109751,21116771.74003380,5746.44149955
2023-02-25,4073.75444474,0.00109584,21134333.21745209,5598.33802210
2023-02-26,4280.04764028,0.00111297,21152495.61753872,5379.69634148
2023-02-27,11436.94063436,0.00111024,21170401.46893450,5598.33802210
2023-02-28,17275.91899329,0.00109242,21187800.97656265,5746.44149955
2023-03-01,17836.88360439,0.00111343,21205414.30432725,5997.33132570
2023-03-02,6329.89848941,0.00110588,21222886.99848314,5997.33132570
2023-03-03,6553.37007319,0.00105230,21239239.76339152,5997.33132570
2023-03-04,4717.15335584,0.00105075,21255576.71732970,5997.33132570
2023-03-05,11757.39650611,0.00105396,21271999.20314310,5997.33132570
2023-03-06,8876.54700997,0.00105292,21288188.07205246,6225.83439632
2023-03-07,28793.58529416,0.00104087,21303933.79230985,6428.92821513
2023-03-08,6218.59325488,0.00101793,21319206.24871746,6428.92821513
2023-03-09,8580.54020121,0.00095391,21333015.39888373,6540.66400702
2023-03-10,6097.24665355,0.00094817,21346826.87736322,6428.92821513
2023-03-11,7189.83921233,0.00096368,21360983.18347714,6428.92821513
2023-03-12,4166.57667936,0.00103224,21376774.91764094,6274.24587215
2023-03-13,15746.12142703,0.00112900,21394500.41852048,6428.92821513
2023-03-14,18188.75600135,0.00115674,21412728.77208260,6540.66400702
2023-03-15,15188.58807146,0.00113903,21430266.96919174,6871.60464276
2023-03-16,12449.19326756,0.00116764,21447673.77680670,7636.43123192
2023-03-17,12983.58270451,0.00127871,21467442.63128023,7681.77381987
2023-03-18,6073.35546605,0.00125588,21487556.76262899,6871.60464276
2023-03-19,6880.48497866,0.00131041,21508706.80486547,7035.16209550
2023-03-20,11320.07714041,0.00129290,21528655.95126770,7885.18970677
2023-03-21,10840.49010714,0.00130744,21548100.20271792,8728.54360559
2023-03-22,12974.61217393,0.00126780,21566212.09766620,9229.66218148
2023-03-23,16485.47641382,0.00131520,21584388.35368569,10211.63373007
2023-03-24,12983.09351085,0.00127144,21600806.11381395,11046.36481710
2023-03-25,4978.27288142,0.00127162,21617248.70387704,11046.36481710
2023-03-26,7467.82435267,0.00129646,21635439.57700960,9858.51855855
2023-03-27,15752.30535197,0.00125418,21651514.28975607,11080.28362377
2023-03-28,7299.50718006,0.00125920,21667717.96953528,11080.28362377
2023-03-29,6790.89257191,0.00130909,21686248.74275522,9858.51855855
2023-03-30,132207.95620019,0.00129105,21704411.78249766,9858.51855855
2023-03-31,22308.94923596,0.00131265,21723067.94524536,9858.51855855
2023-04-01,6670.62663677,0.00131059,21741703.99057313,9858.51855855
2023-04-02,3831.97763654,0.00129421,21760007.47005081,9858.51855855
2023-04-03,10264.79034428,0.00127890,21777305.80976870,10552.64022571
2023-04-04,14173.80781142,0.00128993,21794867.12806169,10552.64022571
2023-04-05,18042.24838529,0.00129242,21811977.15604428,11080.28362377
2023-04-06,14591.06850689,0.00128495,21828945.94689684,11080.28362377
2023-04-07,11632.83507214,0.00127884,21845406.29505152,11476.45610627
2023-04-08,3202.78313039,0.00127912,21861893.89019511,11476.45610627
2023-04-09,2439.39969509,0.00129613,21878775.24135914,11476.45610627
2023-04-10,11923.71529429,0.00135580,21896684.53136062,11778.27518321
2023-04-11,32140.56955184,0.00138022,21914745.17299904,12186.45428093
2023-04-12,28985.41930516,0.00136387,21932471.72226446,12186.45428093
2023-04-13,13371.75544651,0.00138360,21950656.09005572,12186.45428093
2023-04-14,20073.21237860,0.00138646,21968928.60581629,12186.45428093
2023-04-15,5391.76693182,0.00137997,21987492.38974149,11778.27518321
2023-04-16,5260.35059099,0.00137746,22006328.86448852,11476.45610627
2023-04-17,10129.19463217,0.00133804,22024321.91345501,11476.45610627
2023-04-18,9183.57893788,0.00137761,22043212.32973010,11476.45610627
2023-04-19,40518.97151079,0.00130537,22060230.79864215,11778.27518321
2023-04-20,7521.49242485,0.00127969,22076703.79983795,11778.27518321
2023-04-21,9537.07664883,0.00123532,22093047.00823494,10948.81270821
2023-04-22,3401.14385049,0.00125856,22110677.56333877,10196.99248823
2023-04-23,4566.77914083,0.00124747,22128449.11327250,9833.13564050
2023-04-24,7638.30618857,0.00124266,22146136.17730500,9833.13564050
2023-04-25,7455.88428073,0.00127693,22164605.73588250,9833.13564050
2023-04-26,8556.87620228,0.00127951,22183629.64212246,9360.32779335
2023-04-27,7846.41354169,0.00132705,22203734.86575634,9360.32779335
2023-04-28,8714.84737085,0.00132070,22223725.34984961,9360.32779335
2023-04-29,15434.74357090,0.00131371,22243586.53656385,9360.32779335
2023-04-30,3413.95970390,0.00131881,22263999.41020697,8949.21315436
2023-05-01,6674.54831319,0.00126171,22283165.15023993,8949.21315436
2023-05-02,7460.29941051,0.00128641,22302906.51808147,8949.21315436
2023-05-03,22111.36831710,0.00130113,22323002.34770063,8949.21315436
2023-05-04,7899.69229228,0.00129148,22343222.34336059,8635.86178657
2023-05-05,7293.40677616,0.00132142,22364547.02863698,8228.28424728
2023-05-06,2621.63276829,0.00129099,22385573.43868025,7873.05291698
2023-05-07,39358.03164782,0.00128364,22406462.12419752,7873.05291698
2023-05-08,12537.90078620,0.00123639,22425961.12535935,8228.28424728
2023-05-09,4592.19839640,0.00123154,22445375.26922137,8228.28424728
2023-05-10,11441.04702138,0.00123064,22464792.98987619,8228.28424728
2023-05-11,11592.28308481,0.00120027,22483550.97669466,8228.28424728
2023-05-12,11499.17778554,0.00118982,22502096.03680652,8228.28424728
2023-05-13,3406.25354969,0.00119184,22521064.38218089,7873.05291698
2023-05-14,10926.78958618,0.00119424,22540109.59086180,7873.05291698
2023-05-15,45127.67335679,0.00120712,22559112.92821972,8228.28424728
2023-05-16,13697.51388083,0.00119702,22577502.78461960,8635.86178657
2023-05-17,6173.78654787,0.00121261,22596675.54443340,8228.28424728
2023-05-18,6211.39026242,0.00118693,22615645.72661022,7873.05291698
2023-05-19,6427.62802553,0.00118797,22634792.87037659,7742.35986513
2023-05-20,4518.03047007,0.00119629,22654151.36879930,7742.35986513
2023-05-21,4685.23953209,0.00118099,22673379.16378292,7549.30279954
2023-05-22,26543.89197542,0.00118360,22692495.54098150,7742.35986513
2023-05-23,8372.90378228,0.00119880,22711849.34394090,7873.05291698
2023-05-24,8523.72572681,0.00115888,22730054.47654828,8136.29803728
2023-05-25,49623.83321034,0.00116427,22748090.99771717,8448.31475454
2023-05-26,12024.87115158,0.00117368,22766363.06676975,8448.31475454
2023-05-27,3393.88453801,0.00117862,22784769.29238546,8448.31475454
2023-05-28,7226.48518279,0.00123209,22804730.51547413,8136.29803728
2023-05-29,10016.88980993,0.00121647,22824359.29030623,8136.29803728
2023-05-30,14988.72892971,0.00121314,22843623.46713613,8448.31475454
2023-05-31,14545.90996850,0.00119054,22861570.84262580,9270.30776837
2023-06-01,15775.42699055,0.00117254,22877924.37427286,10471.83969806
2023-06-02,8344.32721992,0.00119040,22895909.29449865,9270.30776837
2023-06-03,4320.72620068,0.00118180,22913718.39519463,9270.30776837
2023-06-04,4134.65822316,0.00118432,22931606.34199581,9270.30776837
2023-06-05,11905.36688029,0.00112372,22946920.35378197,10471.83969806
2023-06-06,8663.72552092,0.00118502,22964793.81663525,9340.30766543
2023-06-07,6612.12739310,0.00114607,22982539.67004060,8593.72562387
2023-06-08,13414.61714769,0.00115313,22999721.05597570,9340.30766543
2023-06-09,6861.24375942,0.00115002,23017598.00792986,8593.72562387
2023-06-10,8159.98141745,0.00112278,23035012.90702599,8448.31475454
2023-06-11,4829.82687499,0.00112382,23052561.11967656,8358.61550110
2023-06-12,10874.51730077,0.00112296,23070019.55685743,8448.31475454
2023-06-13,12019.80191197,0.00112099,23087452.10207629,8448.31475454
2023-06-14,11925.90639462,0.00108628,23104101.37270135,8448.31475454
2023-06-15,12724.03449429,0.00110544,23121212.20127615,8448.31475454
2023-06-16,8575.19260280,0.00113798,23138994.56220573,8549.45916480
2023-06-17,3848.80798141,0.00114498,23156959.27439043,8549.45916480
2023-06-18,17460.52693106,0.00113719,23174693.77801151,8619.45906186
2023-06-19,14796.02643756,0.00115462,23192131.53378763,9340.30766543
2023-06-20,25450.14357801,0.00121954,23209991.25068962,10445.70355535
2023-06-21,33543.88972001,0.00129574,23229645.06248523,10445.70355535
2023-06-22,11071.57286202,0.00128836,23248624.52869051,10973.04508140
2023-06-23,31571.91927440,0.00131677,23267774.41258382,11488.46987115
2023-06-24,8687.46164683,0.00131183,23287350.38378968,10973.04508140
2023-06-25,9274.53446413,0.00130720,23307372.12060487,10445.70355535
2023-06-26,8551.78568871,0.00129702,23327182.30317371,10445.70355535
2023-06-27,15953.24048549,0.00131354,23346876.33438717,10973.04508140
2023-06-28,11493.65042383,0.00128839,23365697.76601602,11282.61164292
2023-06-29,28338.06732876,0.00130259,23384875.94735118,11282.61164292
2023-06-30,10774.29362026,0.00130251,23404387.40552752,10973.04508140
2023-07-01,50353.15485965,0.00130557,23423996.04941164,10973.04508140
2023-07-02,6549.98751397,0.00130501,23443617.22080395,10973.04508140
2023-07-03,10957.61409819,0.00132696,23463737.98492320,11014.59348010
2023-07-04,6980.62911030,0.00131156,23483523.33889897,11014.59348010
2023-07-05,8199.91716455,0.00129761,23503105.09532778,10916.06569948
2023-07-06,33991.58762939,0.00127454,23522070.23165714,11014.59348010
2023-07-07,6870.32182940,0.00128836,23541385.52115570,11014.59348010
2023-07-08,3174.09350788,0.00128449,23560733.07509036,10916.06569948
2023-07-09,5853.56564391,0.00127919,23579980.23044728,10916.06569948
2023-07-10,11365.91542857,0.00128794,23599360.29254783,11014.59348010
2023-07-11,19632.46810307,0.00129627,23618757.79549663,11218.74414530
2023-07-12,10843.72674042,0.00128546,23637924.66013654,11218.74414530
2023-07-13,17442.41565101,0.00132871,23658140.65146173,11218.74414530
2023-07-14,13033.46793184,0.00128016,23677232.57933689,11218.74414530
2023-07-15,3746.06515155,0.00127828,23696508.87645264,11014.59348010
2023-07-16,4157.56770855,0.00127551,23715744.05593834,11014.59348010
2023-07-17,15974.75117953,0.00127003,23734669.05806744,11218.74414530
2023-07-18,17586.66904675,0.00125607,23753286.06132980,11218.74414530
2023-07-19,14735.35085445,0.00125833,23771980.34664915,11218.74414530
2023-07-20,11344.73917348,0.00125283,23790577.79720212,11208.15601775
2023-07-21,14632.98844343,0.00125664,23809289.33467648,11208.15601775
2023-07-22,10733.25503015,0.00124753,23827864.16766777,11151.17663583
2023-07-23,5697.74303817,0.00126081,23847030.06969674,10900.67041931
2023-07-24,10802.70135429,0.00122263,23865307.75898170,10900.67041931
2023-07-25,6968.86573888,0.00122348,23883628.34341569,10900.67041931
2023-07-26,5675.48888250,0.00122841,23902089.26475442,10900.67041931
2023-07-27,34711.36734844,0.00122079,23920390.28085265,10900.67041931
2023-07-28,92493.98478373,0.00122464,23938805.92350845,10900.67041931
2023-07-29,4694.71683476,0.00122553,23957343.08564023,10823.21404735
2023-07-30,4679.14319779,0.00122052,23975782.70832665,10823.21404735
2023-07-31,11513.09023725,0.00121779,23994179.31446807,10823.21404735
2023-08-01,5738.23987621,0.00122849,24012855.68795929,10823.21404735
2023-08-02,15795.45369706,0.00121272,24031175.62587395,10823.21404735
2023-08-03,5013.70974592,0.00121384,24049544.75668837,10823.21404735
2023-08-04,8583.32151365,0.00120731,24067778.79588473,10823.21404735
2023-08-05,2667.89607662,0.00120622,24086063.91339006,10767.97819222
2023-08-06,4597.14513890,0.00120510,24104343.97852543,10767.97819222
2023-08-07,6445.13803444,0.00120900,24122740.35892059,10767.97819222
2023-08-08,12882.32991718,0.00123353,24141696.65625722,10823.21404735
2023-08-09,8584.86035778,0.00122443,24160511.62230258,10767.97819222
2023-08-10,9547.47602213,0.00121714,24179801.41668819,10140.36552614
2023-08-11,5656.52758384,0.00121486,24200135.03323786,9066.16818995
2023-08-12,7681.74735964,0.00121447,24220966.67620425,8584.09093571
2023-08-13,5714.59800563,0.00120807,24242120.25937866,8132.53443664
2023-08-14,17607.75710233,0.00121209,24262945.14015568,8584.09093571
2023-08-15,10170.75823359,0.00120115,24283046.56918227,9066.16818995
2023-08-16,11031.10005208,0.00118317,24302734.69340027,9066.16818995
2023-08-17,14049.39183220,0.00109623,24320329.08793679,9066.16818995
2023-08-18,15411.80025430,0.00106985,24337300.28559429,9066.16818995
2023-08-19,2921.43773938,0.00107141,24354810.17646659,8584.09093571
2023-08-20,3762.77037912,0.00107400,24372854.11419418,8132.53443664
2023-08-21,8876.79380064,0.00107126,24390850.48477361,8132.53443664
2023-08-22,9977.02854147,0.00106432,24408244.60352930,8584.09093571
2023-08-23,6652.56813210,0.00108293,24426564.26268091,8132.53443664
2023-08-24,6400.35458054,0.00106882,24444558.52257740,8132.53443664
2023-08-25,6480.40795188,0.00106452,24462466.86939587,8132.53443664
2023-08-26,2807.22997793,0.00106229,24481305.88573007,7167.15774587
2023-08-27,8862.39447062,0.00106474,24500225.08924370,7167.15774587
2023-08-28,8236.95366931,0.00106464,24518369.01530228,7959.35051447
2023-08-29,19891.93345666,0.00112775,24537631.09984143,8410.13759148
2023-08-30,7756.08157629,0.00111166,24556933.57999829,7996.51762280
2023-08-31,8587.43696649,0.00105617,24574478.30900032,8410.13759148
2023-09-01,8391.74830276,0.00104924,24591966.74654409,8314.35098603
2023-09-02,2688.81778972,0.00105115,24609520.69165566,8314.35098603
2023-09-03,4761.65710280,0.00105421,24627486.72160183,7996.51762280
2023-09-04,6795.59995207,0.00104683,24645289.72966605,7996.51762280
2023-09-05,8139.40882511,0.00104539,24662883.91063889,8188.18124721
2023-09-06,8918.62380413,0.00104354,24680324.34992053,8314.35098603
2023-09-07,5512.54795512,0.00106123,24698346.77323703,8188.18124721
2023-09-08,5362.72725438,0.00104808,24716303.72624907,7947.74520070
2023-09-09,3713.79764082,0.00104690,24734479.43237871,7718.91446796
2023-09-10,2721.14107366,0.00104359,24752591.98269099,7718.91446796
2023-09-11,7013.64528956,0.00101472,24770342.15863620,7384.86343292
2023-09-12,7269.14729775,0.00104321,24788689.24600602,7512.61443702
2023-09-13,4681.17205818,0.00105720,24807774.71646485,7141.39629365
2023-09-14,9839.11644016,0.00106964,24827189.37711451,7141.39629365
2023-09-15,8007.40539002,0.00107349,24846720.59690268,7141.39629365
2023-09-16,3573.58684559,0.00106793,24866371.61038503,6904.62262081
2023-09-17,2997.03957953,0.00106495,24886149.95846188,6724.08404209
2023-09-18,17242.98265934,0.00107463,24906009.96774755,6904.62262081
2023-09-19,40691.37915392,0.00109183,24926083.62193870,7141.39629365
2023-09-20,10460.75355704,0.00108768,24946075.62936860,7141.39629365
2023-09-21,4515.84557500,0.00106432,24965742.60203972,6904.62262081
2023-09-22,3624.31638970,0.00106307,24985399.11287311,6904.62262081
2023-09-23,3512.22246193,0.00106282,25005070.26663891,6904.62262081
2023-09-24,4140.32212852,0.00105044,25024452.28506690,6904.62262081
2023-09-25,7500.30676954,0.00104972,25043599.69827383,7141.39629365
2023-09-26,7277.54918020,0.00104516,25062652.83986826,7141.39629365
2023-09-27,5764.39955343,0.00105000,25082084.29984476,6904.62262081
2023-09-28,9472.90143462,0.00107693,25102213.10266550,6904.62262081
2023-09-29,11885.52745659,0.00107121,25122219.73151868,6904.62262081
2023-09-30,4835.91804435,0.00107297,25142917.42507861,6279.99975275
2023-10-01,5232.38573377,0.00111067,25165229.09668378,5638.47375427
2023-10-02,25062.45373183,0.00109447,25186514.98622647,6279.99975275
2023-10-03,11031.62181384,0.00108855,25207049.50584499,6904.62262081
2023-10-04,16271.79966855,0.00110185,25227705.36072784,7141.39629365
2023-10-05,10767.47819111,0.00108628,25247990.30952683,7141.39629365
2023-10-06,13394.48826548,0.00110579,25268790.87660927,7141.39629365
2023-10-07,14585.99686329,0.00110610,25289490.27994073,7273.34823897
2023-10-08,4070.33976296,0.00110376,25310153.25781748,7273.34823897
2023-10-09,21407.64518992,0.00108926,25330355.67660444,7388.92797487
2023-10-10,9771.04065690,0.00108165,25350021.61770497,7753.85607978
2023-10-11,18549.09775301,0.00105756,25368109.63686365,8740.15341232
2023-10-12,8782.91427262,0.00105340,25385723.06960909,9127.90785362
2023-10-13,6958.84712838,0.00105665,25403437.60852578,9127.90785362
2023-10-14,32090.96751512,0.00105668,25421171.68990974,9127.90785362
2023-10-15,3433.14504425,0.00106648,25439174.08876535,9127.90785362
2023-10-16,9116.10738012,0.00111974,25458386.37803215,9294.50440737
2023-10-17,11591.63048345,0.00111603,25477197.61213864,9621.97104576
2023-10-18,11476.59511780,0.00111108,25495903.71611246,9621.97104576
2023-10-19,27120.10801220,0.00112445,25514972.10310790,9621.97104576
2023-10-20,14754.21958488,0.00116330,25535055.11742947,9621.97104576
2023-10-21,5932.68482074,0.00117089,25555355.69278815,9621.97104576
2023-10-22,6501.93275805,0.00117237,25575717.88106208,9621.97104576
2023-10-23,23709.97344403,0.00128735,25598402.79068629,10269.25942400
2023-10-24,36756.52710516,0.00132237,25621384.19733753,10899.55000247
2023-10-25,17600.57930536,0.00134487,25644618.74779281,11254.10846582
2023-10-26,26134.07146567,0.00133172,25667266.12724437,11534.11280063
2023-10-27,16722.73947173,0.00131949,25689424.48680270,11738.57897002
2023-10-28,15310.83452132,0.00132596,25710876.06797439,12640.00786104
2023-10-29,10681.50620028,0.00134358,25732957.34632055,12493.05937446
2023-10-30,13026.84982995,0.00133940,25754241.78229359,13210.66904772
2023-10-31,18823.78210980,0.00134381,25774887.96620290,13990.24256439
2023-11-01,53755.07737810,0.00137353,25796329.70309176,13990.24256439
2023-11-02,12506.98450059,0.00135115,25817222.37786401,13990.24256439
2023-11-03,13810.06412365,0.00134328,25838328.32354993,13602.27619457
2023-11-04,7740.59077733,0.00135697,25859817.12366161,13602.27619457
2023-11-05,7649.88703218,0.00135638,25881503.70871141,13418.45697680
2023-11-06,8782.17389675,0.00135184,25903754.50669459,12766.91716527
2023-11-07,13113.72422966,0.00136613,25926102.69655490,13070.28702981
2023-11-08,11197.83289664,0.00137954,25949133.67399863,12766.91716527
2023-11-09,41267.57244115,0.00141207,25972738.71340220,13070.28702981
2023-11-10,17543.52083394,0.00143738,25997035.92074469,13070.28702981
2023-11-11,7572.01425211,0.00142116,26020945.56495538,13070.28702981
2023-11-12,7894.62145094,0.00142267,26044928.61897701,13070.28702981
2023-11-13,12886.32292365,0.00140182,26068515.30068729,12956.58637680
2023-11-14,11854.86810953,0.00136409,26091149.39787507,12956.58637680
2023-11-15,30506.92562481,0.00144895,26115919.66433475,13070.28702981
2023-11-16,16597.35514696,0.00138341,26138618.17460900,13461.89417666
2023-11-17,12384.93009427,0.00139783,26161725.99248582,13461.89417666
2023-11-18,7854.09693272,0.00139687,26185233.13041773,13070.28702981
2023-11-19,14292.87151115,0.00142859,26209605.57189991,13070.28702981
2023-11-20,17401.32258910,0.00143007,26233659.72809409,13461.89417666
2023-11-21,24465.33965681,0.00137247,26255643.29336290,14051.46781740
2023-11-22,30709.33510666,0.00142331,26278994.86026233,14051.46781740
2023-11-23,8132.64570837,0.00141854,26302844.68530134,13461.89417666
2023-11-24,10303.90896223,0.00143268,26327493.18243459,13070.28702981
2023-11-25,5896.09112736,0.00143441,26352336.72215101,12956.58637680
2023-11-26,11621.95352034,0.00142103,26377122.77396490,12696.65371212
2023-11-27,8543.42571427,0.00141010,26401906.06188722,12445.95729743
2023-11-28,13372.38073450,0.00143143,26427037.87376627,12696.65371212
2023-11-29,12996.02889262,0.00143076,26452188.07317689,12696.65371212
2023-11-30,62827.45521775,0.00142435,26477204.13094372,12696.65371212
2023-12-01,16667.12709433,0.00146033,26503211.03091366,12696.65371212
2023-12-02,9533.11369422,0.00148746,26530037.68433193,12635.62650896
2023-12-03,9137.12232122,0.00150532,26557896.00784050,12119.89910190
2023-12-04,41398.42975681,0.00157634,26587170.68081313,12635.62650896
2023-12-05,30267.47242966,0.00165552,26618296.51038132,12941.17590813
2023-12-06,47716.76313410,0.00164156,26648987.46821089,13054.87656114
2023-12-07,24274.16397681,0.00162234,26679085.88162351,13184.20481356
2023-12-08,23263.69015513,0.00165503,26709458.30770963,13832.62612282
2023-12-09,13246.28394085,0.00163576,26739888.98176471,13309.33233768
2023-12-10,10514.09413145,0.00163362,26770500.53743798,13121.15641673
2023-12-11,24887.04389084,0.00153777,26798401.09989078,13309.33233768
2023-12-12,41031.31473931,0.00154578,26826035.74733779,13832.62612282
2023-12-13,13517.56312208,0.00159892,26855069.59077951,13905.21731662
2023-12-14,10689.51850526,0.00160069,26884197.51061894,13905.21731662
2023-12-15,31855.30794345,0.00155981,26912270.39032190,13905.21731662
2023-12-16,17944.43341052,0.00156653,26940568.38705029,13905.21731662
2023-12-17,5887.26482833,0.00153621,26968091.83551918,13905.21731662
2023-12-18,37446.20707932,0.00157938,26995247.56940756,15479.99930274
2023-12-19,21883.04611187,0.00156444,27020485.20759156,17034.22484171
2023-12-20,25894.97786268,0.00161365,27046823.42733913,17305.78025243
2023-12-21,17894.78465806,0.00162402,27073510.47146294,17280.95587620
2023-12-22,36901.27943458,0.00161594,27100021.51558674,17280.95587620
2023-12-23,14716.18756037,0.00161458,27126538.55971054,17280.95587620
2023-12-24,44292.89623404,0.00158580,27151675.95067625,17919.60903429
2023-12-25,10409.29399415,0.00160817,27177462.34164196,17919.60903429
2023-12-26,17171.05093480,0.00156139,27202015.73260766,17919.60903429
2023-12-27,124001.03081075,0.00159167,27225435.99284647,19913.73976120
2023-12-28,19884.88309941,0.00156416,27247171.02824082,20883.96460564
2023-12-29,66476.36860043,0.00153057,27266330.66010732,22573.36813350
2023-12-30,19892.38408104,0.00154517,27287606.94501086,20887.71509645
2023-12-31,12585.88110269,0.00154971,27309040.22991441,20887.71509645
2024-01-01,8487.15983464,0.00159346,27331704.51481795,20887.71509645
2024-01-02,27246.11006623,0.00164633,27354165.14668445,22573.36813350
2024-01-03,23520.52653928,0.00156245,27374362.77855095,22573.36813350
2024-01-04,153785.46528413,0.00162114,27396202.41041744,22573.36813350
2024-01-05,19811.93610233,0.00160544,27419334.69532099,20887.71509645
2024-01-06,8507.17309954,0.00159977,27443349.06173076,19888.63359023
2024-01-07,10410.05163386,0.00159873,27467413.65212989,19848.40960087
2024-01-08,20450.65639540,0.00171052,27494555.01853966,19888.63359023
2024-01-09,31005.39500321,0.00168262,27520690.49830144,20171.52023822
2024-01-10,25999.11374817,0.00170379,27547453.97806322,20171.52023822
2024-01-11,26917.59021706,0.00168399,27573716.45782500,20171.52023822
2024-01-12,26901.44508363,0.00153829,27594998.60657137,21166.85125364
2024-01-13,8958.44833249,0.00155565,27616793.75531773,21166.85125364
2024-01-14,13107.79742660,0.00152969,27638901.23507951,20171.52023822
2024-01-15,14111.95911947,0.00153901,27661300.71484129,20171.52023822
2024-01-16,230801.30253455,0.00156094,27683345.86358765,21166.85125364
2024-01-17,55027.93169844,0.00154121,27704878.01233402,21166.85125364
2024-01-18,46337.21215911,0.00149047,27724214.42086668,21985.59146734
2024-01-19,35316.38894623,0.00150073,27743864.82939934,21985.59146734
2024-01-20,6773.03423485,0.00150474,27763656.23793200,21985.59146734
2024-01-21,5457.73852912,0.00149724,27785085.71769378,20171.52023822
2024-01-22,53096.93912120,0.00143226,27802921.12622644,21985.59146734
2024-01-23,45076.97703409,0.00141792,27820382.53475910,21985.59146734
2024-01-24,117425.76677095,0.00143231,27835491.71461537,24759.82014373
2024-01-25,53343.26636584,0.00143449,27848990.43519947,26450.27941590
2024-01-26,35508.36986056,0.00150314,27864424.15578357,26450.27941590
2024-01-27,10618.46210127,0.00151104,27880101.87636767,26450.27941590
2024-01-28,6398.80399569,0.00149911,27897163.05622394,24759.82014373
2024-01-29,30268.68819070,0.00154608,27913869.77680804,26450.27941590
2024-01-30,48077.04308700,0.00155165,27930298.25915769,26909.51765034
2024-01-31,43270.67785012,0.00152613,27945865.40901605,27081.85014164
2024-02-01,22652.90614810,0.00153598,27961904.89136571,26909.51765034
2024-02-02,29128.03938525,0.00154241,27977034.07656456,28022.81480115
2024-02-03,4623.83378850,0.00153659,27993138.55891421,26909.51765034
2024-02-04,14815.71777173,0.00151831,28008755.04126387,26909.51765034
2024-02-05,25017.54512393,0.00151497,28024301.52361353,26909.51765034
2024-02-06,59134.80164899,0.00153994,28039457.70881238,28022.81480115
2024-02-07,21812.01374583,0.00157420,28055599.89401123,28022.81480115
2024-02-08,19448.77592402,0.00161477,28074023.37636089,26909.51765034
2024-02-09,23698.27346458,0.00168357,28094412.85871054,26909.51765034
2024-02-10,14332.33226862,0.00170161,28116296.36360676,25959.49510378
2024-02-11,15374.17740693,0.00171009,28140060.45431251,24357.90929425
2024-02-12,35450.45851279,0.00177559,28162993.66205792,27072.79225459
2024-02-13,27179.85563544,0.00175909,28184418.71454757,28153.94751034
2024-02-14,62879.02933653,0.00183769,28206555.35075960,29698.36378797
2024-02-15,38403.65347516,0.00183219,28228576.98697163,29698.36378797
2024-02-16,38368.80072226,0.00184072,28250880.62318366,29698.36378797
2024-02-17,14723.38198930,0.00182837,28274422.67567332,28153.94751034
2024-02-18,13465.13019953,0.00184378,28300503.97529363,26098.70037969
2024-02-19,108416.96461164,0.00183471,28324317.02778329,28153.94751034
2024-02-20,24563.30434396,0.00184444,28348450.08027295,28153.94751034
2024-02-21,34640.54194834,0.00181575,28371812.13276260,28153.94751034
2024-02-22,52697.55068849,0.00181235,28395120.18525226,28153.94751034
2024-02-23,39060.05055197,0.00178667,28417739.23774192,28153.94751034
2024-02-24,12017.76718048,0.00181323,28443214.53736223,26098.70037969
2024-02-25,12792.28423406,0.00181601,28470126.11262829,24790.42473395
2024-02-26,31477.46441204,0.00191851,28498702.41224860,26098.70037969
2024-02-27,54354.35252605,0.00199520,28527466.46473826,28153.94751034
2024-02-28,151307.98787825,0.00214799,28560660.51722792,28153.94751034
2024-02-29,96471.71717477,0.00214225,28593761.56971757,28153.94751034
2024-03-01,214215.57515922,0.00218251,28628088.62220723,28153.94751034
2024-03-02,19879.74022727,0.00215813,28661790.67469689,28153.94751034
2024-03-03,23908.76000488,0.00218667,28698445.97431720,26098.70037969
2024-03-04,97015.03405361,0.00236555,28737096.31429347,29328.66002374
2024-03-05,146456.00220188,0.00219649,28767224.31111328,33059.00318019
2024-03-06,233360.76870889,0.00229424,28798248.81088271,35045.50023057
2024-03-07,114792.24491849,0.00233025,28830385.31065214,35045.50023057
2024-03-08,104120.04783824,0.00237409,28861996.68103461,36909.62961753
2024-03-09,36360.99001961,0.00237070,28893128.78566367,37364.89537094
2024-03-10,71173.00228280,0.00236730,28923212.55856496,38386.22709871
2024-03-11,102968.54990549,0.00250361,28956977.70655139,38731.85201357
2024-03-12,75918.89647739,0.00245354,28982207.90593116,45878.80062023
2024-03-13,122015.34619307,0.00251658,29001666.95432390,53525.95160727
2024-03-14,136098.94361088,0.00246277,29014506.26339261,58616.69093129
2024-03-15,59000.28550205,0.00237233,29026689.94437855,56677.31901405
2024-03-16,24630.91421368,0.00228352,29036317.62536450,56677.31901405
2024-03-17,128211.17511433,0.00234884,29039439.98147207,65086.64389243
2024-03-18,57414.29304231,0.00233588,29042192.33757964,65086.64389243
2024-03-19,41846.36695570,0.00214787,29039478.69368721,65086.64389243
2024-03-20,49801.20224718,0.00232653,29048854.40441503,58207.28927218
2024-03-21,84760.91224663,0.00225204,29049187.76052260,65086.64389243
2024-03-22,119745.81718890,0.00217049,29038669.81114250,73545.94938009
2024-03-23,536636.44641506,0.00223095,29023078.90678050,80339.90436201
2024-03-24,41028.93312173,0.00230806,29009695.00241849,80339.90436201
2024-03-25,250655.03631931,0.00242740,28989447.68770779,90616.31471070
2024-03-26,92265.18560837,0.00242559,28965337.23631622,94368.45139157
