index,price,timestamp
1.77,43082.71,2022-01-14
1.77,43098.91,2022-01-15
1.77,43093.54,2022-01-16
1.74,42218.58,2022-01-17
1.74,42366.70,2022-01-18
1.72,41673.08,2022-01-19
1.68,40682.79,2022-01-20
1.51,36458.41,2022-01-21
1.46,35078.60,2022-01-22
1.51,36242.40,2022-01-23
1.53,36685.48,2022-01-24
1.54,36981.72,2022-01-25
1.54,36833.64,2022-01-26
1.55,37182.37,2022-01-27
1.58,37739.35,2022-01-28
1.60,38180.04,2022-01-29
1.59,37909.69,2022-01-30
1.61,38487.03,2022-01-31
1.61,38717.20,2022-02-01
1.54,36918.64,2022-02-02
1.56,37340.22,2022-02-03
1.73,41595.73,2022-02-04
1.72,41416.58,2022-02-05
1.77,42409.90,2022-02-06
1.82,43871.27,2022-02-07
1.83,44081.87,2022-02-08
1.84,44415.78,2022-02-09
1.80,43527.45,2022-02-10
1.76,42395.49,2022-02-11
1.75,42244.63,2022-02-12
1.74,42074.16,2022-02-13
1.76,42555.88,2022-02-14
1.84,44575.60,2022-02-15
1.82,43898.72,2022-02-16
1.68,40541.25,2022-02-17
1.66,39986.39,2022-02-18
1.66,40106.16,2022-02-19
1.59,38395.47,2022-02-20
1.54,37033.60,2022-02-21
1.59,38252.62,2022-02-22
1.55,37275.11,2022-02-23
1.59,38362.19,2022-02-24
1.63,39241.71,2022-02-25
1.63,39109.78,2022-02-26
1.57,37718.90,2022-02-27
1.79,43185.32,2022-02-28
1.84,44438.77,2022-03-01
1.82,43909.79,2022-03-02
1.76,42470.70,2022-03-03
1.62,39159.18,2022-03-04
1.63,39408.89,2022-03-05
1.59,38418.58,2022-03-06
1.57,38001.87,2022-03-07
1.60,38739.77,2022-03-08
1.74,41954.38,2022-03-09
1.63,39437.08,2022-03-10
1.60,38735.56,2022-03-11
1.61,38808.68,2022-03-12
1.56,37785.21,2022-03-13
1.64,39677.89,2022-03-14
1.63,39298.59,2022-03-15
1.70,41129.75,2022-03-16
1.70,40940.09,2022-03-17
1.73,41774.99,2022-03-18
1.75,42225.61,2022-03-19
1.71,41281.84,2022-03-20
1.70,41022.14,2022-03-21
1.75,42378.71,2022-03-22
1.77,42897.84,2022-03-23
1.82,44006.81,2022-03-24
1.82,44331.44,2022-03-25
1.83,44534.81,2022-03-26
1.92,46847.72,2022-03-27
1.93,47145.14,2022-03-28
1.94,47450.83,2022-03-29
1.92,47077.18,2022-03-30
1.86,45525.17,2022-03-31
1.89,46299.68,2022-04-01
1.87,45828.69,2022-04-02
1.89,46408.83,2022-04-03
1.90,46596.89,2022-04-04
1.85,45503.19,2022-04-05
1.76,43176.84,2022-04-06
1.77,43442.47,2022-04-07
1.72,42260.50,2022-04-08
1.74,42771.75,2022-04-09
1.72,42175.43,2022-04-10
1.61,39534.41,2022-04-11
1.63,40080.89,2022-04-12
1.68,41151.87,2022-04-13
1.63,39944.31,2022-04-14
1.65,40545.47,2022-04-15
1.65,40386.99,2022-04-16
1.62,39689.15,2022-04-17
1.66,40811.13,2022-04-18
1.69,41502.83,2022-04-19
1.68,41369.80,2022-04-20
1.65,40488.61,2022-04-21
1.61,39708.88,2022-04-22
1.60,39451.64,2022-04-23
1.61,39461.74,2022-04-24
1.65,40438.43,2022-04-25
1.55,38111.75,2022-04-26
1.60,39242.58,2022-04-27
1.62,39745.01,2022-04-28
1.57,38592.99,2022-04-29
1.54,37636.61,2022-04-30
1.57,38470.94,2022-05-01
1.57,38512.44,2022-05-02
1.54,37723.29,2022-05-03
1.62,39677.68,2022-05-04
1.50,36544.41,2022-05-05
1.48,36002.58,2022-05-06
1.45,35465.73,2022-05-07
1.40,34038.44,2022-05-08
1.24,30083.57,2022-05-09
1.28,31006.85,2022-05-10
1.21,28977.74,2022-05-11
1.21,28957.82,2022-05-12
1.22,29238.62,2022-05-13
1.25,30045.83,2022-05-14
1.31,31293.96,2022-05-15
1.25,29840.83,2022-05-16
1.27,30413.03,2022-05-17
1.20,28676.33,2022-05-18
1.27,30298.16,2022-05-19
1.23,29166.62,2022-05-20
1.24,29417.40,2022-05-21
1.27,30277.49,2022-05-22
1.22,29079.28,2022-05-23
1.25,29622.11,2022-05-24
1.24,29519.68,2022-05-25
1.23,29171.93,2022-05-26
1.21,28603.59,2022-05-27
1.22,29014.41,2022-05-28
1.24,29458.48,2022-05-29
1.34,31727.12,2022-05-30
1.34,31807.83,2022-05-31
1.26,29799.93,2022-06-01
1.29,30464.21,2022-06-02
1.26,29673.20,2022-06-03
1.27,29840.27,2022-06-04
1.27,29897.22,2022-06-05
1.33,31349.99,2022-06-06
1.32,31124.50,2022-06-07
1.28,30209.77,2022-06-08
1.28,30081.97,2022-06-09
1.24,29067.77,2022-06-10
1.21,28391.97,2022-06-11
1.13,26565.17,2022-06-12
0.97,22447.27,2022-06-13
0.96,22115.46,2022-06-14
0.99,22555.35,2022-06-15
0.89,20372.21,2022-06-16
0.90,20441.05,2022-06-17
0.84,18945.87,2022-06-18
0.91,20545.50,2022-06-19
0.91,20551.88,2022-06-20
0.92,20700.46,2022-06-21
0.89,19966.62,2022-06-22
0.94,21098.55,2022-06-23
0.94,21222.61,2022-06-24
0.96,21474.07,2022-06-25
0.94,21027.33,2022-06-26
0.92,20719.23,2022-06-27
0.90,20260.93,2022-06-28
0.90,20097.58,2022-06-29
0.89,19959.94,2022-06-30
0.86,19254.23,2022-07-01
0.86,19226.23,2022-07-02
0.87,19301.45,2022-07-03
0.91,20213.84,2022-07-04
0.91,20156.52,2022-07-05
0.93,20545.35,2022-07-06
0.97,21609.74,2022-07-07
0.97,21584.10,2022-07-08
0.97,21581.02,2022-07-09
0.94,20855.52,2022-07-10
0.90,19949.95,2022-07-11
0.88,19308.92,2022-07-12
0.92,20216.65,2022-07-13
0.93,20581.20,2022-07-14
0.95,20824.94,2022-07-15
0.97,21191.40,2022-07-16
0.95,20794.20,2022-07-17
1.02,22429.77,2022-07-18
1.07,23395.83,2022-07-19
1.06,23225.33,2022-07-20
1.06,23152.59,2022-07-21
1.04,22685.28,2022-07-22
1.03,22450.74,2022-07-23
1.03,22583.99,2022-07-24
0.98,21311.07,2022-07-25
0.98,21257.13,2022-07-26
1.05,22960.57,2022-07-27
1.09,23848.34,2022-07-28
1.09,23781.00,2022-07-29
1.08,23648.78,2022-07-30
1.07,23297.88,2022-07-31
1.07,23267.87,2022-08-01
1.05,22989.83,2022-08-02
1.05,22823.58,2022-08-03
1.04,22624.80,2022-08-04
1.07,23316.97,2022-08-05
1.05,22954.97,2022-08-06
1.06,23178.44,2022-08-07
1.09,23813.50,2022-08-08
1.06,23154.21,2022-08-09
1.10,23962.13,2022-08-10
1.10,23949.53,2022-08-11
1.12,24413.44,2022-08-12
1.12,24451.21,2022-08-13
1.12,24310.60,2022-08-14
1.11,24099.37,2022-08-15
1.10,23858.98,2022-08-16
1.07,23344.11,2022-08-17
1.07,23192.06,2022-08-18
0.96,20834.20,2022-08-19
0.97,21140.08,2022-08-20
0.99,21512.07,2022-08-21
0.99,21398.19,2022-08-22
0.99,21528.47,2022-08-23
0.99,21368.36,2022-08-24
1.00,21558.04,2022-08-25
0.94,20247.00,2022-08-26
0.93,20035.35,2022-08-27
0.90,19558.05,2022-08-28
0.94,20288.77,2022-08-29
0.92,19811.78,2022-08-30
0.93,20052.43,2022-08-31
0.93,20139.03,2022-09-01
0.93,19955.00,2022-09-02
0.92,19832.26,2022-09-03
0.93,20002.20,2022-09-04
0.92,19795.30,2022-09-05
0.87,18790.71,2022-09-06
0.90,19292.88,2022-09-07
0.90,19321.20,2022-09-08
0.99,21367.48,2022-09-09
1.01,21653.84,2022-09-10
1.02,21832.33,2022-09-11
1.04,22402.28,2022-09-12
0.94,20174.67,2022-09-13
0.94,20228.18,2022-09-14
0.92,19702.92,2022-09-15
0.93,19803.46,2022-09-16
0.94,20115.29,2022-09-17
0.91,19416.83,2022-09-18
0.91,19540.94,2022-09-19
0.88,18875.91,2022-09-20
0.87,18460.93,2022-09-21
0.91,19401.96,2022-09-22
0.91,19289.75,2022-09-23
0.89,18921.27,2022-09-24
0.88,18808.81,2022-09-25
0.90,19234.50,2022-09-26
0.90,19080.97,2022-09-27
0.91,19411.18,2022-09-28
0.92,19594.86,2022-09-29
0.91,19422.80,2022-09-30
0.91,19312.84,2022-10-01
0.90,19057.12,2022-10-02
0.92,19631.56,2022-10-03
0.96,20342.55,2022-10-04
0.95,20161.62,2022-10-05
0.94,19964.75,2022-10-06
0.92,19531.40,2022-10-07
0.92,19419.35,2022-10-08
0.92,19442.12,2022-10-09
0.90,19132.05,2022-10-10
0.90,19058.23,2022-10-11
0.91,19155.70,2022-10-12
0.92,19376.30,2022-10-13
0.91,19178.69,2022-10-14
0.90,19069.89,2022-10-15
0.91,19263.50,2022-10-16
0.93,19550.24,2022-10-17
0.91,19330.96,2022-10-18
0.91,19122.62,2022-10-19
0.90,19048.01,2022-10-20
0.91,19166.51,2022-10-21
0.91,19208.36,2022-10-22
0.93,19579.12,2022-10-23
0.92,19330.12,2022-10-24
0.95,20084.66,2022-10-25
0.98,20783.98,2022-10-26
0.96,20296.93,2022-10-27
0.98,20596.40,2022-10-28
0.99,20819.16,2022-10-29
0.98,20631.60,2022-10-30
0.97,20499.55,2022-10-31
0.97,20479.50,2022-11-01
0.96,20165.06,2022-11-02
0.96,20208.07,2022-11-03
1.00,21148.96,2022-11-04
1.01,21302.09,2022-11-05
0.99,20910.21,2022-11-06
0.98,20591.37,2022-11-07
0.88,18563.68,2022-11-08
0.76,15877.68,2022-11-09
0.85,17649.56,2022-11-10
0.82,17054.00,2022-11-11
0.81,16837.52,2022-11-12
0.79,16341.54,2022-11-13
0.80,16633.47,2022-11-14
0.82,16902.89,2022-11-15
0.81,16673.62,2022-11-16
0.81,16698.51,2022-11-17
0.82,16715.45,2022-11-18
0.82,16719.28,2022-11-19
0.80,16289.17,2022-11-20
0.78,15792.34,2022-11-21
0.80,16231.73,2022-11-22
0.82,16620.26,2022-11-23
0.82,16610.57,2022-11-24
0.82,16528.89,2022-11-25
0.81,16474.09,2022-11-26
0.81,16434.25,2022-11-27
0.80,16217.06,2022-11-28
0.82,16444.70,2022-11-29
0.85,17157.02,2022-11-30
0.84,16976.15,2022-12-01
0.85,17092.72,2022-12-02
0.84,16877.14,2022-12-03
0.85,17105.32,2022-12-04
0.85,16966.92,2022-12-05
0.85,17087.98,2022-12-06
0.84,16835.22,2022-12-07
0.86,17219.90,2022-12-08
0.86,17127.17,2022-12-09
0.86,17126.41,2022-12-10
0.85,17084.94,2022-12-11
0.86,17202.72,2022-12-12
0.89,17774.36,2022-12-13
0.89,17799.81,2022-12-14
0.87,17356.90,2022-12-15
0.83,16628.36,2022-12-16
0.84,16780.28,2022-12-17
0.84,16737.37,2022-12-18
0.82,16439.33,2022-12-19
0.85,16898.54,2022-12-20
0.85,16823.38,2022-12-21
0.85,16822.82,2022-12-22
0.84,16778.26,2022-12-23
0.85,16835.01,2022-12-24
0.85,16833.60,2022-12-25
0.85,16919.37,2022-12-26
0.84,16709.42,2022-12-27
0.83,16551.68,2022-12-28
0.84,16635.80,2022-12-29
0.84,16613.01,2022-12-30
0.84,16533.84,2022-12-31
0.84,16619.21,2023-01-01
0.84,16682.20,2023-01-02
0.84,16679.52,2023-01-03
0.85,16852.78,2023-01-04
0.85,16839.03,2023-01-05
0.86,16955.92,2023-01-06
0.86,16942.72,2023-01-07
0.87,17132.68,2023-01-08
0.87,17186.41,2023-01-09
0.89,17444.83,2023-01-10
0.91,17949.45,2023-01-11
0.96,18849.86,2023-01-12
1.01,19933.99,2023-01-13
1.06,20957.61,2023-01-14
1.06,20876.47,2023-01-15
1.07,21189.25,2023-01-16
1.07,21144.60,2023-01-17
1.05,20689.48,2023-01-18
1.07,21081.08,2023-01-19
1.15,22680.26,2023-01-20
1.15,22779.97,2023-01-21
1.15,22710.94,2023-01-22
1.16,22914.77,2023-01-23
1.14,22628.67,2023-01-24
1.17,23063.02,2023-01-25
1.16,23005.04,2023-01-26
1.17,23058.93,2023-01-27
1.16,23022.54,2023-01-28
1.20,23739.79,2023-01-29
1.15,22826.53,2023-01-30
1.17,23126.08,2023-01-31
1.20,23723.56,2023-02-01
1.19,23483.52,2023-02-02
1.18,23424.91,2023-02-03
1.18,23321.42,2023-02-04
1.16,22938.12,2023-02-05
1.15,22757.14,2023-02-06
1.17,23237.14,2023-02-07
1.16,22951.79,2023-02-08
1.10,21790.11,2023-02-09
1.09,21625.45,2023-02-10
1.10,21850.67,2023-02-11
1.10,21779.99,2023-02-12
1.10,21764.94,2023-02-13
1.12,22201.67,2023-02-14
1.23,24328.39,2023-02-15
1.19,23530.28,2023-02-16
1.24,24576.17,2023-02-17
1.24,24619.40,2023-02-18
1.22,24255.27,2023-02-19
1.25,24816.24,2023-02-20
1.23,24452.29,2023-02-21
1.22,24179.38,2023-02-22
1.20,23937.40,2023-02-23
1.17,23179.60,2023-02-24
1.17,23154.04,2023-02-25
1.19,23555.64,2023-02-26
1.18,23490.72,2023-02-27
1.17,23135.85,2023-02-28
1.19,23622.70,2023-03-01
1.18,23464.96,2023-03-02
1.13,22364.17,2023-03-03
1.13,22345.41,2023-03-04
1.13,22429.59,2023-03-05
1.13,22412.39,2023-03-06
1.12,22198.01,2023-03-07
1.10,21704.11,2023-03-08
1.03,20355.35,2023-03-09
1.02,20095.89,2023-03-10
1.03,20314.66,2023-03-11
1.11,21852.96,2023-03-12
1.22,24073.68,2023-03-13
1.25,24613.03,2023-03-14
1.22,24209.72,2023-03-15
1.26,24958.52,2023-03-16
1.38,27350.82,2023-03-17
1.35,26857.45,2023-03-18
1.41,27896.21,2023-03-19
1.39,27658.77,2023-03-20
1.41,28067.86,2023-03-21
1.37,27273.57,2023-03-22
1.42,28257.17,2023-03-23
1.37,27407.72,2023-03-24
1.38,27440.26,2023-03-25
1.40,27962.83,2023-03-26
1.36,27114.75,2023-03-27
1.36,27250.38,2023-03-28
1.42,28345.94,2023-03-29
1.42,28025.71,2023-03-30
1.44,28464.44,2023-03-31
1.44,28448.98,2023-04-01
1.43,28164.92,2023-04-02
1.41,27795.53,2023-04-03
1.43,28176.58,2023-04-04
1.42,28161.67,2023-04-05
1.42,28036.32,2023-04-06
1.41,27935.15,2023-04-07
1.41,27949.04,2023-04-08
1.43,28311.59,2023-04-09
1.50,29642.08,2023-04-10
1.52,30211.74,2023-04-11
1.51,29877.22,2023-04-12
1.53,30364.27,2023-04-13
1.53,30457.07,2023-04-14
1.52,30290.99,2023-04-15
1.53,30312.68,2023-04-16
1.48,29415.98,2023-04-17
1.53,30370.87,2023-04-18
1.45,28785.83,2023-04-19
1.42,28244.68,2023-04-20
1.37,27255.45,2023-04-21
1.40,27807.69,2023-04-22
1.39,27583.61,2023-04-23
1.38,27495.71,2023-04-24
1.42,28299.11,2023-04-25
1.43,28410.52,2023-04-26
1.48,29471.26,2023-04-27
1.47,29303.27,2023-04-28
1.46,29218.50,2023-04-29
1.46,29206.33,2023-04-30
1.41,28050.48,2023-05-01
1.43,28619.72,2023-05-02
1.45,29006.51,2023-05-03
1.44,28838.90,2023-05-04
1.47,29464.95,2023-05-05
1.43,28638.69,2023-05-06
1.41,28282.39,2023-05-07
1.38,27640.85,2023-05-08
1.37,27596.34,2023-05-09
1.37,27528.92,2023-05-10
1.34,26970.55,2023-05-11
1.33,26780.94,2023-05-12
1.33,26766.88,2023-05-13
1.34,26915.82,2023-05-14
1.35,27159.64,2023-05-15
1.34,27031.89,2023-05-16
1.36,27412.05,2023-05-17
1.33,26825.79,2023-05-18
1.34,26882.30,2023-05-19
1.35,27095.49,2023-05-20
1.33,26735.53,2023-05-21
1.33,26847.31,2023-05-22
1.35,27223.16,2023-05-23
1.31,26325.42,2023-05-24
1.31,26469.55,2023-05-25
1.32,26709.04,2023-05-26
1.33,26868.63,2023-05-27
1.39,28076.06,2023-05-28
1.38,27739.72,2023-05-29
1.37,27699.17,2023-05-30
1.35,27218.13,2023-05-31
1.33,26816.19,2023-06-01
1.35,27251.62,2023-06-02
1.34,27077.69,2023-06-03
1.34,27128.88,2023-06-04
1.28,25736.27,2023-06-05
1.35,27247.47,2023-06-06
1.33,26780.70,2023-06-07
1.31,26520.72,2023-06-08
1.31,26476.49,2023-06-09
1.28,25866.22,2023-06-10
1.29,25948.80,2023-06-11
1.29,26015.42,2023-06-12
1.29,25949.09,2023-06-13
1.25,25154.87,2023-06-14
1.27,25580.74,2023-06-15
1.31,26331.46,2023-06-16
1.31,26511.93,2023-06-17
1.31,26342.36,2023-06-18
1.33,26846.44,2023-06-19
1.40,28311.60,2023-06-20
1.49,30005.06,2023-06-21
1.49,30021.18,2023-06-22
1.52,30742.54,2023-06-23
1.51,30544.16,2023-06-24
1.54,31125.24,2023-06-25
1.49,30270.49,2023-06-26
1.52,30772.22,2023-06-27
1.51,30642.37,2023-06-28
1.50,30506.19,2023-06-29
1.51,30604.46,2023-06-30
1.51,30670.80,2023-07-01
1.55,31548.84,2023-07-02
1.55,31533.08,2023-07-03
1.51,30768.90,2023-07-04
1.50,30496.85,2023-07-05
1.47,29900.44,2023-07-06
1.46,29806.52,2023-07-07
1.49,30292.35,2023-07-08
1.42,28857.51,2023-07-09
1.49,30366.47,2023-07-10
1.49,30462.14,2023-07-11
1.44,29309.43,2023-07-12
1.49,30329.05,2023-07-13
1.48,30233.67,2023-07-14
1.48,30118.64,2023-07-15
1.47,30026.85,2023-07-16
1.48,30106.54,2023-07-17
1.46,29777.42,2023-07-18
1.46,29912.25,2023-07-19
1.45,29562.08,2023-07-20
1.46,29847.41,2023-07-21
1.46,29797.61,2023-07-22
1.48,30143.86,2023-07-23
1.43,29178.56,2023-07-24
1.43,29228.81,2023-07-25
1.44,29363.48,2023-07-26
1.43,29234.78,2023-07-27
1.44,29335.93,2023-07-28
1.44,29387.00,2023-07-29
1.44,29280.58,2023-07-30
1.44,29232.54,2023-07-31
1.46,29745.98,2023-08-01
1.44,29190.95,2023-08-02
1.43,29171.19,2023-08-03
1.43,29116.39,2023-08-04
1.43,29090.44,2023-08-05
1.43,29042.84,2023-08-06
1.44,29191.43,2023-08-07
1.46,29772.93,2023-08-08
1.45,29581.35,2023-08-09
1.45,29433.32,2023-08-10
1.44,29400.79,2023-08-11
1.44,29348.06,2023-08-12
1.44,29278.09,2023-08-13
1.44,29415.90,2023-08-14
1.43,29167.73,2023-08-15
1.41,28713.39,2023-08-16
1.31,26627.14,2023-08-17
1.28,26062.45,2023-08-18
1.28,26097.93,2023-08-19
1.29,26188.98,2023-08-20
1.29,26128.04,2023-08-21
1.28,26034.74,2023-08-22
1.30,26428.68,2023-08-23
1.29,26195.00,2023-08-24
1.28,26065.74,2023-08-25
1.28,26007.94,2023-08-26
1.29,26088.75,2023-08-27
1.29,26101.57,2023-08-28
1.37,27709.68,2023-08-29
1.35,27310.66,2023-08-30
1.28,25932.39,2023-08-31
1.27,25797.64,2023-09-01
1.28,25866.04,2023-09-02
1.28,25982.83,2023-09-03
1.27,25831.22,2023-09-04
1.27,25788.44,2023-09-05
1.27,25750.72,2023-09-06
1.30,26260.12,2023-09-07
1.28,25907.16,2023-09-08
1.28,25898.42,2023-09-09
1.28,25828.59,2023-09-10
1.24,25156.77,2023-09-11
1.28,25841.84,2023-09-12
1.30,26222.56,2023-09-13
1.31,26527.91,2023-09-14
1.31,26592.46,2023-09-15
1.31,26566.52,2023-09-16
1.31,26532.29,2023-09-17
1.32,26756.08,2023-09-18
1.34,27216.00,2023-09-19
1.34,27121.37,2023-09-20
1.31,26565.94,2023-09-21
1.31,26579.49,2023-09-22
1.31,26578.19,2023-09-23
1.30,26262.55,2023-09-24
1.30,26295.84,2023-09-25
1.29,26210.39,2023-09-26
1.30,26356.69,2023-09-27
1.33,27025.39,2023-09-28
1.33,26906.19,2023-09-29
1.33,26960.20,2023-09-30
1.38,27999.28,2023-10-01
1.36,27498.84,2023-10-02
1.35,27430.79,2023-10-03
1.37,27780.00,2023-10-04
1.35,27412.02,2023-10-05
1.38,27944.83,2023-10-06
1.38,27975.63,2023-10-07
1.38,27933.98,2023-10-08
1.36,27621.51,2023-10-09
1.35,27390.48,2023-10-10
1.32,26880.67,2023-10-11
1.32,26753.27,2023-10-12
1.32,26864.89,2023-10-13
1.32,26857.03,2023-10-14
1.34,27173.02,2023-10-15
1.40,28516.48,2023-10-16
1.40,28408.18,2023-10-17
1.39,28328.14,2023-10-18
1.41,28716.06,2023-10-19
1.46,29665.94,2023-10-20
1.47,29906.00,2023-10-21
1.47,29997.89,2023-10-22
1.62,33059.70,2023-10-23
1.66,33922.02,2023-10-24
1.68,34501.10,2023-10-25
1.66,34164.60,2023-10-26
1.65,33902.25,2023-10-27
1.66,34089.32,2023-10-28
1.68,34534.68,2023-10-29
1.68,34484.68,2023-10-30
1.68,34645.94,2023-10-31
1.72,35407.84,2023-11-01
1.69,34942.73,2023-11-02
1.68,34718.78,2023-11-03
1.70,35053.48,2023-11-04
1.69,35007.37,2023-11-05
1.69,35053.97,2023-11-06
1.71,35417.41,2023-11-07
1.72,35637.51,2023-11-08
1.77,36704.39,2023-11-09
1.79,37316.86,2023-11-10
1.78,37134.31,2023-11-11
1.78,37078.04,2023-11-12
1.75,36454.86,2023-11-13
1.70,35554.40,2023-11-14
1.82,37888.52,2023-11-15
1.73,36160.96,2023-11-16
1.75,36634.88,2023-11-17
1.75,36599.57,2023-11-18
1.79,37384.76,2023-11-19
1.79,37470.81,2023-11-20
1.70,35757.67,2023-11-21
1.77,37419.71,2023-11-22
1.78,37297.13,2023-11-23
1.80,37723.67,2023-11-24
1.80,37784.14,2023-11-25
1.78,37455.82,2023-11-26
1.77,37241.79,2023-11-27
1.80,37820.14,2023-11-28
1.80,37860.45,2023-11-29
1.79,37730.07,2023-11-30
1.83,38689.03,2023-12-01
1.87,39464.88,2023-12-02
1.89,39979.25,2023-12-03
1.98,41987.25,2023-12-04
2.07,44078.11,2023-12-05
2.05,43759.88,2023-12-06
2.03,43278.55,2023-12-07
2.07,44185.28,2023-12-08
2.04,43715.81,2023-12-09
2.04,43790.28,2023-12-10
1.92,41239.08,2023-12-11
1.93,41483.73,2023-12-12
1.99,42877.58,2023-12-13
2.00,43026.00,2023-12-14
1.95,41938.34,2023-12-15
1.96,42272.73,2023-12-16
1.92,41368.56,2023-12-17
1.97,42656.29,2023-12-18
1.95,42272.08,2023-12-19
2.01,43642.73,2023-12-20
2.02,43872.89,2023-12-21
2.03,43996.20,2023-12-22
2.01,43720.36,2023-12-23
1.98,42999.18,2023-12-24
2.00,43579.89,2023-12-25
1.95,42515.07,2023-12-26
1.99,43465.37,2023-12-27
1.95,42570.30,2023-12-28
1.92,42067.50,2023-12-29
1.92,42142.34,2023-12-30
1.93,42285.80,2023-12-31
2.01,44192.04,2024-01-01
2.04,44966.38,2024-01-02
1.95,42849.53,2024-01-03
1.99,44170.18,2024-01-04
1.99,44164.80,2024-01-05
1.98,43977.88,2024-01-06
1.98,43936.50,2024-01-07
2.11,46960.18,2024-01-08
2.07,46117.99,2024-01-09
2.09,46653.81,2024-01-10
2.07,46341.63,2024-01-11
1.91,42780.38,2024-01-12
1.91,42844.27,2024-01-13
1.86,41714.57,2024-01-14
1.90,42511.06,2024-01-15
1.92,43132.78,2024-01-16
1.90,42752.27,2024-01-17
1.83,41310.55,2024-01-18
1.84,41638.24,2024-01-19
1.85,41697.02,2024-01-20
1.84,41567.29,2024-01-21
1.75,39544.58,2024-01-22
1.77,39891.78,2024-01-23
1.77,40080.50,2024-01-24
1.76,39957.11,2024-01-25
1.84,41815.49,2024-01-26
1.86,42124.52,2024-01-27
1.85,42034.01,2024-01-28
1.91,43301.51,2024-01-29
1.89,42947.03,2024-01-30
1.87,42550.42,2024-01-31
1.89,43077.44,2024-02-01
1.89,43182.61,2024-02-02
1.88,43006.49,2024-02-03
1.87,42576.81,2024-02-04
1.87,42655.03,2024-02-05
1.88,43095.00,2024-02-06
1.94,44333.55,2024-02-07
1.98,45295.43,2024-02-08
2.05,47156.36,2024-02-09
2.08,47766.42,2024-02-10
2.10,48318.38,2024-02-11
2.17,49935.91,2024-02-12
2.15,49705.98,2024-02-13
2.23,51853.39,2024-02-14
2.23,51937.02,2024-02-15
2.24,52161.27,2024-02-16
2.21,51657.31,2024-02-17
2.23,52154.02,2024-02-18
2.21,51784.47,2024-02-19
2.23,52254.48,2024-02-20
2.21,51852.84,2024-02-21
2.18,51257.49,2024-02-22
2.15,50744.45,2024-02-23
2.19,51570.61,2024-02-24
2.19,51731.39,2024-02-25
2.30,54525.05,2024-02-26
2.40,57067.72,2024-02-27
2.59,62502.97,2024-02-28
2.52,61182.51,2024-02-29
2.56,62413.09,2024-03-01
2.54,62018.67,2024-03-02
2.58,63126.64,2024-03-03
2.77,68290.50,2024-03-04
2.56,63741.65,2024-03-05
2.62,66107.07,2024-03-06
2.63,66832.60,2024-03-07
2.67,68274.11,2024-03-08
2.67,68383.60,2024-03-09
2.68,69002.62,2024-03-10
2.78,72095.36,2024-03-11
2.74,71449.43,2024-03-12
2.75,73102.05,2024-03-13
2.68,71382.34,2024-03-14
2.60,69502.68,2024-03-15
2.44,65276.95,2024-03-16
2.55,68374.66,2024-03-17
2.52,67604.87,2024-03-18
2.31,61930.35,2024-03-19
2.52,67843.88,2024-03-20
2.43,65498.05,2024-03-21
2.36,63802.79,2024-03-22
2.34,63998.05,2024-03-23
2.46,67221.21,2024-03-24
2.53,69896.09,2024-03-25
2.53,69990.16,2024-03-26
2.51,69452.24,2024-03-27
2.55,70794.21,2024-03-28
2.51,69876.96,2024-03-29
2.50,69601.50,2024-03-30
2.56,71297.38,2024-03-31
2.49,69654.13,2024-04-01
2.33,65465.27,2024-04-02
2.34,65979.06,2024-04-03
2.43,68506.89,2024-04-04
2.41,67847.51,2024-04-05
2.44,68882.73,2024-04-06
2.46,69353.65,2024-04-07
2.53,71625.90,2024-04-08
2.44,69122.51,2024-04-09
2.49,70632.74,2024-04-10
2.47,70012.82,2024-04-11
2.36,67125.87,2024-04-12
2.25,63974.55,2024-04-13
2.31,65723.93,2024-04-14
2.23,63439.80,2024-04-15
2.24,63795.36,2024-04-16
2.15,61276.14,2024-04-17
2.23,63494.80,2024-04-18
2.24,63825.87,2024-04-19
2.28,64957.49,2024-04-20
2.27,64951.04,2024-04-21
2.34,66824.83,2024-04-22
2.32,66413.94,2024-04-23
2.24,64259.33,2024-04-24
2.24,64489.96,2024-04-25
2.22,63759.13,2024-04-26
2.21,63467.26,2024-04-27
2.19,63113.24,2024-04-28
2.22,63861.41,2024-04-29
2.10,60655.63,2024-04-30
2.03,58313.78,2024-05-01
2.05,59075.71,2024-05-02
2.18,62884.73,2024-05-03
2.22,63899.18,2024-05-04
2.22,64016.33,2024-05-05
2.19,63173.48,2024-05-06
2.16,62316.66,2024-05-07
2.12,61189.13,2024-05-08
2.18,63070.47,2024-05-09
2.10,60794.19,2024-05-10
2.10,60809.71,2024-05-11
2.12,61456.54,2024-05-12
2.17,62932.93,2024-05-13
2.13,61563.89,2024-05-14
2.28,66215.39,2024-05-15
2.24,65248.20,2024-05-16
2.30,67028.44,2024-05-17
2.30,66917.14,2024-05-18
2.27,66268.82,2024-05-19
2.45,71430.76,2024-05-20
2.40,70143.75,2024-05-21
2.36,69162.15,2024-05-22
2.31,67952.19,2024-05-23
2.33,68550.10,2024-05-24
2.36,69290.59,2024-05-25
2.33,68498.94,2024-05-26
2.36,69410.47,2024-05-27
2.28,68375.70,2024-05-28
2.25,67586.00,2024-05-29
2.28,68343.13,2024-05-30
2.25,67510.22,2024-05-31
2.26,67740.01,2024-06-01
2.26,67743.25,2024-06-02
2.29,68793.25,2024-06-03
2.34,70539.25,2024-06-04
2.36,71111.60,2024-06-05
