date,price,sma200d,mayerMultiple,originalIndex,fourYearPrice,timestamp
2022-08-30,19825.46,31420.210841153745,0.6310,0.8575,23120.02,1661817600000
2022-08-31,20024.67,31309.466902202257,0.6396,0.8658,23129.82,1661904000000
2022-09-01,20105.46,31199.016241512592,0.6444,0.8689,23139.65,1661990400000
2022-09-02,19948.86,31085.529715953566,0.6417,0.8617,23149.36,1662076800000
2022-09-03,19803.83,30961.989339862102,0.6396,0.8551,23158.99,1662163200000
2022-09-04,19961.91,30841.470352978697,0.6472,0.8616,23168.66,1662249600000
2022-09-05,19797.80,30737.409215613123,0.6441,0.8542,23178.23,1662336000000
2022-09-06,18846.15,30631.418865871747,0.6153,0.8128,23187.09,1662422400000
2022-09-07,19292.91,30527.403964597346,0.6320,0.8317,23196.23,1662508800000
2022-09-08,19319.12,30431.2414763697,0.6348,0.8325,23205.45,1662595200000
2022-09-09,21363.31,30352.56786440506,0.7038,0.9202,23216.19,1662681600000
2022-09-10,21715.21,30270.1309479863,0.7174,0.9349,23227.16,1662768000000
2022-09-11,21732.77,30192.253457157545,0.7198,0.9352,23238.16,1662854400000
2022-09-12,22365.21,30112.66057794802,0.7427,0.962,23249.62,1662940800000
2022-09-13,20165.04,30016.86693767244,0.6718,0.867,23259.54,1663027200000
2022-09-14,20246.37,29922.815877123056,0.6766,0.8701,23270.02,1663113600000
2022-09-15,19696.87,29832.97633003947,0.6602,0.8461,23280.14,1663200000000
2022-09-16,19741.58,29715.78794555379,0.6643,0.8476,23290.31,1663286400000
2022-09-17,20120.70,29594.71916937173,0.6799,0.8635,23300.75,1663372800000
2022-09-18,19427.10,29471.93174605116,0.6592,0.8334,23310.66,1663459200000
2022-09-19,19557.98,29357.257758565764,0.6662,0.8386,23321.21,1663545600000
2022-09-20,18872.95,29256.090481819705,0.6451,0.8089,23331.61,1663632000000
2022-09-21,18506.76,29151.704861343376,0.6348,0.7929,23341.58,1663718400000
2022-09-22,19414.54,29056.78084643397,0.6682,0.8314,23352.37,1663804800000
2022-09-23,19326.86,28962.681499167757,0.6673,0.8272,23363.11,1663891200000
2022-09-24,18924.77,28863.677951796333,0.6557,0.8097,23373.91,1663977600000
2022-09-25,18793.16,28747.696718472253,0.6537,0.8037,23384.51,1664064000000
2022-09-26,19201.13,28646.291084740515,0.6703,0.8207,23395.59,1664150400000
2022-09-27,19106.74,28547.69795720077,0.6693,0.8163,23406.54,1664236800000
2022-09-28,19454.94,28450.21699317242,0.6838,0.8308,23417.43,1664323200000
2022-09-29,19540.87,28358.87973822327,0.6891,0.8341,23428.36,1664409600000
2022-09-30,19435.19,28257.810485059916,0.6878,0.8292,23439.40,1664496000000
2022-10-01,19311.86,28157.58572370661,0.6858,0.8235,23450.23,1664582400000
2022-10-02,19015.29,28047.153344836363,0.6780,0.8105,23460.89,1664668800000
2022-10-03,19633.43,27940.488423103452,0.7027,0.8365,23472.16,1664755200000
2022-10-04,20339.97,27833.05769915401,0.7308,0.8661,23483.91,1664841600000
2022-10-05,20155.10,27722.8673899664,0.7270,0.8578,23495.66,1664928000000
2022-10-06,19950.55,27616.14651138048,0.7224,0.8487,23507.40,1665014400000
2022-10-07,19539.14,27508.520082748102,0.7103,0.8308,23518.95,1665100800000
2022-10-08,19416.18,27393.685121299826,0.7088,0.8252,23530.38,1665187200000
2022-10-09,19428.37,27277.15595678375,0.7123,0.8253,23541.73,1665273600000
2022-10-10,19154.40,27153.055010015774,0.7054,0.8132,23552.97,1665360000000
2022-10-11,19039.28,27026.51624895937,0.7045,0.808,23564.18,1665446400000
2022-10-12,19156.91,26899.70117246171,0.7122,0.8126,23575.42,1665532800000
2022-10-13,19387.83,26762.75431273232,0.7244,0.822,23586.94,1665619200000
2022-10-14,19177.69,26622.52451881794,0.7204,0.8127,23598.35,1665705600000
2022-10-15,19069.87,26480.55534506867,0.7201,0.8077,23609.70,1665792000000
2022-10-16,19261.75,26341.247608268553,0.7312,0.8154,23621.17,1665878400000
2022-10-17,19557.02,26211.22166398889,0.7461,0.8275,23632.64,1665964800000
2022-10-18,19341.41,26076.67702032144,0.7417,0.818,23643.84,1666051200000
2022-10-19,19132.15,25942.63830570426,0.7375,0.8088,23654.87,1666137600000
2022-10-20,19033.38,25805.602466554636,0.7376,0.8043,23665.56,1666224000000
2022-10-21,19174.88,25668.16182741291,0.7470,0.8099,23676.51,1666310400000
2022-10-22,19207.63,25535.73479464259,0.7522,0.8109,23687.40,1666396800000
2022-10-23,19565.41,25417.037170269414,0.7698,0.8256,23698.56,1666483200000
2022-10-24,19341.46,25295.899235471054,0.7646,0.8158,23709.49,1666569600000
2022-10-25,20094.96,25185.26369619286,0.7979,0.8471,23721.16,1666656000000
2022-10-26,20797.03,25075.843876644056,0.8294,0.8763,23733.29,1666742400000
2022-10-27,20280.18,24965.922435329332,0.8123,0.8541,23745.22,1666828800000
2022-10-28,20604.61,24871.225378679716,0.8285,0.8673,23757.16,1666915200000
2022-10-29,20803.90,24774.763043407944,0.8397,0.8752,23769.29,1667001600000
2022-10-30,20616.70,24672.082783032438,0.8356,0.8669,23781.28,1667088000000
2022-10-31,20490.86,24574.95459201548,0.8338,0.8612,23793.29,1667174400000
2022-11-01,20483.97,24474.73776488661,0.8369,0.8605,23805.20,1667260800000
2022-11-02,20148.28,24373.28124705055,0.8267,0.846,23816.81,1667347200000
2022-11-03,20198.11,24275.747883081523,0.8320,0.8476,23828.53,1667433600000
2022-11-04,21157.24,24177.439714706303,0.8751,0.8874,23840.91,1667520000000
2022-11-05,21283.47,24076.40875370017,0.8840,0.8923,23853.40,1667606400000
2022-11-06,20946.80,23974.164545962583,0.8737,0.8777,23865.47,1667692800000
2022-11-07,20568.57,23874.719891845103,0.8615,0.8614,23877.30,1667779200000
2022-11-08,18520.97,23768.634880142887,0.7792,0.7753,23887.68,1667865600000
2022-11-09,15758.29,23649.51406219286,0.6663,0.6595,23896.08,1667952000000
2022-11-10,17541.56,23539.663635161876,0.7452,0.7338,23906.01,1668038400000
2022-11-11,16916.85,23421.879146729676,0.7223,0.7074,23915.51,1668124800000
2022-11-12,16771.24,23315.371355720035,0.7193,0.701,23924.91,1668211200000
2022-11-13,16320.50,23200.881159320274,0.7034,0.6819,23934.06,1668297600000
2022-11-14,16629.48,23085.28860425861,0.7203,0.6945,23943.32,1668384000000
2022-11-15,16855.59,22976.519043653694,0.7336,0.7037,23952.80,1668470400000
2022-11-16,16659.61,22871.246600424594,0.7284,0.6952,23962.12,1668556800000
2022-11-17,16675.18,22762.326360631203,0.7326,0.6956,23971.43,1668643200000
2022-11-18,16661.52,22652.80366098041,0.7355,0.6948,23980.75,1668729600000
2022-11-19,16696.00,22547.761654694612,0.7405,0.696,23990.05,1668816000000
2022-11-20,16246.84,22430.786617308586,0.7243,0.677,23999.12,1668902400000
2022-11-21,15778.02,22327.166581531557,0.7067,0.6572,24007.87,1668988800000
2022-11-22,16172.89,22227.816030462007,0.7276,0.6734,24016.86,1669075200000
2022-11-23,16574.06,22133.142783997948,0.7488,0.6898,24026.17,1669161600000
2022-11-24,16583.52,22045.76587228988,0.7522,0.69,24035.46,1669248000000
2022-11-25,16522.39,21976.08820707656,0.7518,0.6872,24044.72,1669334400000
2022-11-26,16448.64,21903.37773778521,0.7510,0.6838,24053.93,1669420800000
2022-11-27,16436.07,21841.575307520743,0.7525,0.683,24063.14,1669507200000
2022-11-28,16212.58,21777.484679392466,0.7445,0.6735,24072.27,1669593600000
2022-11-29,16443.04,21713.27019013325,0.7573,0.6828,24081.59,1669680000000
2022-11-30,17176.90,21648.895004814724,0.7934,0.713,24091.40,1669766400000
2022-12-01,16961.29,21577.78835760549,0.7861,0.7038,24101.08,1669852800000
2022-12-02,17075.11,21513.71584091204,0.7937,0.7082,24110.82,1669939200000
2022-12-03,16899.51,21446.022405589127,0.7880,0.7006,24120.42,1670025600000
2022-12-04,17121.71,21387.77487810812,0.8005,0.7096,24130.21,1670112000000
2022-12-05,16961.35,21321.29221079953,0.7955,0.7026,24139.89,1670198400000
2022-12-06,17070.52,21260.52355994827,0.8029,0.7069,24149.63,1670284800000
2022-12-07,16848.25,21197.664427641135,0.7948,0.6974,24159.26,1670371200000
2022-12-08,17231.46,21132.16233354412,0.8154,0.713,24169.17,1670457600000
2022-12-09,17136.15,21072.40182083868,0.8132,0.7087,24178.83,1670544000000
2022-12-10,17124.21,21009.804475458786,0.8151,0.7079,24188.48,1670630400000
2022-12-11,17094.36,20947.389979354168,0.8161,0.7064,24198.08,1670716800000
2022-12-12,17195.52,20886.705174101393,0.8233,0.7103,24207.80,1670803200000
2022-12-13,17774.92,20832.5195507101,0.8532,0.734,24217.94,1670889600000
2022-12-14,17809.72,20776.340567955867,0.8572,0.7351,24228.10,1670976000000
2022-12-15,17344.05,20715.910495340435,0.8372,0.7156,24237.95,1671062400000
2022-12-16,16606.11,20640.26127135592,0.8045,0.6849,24247.26,1671148800000
2022-12-17,16774.39,20564.976150581522,0.8157,0.6915,24256.68,1671235200000
2022-12-18,16776.12,20499.72711921244,0.8184,0.6913,24266.08,1671321600000
2022-12-19,16424.13,20429.326436142597,0.8039,0.6766,24275.05,1671408000000
2022-12-20,16901.82,20365.5221659696,0.8299,0.696,24284.34,1671494400000
2022-12-21,16800.53,20300.562792433946,0.8276,0.6916,24293.53,1671580800000
2022-12-22,16814.22,20235.056858824944,0.8309,0.6919,24302.76,1671667200000
2022-12-23,16780.52,20162.291058625357,0.8323,0.6902,24311.93,1671753600000
2022-12-24,16837.61,20090.60395733079,0.8381,0.6923,24321.02,1671840000000
2022-12-25,16824.84,20023.58582870718,0.8403,0.6915,24330.35,1671926400000
2022-12-26,16879.94,19957.663092199284,0.8458,0.6935,24339.68,1672012800000
2022-12-27,16698.91,19895.805648403257,0.8393,0.6858,24348.90,1672099200000
2022-12-28,16536.29,19836.68316978841,0.8336,0.6789,24357.99,1672185600000
2022-12-29,16630.59,19785.684715836043,0.8405,0.6825,24367.16,1672272000000
2022-12-30,16593.69,19757.07187477964,0.8399,0.6807,24376.30,1672358400000
2022-12-31,16524.22,19729.32863224896,0.8375,0.6776,24385.38,1672444800000
2023-01-01,16606.75,19699.758437421373,0.8430,0.6808,24394.54,1672531200000
2023-01-02,16688.72,19681.65114886205,0.8479,0.6839,24403.82,1672617600000
2023-01-03,16670.08,19662.676890343933,0.8478,0.6828,24412.98,1672704000000
2023-01-04,16848.37,19651.84938427146,0.8573,0.6899,24422.26,1672790400000
2023-01-05,16824.80,19633.511909343055,0.8569,0.6887,24431.53,1672876800000
2023-01-06,16957.86,19615.443074588526,0.8645,0.6938,24440.90,1672963200000
2023-01-07,16942.63,19596.713891878124,0.8646,0.6929,24450.21,1673049600000
2023-01-08,17059.24,19581.9942499129,0.8712,0.6974,24459.60,1673136000000
2023-01-09,17182.32,19562.42033500787,0.8783,0.7022,24469.12,1673222400000
2023-01-10,17433.91,19543.09452324136,0.8921,0.7122,24478.82,1673308800000
2023-01-11,17833.71,19524.921361286368,0.9134,0.7282,24488.81,1673395200000
2023-01-12,18869.70,19513.936778992385,0.9670,0.7702,24499.53,1673481600000
2023-01-13,19868.72,19509.52514423932,1.0184,0.8106,24510.94,1673568000000
2023-01-14,21010.92,19513.263659642595,1.0768,0.8568,24523.10,1673654400000
2023-01-15,20876.01,19517.238961990635,1.0696,0.8509,24535.17,1673740800000
2023-01-16,21180.41,19526.476461086197,1.0847,0.8628,24547.47,1673827200000
2023-01-17,21178.30,19535.658642447095,1.0841,0.8623,24559.74,1673913600000
2023-01-18,20709.67,19543.04782692547,1.0597,0.8428,24571.65,1674000000000
2023-01-19,21071.83,19552.024420682046,1.0777,0.8571,24583.87,1674086400000
2023-01-20,22660.72,19564.19651301986,1.1583,0.9213,24597.21,1674172800000
2023-01-21,22803.17,19577.24566285855,1.1648,0.9266,24610.65,1674259200000
2023-01-22,22716.28,19588.02282977848,1.1597,0.9225,24624.04,1674345600000
2023-01-23,22929.02,19594.410858535055,1.1702,0.9307,24637.63,1674432000000
2023-01-24,22611.13,19598.397557309167,1.1537,0.9173,24650.98,1674518400000
2023-01-25,23109.08,19606.01731894271,1.1787,0.9369,24664.61,1674604800000
2023-01-26,23008.69,19616.9043993679,1.1729,0.9323,24678.18,1674691200000
2023-01-27,23070.50,19632.400234306533,1.1751,0.9343,24691.74,1674777600000
2023-01-28,23008.81,19650.74851426416,1.1709,0.9313,24705.25,1674864000000
2023-01-29,23775.00,19668.845856910277,1.2088,0.9618,24719.31,1674950400000
2023-01-30,22799.43,19680.078498073337,1.1585,0.9218,24732.64,1675036800000
2023-01-31,23130.05,19691.570144136753,1.1746,0.9347,24745.65,1675123200000
2023-02-01,23727.20,19704.223611459955,1.2042,0.9583,24759.06,1675209600000
2023-02-02,23505.60,19717.61219263237,1.1921,0.9489,24772.34,1675296000000
2023-02-03,23445.81,19723.312725304782,1.1887,0.9459,24785.49,1675382400000
2023-02-04,23355.52,19723.234333935703,1.1842,0.9418,24798.57,1675468800000
2023-02-05,22957.23,19721.615781548207,1.1641,0.9253,24811.26,1675555200000
2023-02-06,22745.17,19719.579560177663,1.1534,0.9163,24823.74,1675641600000
2023-02-07,23266.27,19722.380488418752,1.1797,0.9368,24836.64,1675728000000
2023-02-08,22937.58,19724.646091986844,1.1629,0.9231,24849.23,1675814400000
2023-02-09,21818.20,19720.470301585032,1.1064,0.8776,24861.21,1675900800000
2023-02-10,21620.57,19721.022507566624,1.0963,0.8692,24873.02,1675987200000
2023-02-11,21864.86,19724.438524789886,1.1085,0.8786,24885.02,1676073600000
2023-02-12,21772.14,19718.807136074513,1.1041,0.8745,24896.88,1676160000000
2023-02-13,21798.72,19708.60793023933,1.1061,0.8751,24908.85,1676246400000
2023-02-14,22222.42,19699.966303559027,1.1280,0.8917,24921.01,1676332800000
2023-02-15,24304.61,19703.372193667154,1.2335,0.9747,24934.63,1676419200000
2023-02-16,23742.45,19705.303576736995,1.2049,0.9517,24947.82,1676505600000
2023-02-17,24607.34,19711.68304127966,1.2484,0.9858,24961.62,1676592000000
2023-02-18,24636.53,19719.708539926654,1.2493,0.9864,24975.42,1676678400000
2023-02-19,24366.99,19727.494756520748,1.2352,0.9751,24989.05,1676764800000
2023-02-20,24797.84,19738.34231128989,1.2563,0.9918,25002.91,1676851200000
2023-02-21,24400.39,19744.09940072735,1.2358,0.9754,25016.38,1676937600000
2023-02-22,24163.74,19749.936720407364,1.2235,0.9654,25029.76,1677024000000
2023-02-23,23910.03,19753.718599102573,1.2104,0.9548,25043.18,1677110400000
2023-02-24,23175.82,19750.579467543837,1.1734,0.925,25056.05,1677196800000
2023-02-25,23159.82,19750.447086013442,1.1726,0.9238,25068.89,1677283200000
2023-02-26,23542.10,19748.54227573875,1.1921,0.9386,25082.03,1677369600000
2023-02-27,23504.19,19746.391027547634,1.1903,0.9366,25095.14,1677456000000
2023-02-28,23145.95,19740.139228954708,1.1725,0.9219,25107.91,1677542400000
2023-03-01,23610.66,19736.061411532144,1.1963,0.9399,25120.98,1677628800000
2023-03-02,23470.03,19731.840528282584,1.1894,0.9338,25133.89,1677715200000
2023-03-03,22350.10,19723.17123957861,1.1332,0.8888,25145.82,1677801600000
2023-03-04,22334.29,19715.498569132964,1.1328,0.8878,25157.64,1677888000000
2023-03-05,22419.82,19710.91591017329,1.1374,0.8908,25169.57,1677974400000
2023-03-06,22414.70,19706.88357368732,1.1374,0.8901,25181.51,1678060800000
2023-03-07,22174.65,19713.222984479253,1.1249,0.8802,25193.19,1678147200000
2023-03-08,21701.38,19715.996633582115,1.1007,0.861,25204.45,1678233600000
2023-03-09,20349.81,19709.975723590007,1.0325,0.8071,25214.60,1678320000000
2023-03-10,20240.41,19704.672336772353,1.0272,0.8024,25224.51,1678406400000
2023-03-11,20585.23,19699.925936656924,1.0449,0.8158,25233.98,1678492800000
2023-03-12,22065.98,19703.13097272063,1.1199,0.8741,25244.79,1678579200000
2023-03-13,24154.43,19715.96392027177,1.2251,0.9564,25256.47,1678665600000
2023-03-14,24769.02,19738.578180250726,1.2549,0.9802,25268.48,1678752000000
2023-03-15,24409.80,19760.407234267386,1.2353,0.9656,25280.05,1678838400000
2023-03-16,25043.24,19787.255722407364,1.2656,0.9902,25292.32,1678924800000
2023-03-17,27450.63,19823.154061954414,1.3848,1.0847,25306.69,1679011200000
2023-03-18,26985.74,19858.95542587902,1.3589,1.0658,25320.77,1679097600000
2023-03-19,28185.20,19899.758089509058,1.4164,1.1125,25335.03,1679184000000
2023-03-20,27834.34,19938.402457017826,1.3960,1.098,25349.21,1679270400000
2023-03-21,28172.80,19979.52214856049,1.4101,1.1108,25363.63,1679356800000
2023-03-22,27341.56,20017.210767860608,1.3659,1.0774,25377.69,1679443200000
2023-03-23,28387.89,20059.340657154884,1.4152,1.118,25392.32,1679529600000
2023-03-24,27464.12,20097.672297939513,1.3665,1.081,25406.23,1679616000000
2023-03-25,27488.95,20140.88631965342,1.3648,1.0814,25420.11,1679702400000
2023-03-26,28049.39,20184.66874273641,1.3896,1.1028,25433.91,1679788800000
2023-03-27,27155.00,20223.848100331383,1.3427,1.0671,25447.01,1679875200000
2023-03-28,27283.96,20253.451349270017,1.3471,1.0716,25460.27,1679961600000
2023-03-29,28389.29,20286.821754172124,1.3994,1.1144,25474.36,1680048000000
2023-03-30,28021.56,20318.265692833724,1.3791,1.0994,25488.47,1680134400000
2023-03-31,28514.68,20349.013026564,1.4013,1.1181,25502.73,1680220800000
2023-04-01,28494.56,20390.660635191995,1.3974,1.1167,25516.97,1680307200000
2023-04-02,28162.00,20430.238795161018,1.3784,1.1031,25530.84,1680393600000
2023-04-03,27850.98,20471.009345548217,1.3605,1.0903,25544.89,1680480000000
2023-04-04,28113.96,20512.871250057273,1.3706,1.0999,25559.51,1680566400000
2023-04-05,28190.31,20553.219296359144,1.3716,1.1023,25574.08,1680652800000
2023-04-06,28049.07,20596.329167427524,1.3618,1.0962,25588.56,1680739200000
2023-04-07,27936.80,20638.22330394126,1.3536,1.0912,25602.78,1680825600000
2023-04-08,27964.05,20683.678810856807,1.3520,1.0916,25617.08,1680912000000
2023-04-09,28357.81,20732.934043467852,1.3678,1.1063,25631.89,1680998400000
2023-04-10,29687.57,20784.299171166567,1.4284,1.1575,25647.38,1681084800000
2023-04-11,30247.10,20838.90032666335,1.4515,1.1786,25663.33,1681171200000
2023-04-12,29913.00,20893.841505458797,1.4317,1.1649,25678.88,1681257600000
2023-04-13,30370.82,20951.72983505406,1.4496,1.182,25694.69,1681344000000
2023-04-14,30458.97,21008.019026656923,1.4499,1.1847,25710.23,1681430400000
2023-04-15,30342.06,21064.195627631503,1.4405,1.1795,25725.58,1681516800000
2023-04-16,30312.93,21118.48559584746,1.4354,1.1776,25740.79,1681603200000
2023-04-17,29469.51,21168.12878915839,1.3922,1.1442,25755.17,1681689600000
2023-04-18,30366.87,21222.787177606664,1.4309,1.1784,25770.40,1681776000000
2023-04-19,28796.74,21270.211589936,1.3539,1.1168,25784.34,1681862400000
2023-04-20,28251.28,21316.39150780567,1.3253,1.0951,25797.70,1681948800000
2023-04-21,27292.02,21354.68445040211,1.2780,1.0574,25809.99,1682035200000
2023-04-22,27827.55,21392.122331956754,1.3008,1.0777,25822.23,1682121600000
2023-04-23,27604.69,21429.370261334312,1.2882,1.0685,25834.24,1682208000000
2023-04-24,27520.20,21467.218520720628,1.2820,1.0648,25846.04,1682294400000
2023-04-25,28302.69,21511.03627220222,1.3157,1.0945,25857.88,1682380800000
2023-04-26,28384.23,21555.87655622326,1.3168,1.0972,25868.96,1682467200000
2023-04-27,29465.55,21606.062477697546,1.3638,1.1385,25882.08,1682553600000
2023-04-28,29350.81,21657.044515957336,1.3553,1.1335,25894.21,1682640000000
2023-04-29,29221.51,21707.95567815342,1.3461,1.128,25906.55,1682726400000
2023-04-30,29362.09,21758.981554317943,1.3494,1.1328,25919.78,1682812800000
2023-05-01,28114.95,21802.617151851264,1.2895,1.0842,25932.31,1682899200000
2023-05-02,28690.58,21850.181586315026,1.3131,1.1058,25945.12,1682985600000
2023-05-03,29045.04,21900.05742554647,1.3263,1.119,25957.33,1683072000000
2023-05-04,28855.86,21948.027963839868,1.3147,1.1111,25969.95,1683158400000
2023-05-05,29552.97,21998.00770240503,1.3434,1.1374,25983.21,1683244800000
2023-05-06,28899.46,22045.79797943455,1.3109,1.1117,25995.84,1683331200000
2023-05-07,28761.74,22093.945899478374,1.3018,1.1059,26008.21,1683417600000
2023-05-08,27727.29,22137.41544640415,1.2525,1.0656,26019.21,1683504000000
2023-05-09,27642.43,22179.753205206896,1.2463,1.0619,26029.97,1683590400000
2023-05-10,27646.00,22221.945087177963,1.2441,1.0616,26041.07,1683676800000
2023-05-11,26986.27,22259.049380884866,1.2124,1.0359,26052.28,1683763200000
2023-05-12,26773.34,22296.208801630037,1.2008,1.0273,26062.96,1683849600000
2023-05-13,26841.40,22329.94098747896,1.2020,1.0294,26074.03,1683936000000
2023-05-14,26918.26,22360.547141339277,1.2038,1.0319,26085.91,1684022400000
2023-05-15,27231.62,22395.304373725015,1.2160,1.0435,26097.56,1684108800000
2023-05-16,27025.72,22427.409895389254,1.2050,1.0351,26110.10,1684195200000
2023-05-17,27401.04,22460.395616092053,1.2200,1.0489,26122.76,1684281600000
2023-05-18,26843.24,22491.52827467768,1.1935,1.0271,26134.31,1684368000000
2023-05-19,26889.50,22523.521501930747,1.1938,1.0284,26145.99,1684454400000
2023-05-20,27100.86,22556.605960715086,1.2015,1.0361,26157.59,1684540800000
2023-05-21,26777.10,22589.750026862075,1.1854,1.0232,26169.15,1684627200000
2023-05-22,26858.74,22623.053156250444,1.1872,1.0259,26180.97,1684713600000
2023-05-23,27226.86,22653.401210994743,1.2019,1.0395,26193.37,1684800000000
2023-05-24,26341.43,22678.691006218298,1.1615,1.0052,26205.19,1684886400000
2023-05-25,26484.84,22706.38117065576,1.1664,1.0102,26217.03,1684972800000
2023-05-26,26720.38,22737.140264099653,1.1752,1.0187,26229.09,1685059200000
2023-05-27,26854.54,22778.808110132675,1.1789,1.0234,26241.53,1685145600000
2023-05-28,28097.52,22840.504259352427,1.2302,1.0702,26254.79,1685232000000
2023-05-29,27765.07,22891.621822265926,1.2129,1.057,26267.83,1685318400000
2023-05-30,27712.49,22945.600027032146,1.2077,1.0545,26280.78,1685404800000
2023-05-31,27217.68,22997.832229963184,1.1835,1.0352,26293.04,1685491200000
2023-06-01,26825.37,23050.35659500117,1.1638,1.0198,26304.77,1685577600000
2023-06-02,27255.23,23103.485342898595,1.1797,1.0357,26316.71,1685664000000
2023-06-03,27079.41,23154.604416289887,1.1695,1.0285,26328.34,1685750400000
2023-06-04,27158.25,23207.09765746464,1.1703,1.0311,26339.89,1685836800000
2023-06-05,25785.85,23252.651019783458,1.1089,0.9786,26349.88,1685923200000
2023-06-06,27213.77,23305.412257588836,1.1677,1.0323,26361.16,1686009600000
2023-06-07,26339.58,23353.630132444185,1.1279,0.9988,26371.43,1686096000000
2023-06-08,26521.69,23405.00437695032,1.1332,1.0053,26381.85,1686182400000
2023-06-09,26470.68,23458.46767781677,1.1284,1.003,26392.28,1686268800000
2023-06-10,25863.21,23506.919300347465,1.1002,0.9796,26402.68,1686355200000
2023-06-11,25906.83,23553.58313245588,1.0999,0.9808,26412.95,1686441600000
2023-06-12,25906.75,23600.199270410292,1.0977,0.9805,26423.32,1686528000000
2023-06-13,25880.86,23646.991626393632,1.0945,0.9791,26434.05,1686614400000
2023-06-14,25097.59,23690.23634675307,1.0594,0.9491,26444.81,1686700800000
2023-06-15,25559.14,23735.85170955553,1.0768,0.9661,26455.71,1686787200000
2023-06-16,26331.82,23786.447902946817,1.1070,0.9949,26467.11,1686873600000
2023-06-17,26514.17,23836.803575594393,1.1123,1.0013,26478.75,1686960000000
2023-06-18,26353.96,23882.68889555202,1.1035,0.9949,26490.20,1687046400000
2023-06-19,26778.06,23931.77275373875,1.1189,1.0104,26501.55,1687132800000
2023-06-20,28305.42,23987.92431034016,1.1800,1.0676,26514.08,1687219200000
2023-06-21,30099.52,24053.92435017943,1.2513,1.1346,26528.36,1687305600000
2023-06-22,29952.51,24118.07833170047,1.2419,1.1285,26542.53,1687392000000
2023-06-23,30638.35,24186.46334158942,1.2668,1.1537,26556.98,1687478400000
2023-06-24,30549.02,24253.85584388486,1.2596,1.1497,26571.55,1687564800000
2023-06-25,30467.44,24321.951786615722,1.2527,1.146,26586.10,1687651200000
2023-06-26,30255.89,24387.073935625078,1.2407,1.1374,26600.31,1687737600000
2023-06-27,30667.08,24454.72857209498,1.2540,1.1523,26614.95,1687824000000
2023-06-28,30104.04,24519.627715055234,1.2278,1.1305,26629.50,1687910400000
2023-06-29,30460.79,24586.459876649333,1.2389,1.1432,26644.49,1687996800000
2023-06-30,30484.50,24652.904767957047,1.2365,1.1435,26659.42,1688083200000
2023-07-01,30581.69,24716.938629624205,1.2373,1.1465,26674.41,1688169600000
2023-07-02,30594.22,24780.861091574818,1.2346,1.1463,26689.28,1688256000000
2023-07-03,31135.36,24849.817607286972,1.2529,1.1659,26704.11,1688342400000
2023-07-04,30799.95,24920.78679369112,1.2359,1.1528,26718.53,1688428800000
2023-07-05,30497.82,24989.403977481303,1.2204,1.1408,26732.76,1688515200000
2023-07-06,29979.73,25055.422046901225,1.1965,1.1209,26746.61,1688601600000
2023-07-07,30329.88,25124.950804865868,1.2072,1.1334,26760.90,1688688000000
2023-07-08,30263.62,25191.759818355054,1.2013,1.1303,26775.02,1688774400000
2023-07-09,30163.22,25258.573258783166,1.1942,1.1259,26789.13,1688860800000
2023-07-10,30394.66,25326.47542379047,1.2001,1.134,26803.46,1688947200000
2023-07-11,30616.25,25395.654074361777,1.2056,1.1416,26818.12,1689033600000
2023-07-12,30385.61,25463.39405743746,1.1933,1.1324,26832.58,1689120000000
2023-07-13,31434.74,25536.443539921383,1.2310,1.1709,26847.61,1689206400000
2023-07-14,30310.67,25603.597208886906,1.1838,1.1284,26861.87,1689292800000
2023-07-15,30290.89,25671.55710551169,1.1799,1.1271,26876.10,1689379200000
2023-07-16,30249.77,25740.124499339858,1.1752,1.1249,26890.35,1689465600000
2023-07-17,30143.75,25807.690264935998,1.1680,1.1204,26904.55,1689552000000
2023-07-18,29835.75,25873.9005578305,1.1531,1.1084,26918.58,1689638400000
2023-07-19,29913.03,25940.844616141432,1.1531,1.1107,26932.69,1689724800000
2023-07-20,29805.61,26006.838888778773,1.1461,1.1061,26946.64,1689811200000
2023-07-21,29919.69,26072.993759874626,1.1475,1.1098,26960.75,1689897600000
2023-07-22,29726.01,26138.273421091755,1.1373,1.102,26974.85,1689984000000
2023-07-23,30066.57,26204.36445313734,1.1474,1.114,26989.15,1690070400000
2023-07-24,29178.36,26266.132250745468,1.1109,1.0806,27003.07,1690156800000
2023-07-25,29221.25,26327.449213642896,1.1099,1.0816,27017.79,1690243200000
2023-07-26,29361.59,26389.54402948743,1.1126,1.0861,27032.74,1690329600000
2023-07-27,29201.69,26450.25626235272,1.1040,1.0796,27047.82,1690416000000
2023-07-28,29316.31,26510.92622846756,1.1058,1.0833,27062.91,1690502400000
2023-07-29,29360.38,26570.558536202807,1.1050,1.0843,27078.03,1690588800000
2023-07-30,29262.84,26627.70416604355,1.0990,1.0801,27093.17,1690675200000
2023-07-31,29219.82,26679.454744566345,1.0952,1.0779,27108.12,1690761600000
2023-08-01,29499.59,26727.60905853186,1.1037,1.0876,27123.26,1690848000000
2023-08-02,29143.15,26768.27020474167,1.0887,1.0739,27138.10,1690934400000
2023-08-03,29192.34,26809.85188627002,1.0889,1.0751,27153.06,1691020800000
2023-08-04,29057.25,26849.236092745763,1.0822,1.0695,27167.98,1691107200000
2023-08-05,29053.10,26888.610074252192,1.0805,1.0688,27182.91,1691193600000
