date,price,sma200d,mayerMultiple
2016-05-13,457.24,407.29,1.1227
2016-05-14,458.12,408.10,1.1226
2016-05-15,460.86,408.88,1.1271
2016-05-16,455.22,409.58,1.1114
2016-05-17,453.55,410.21,1.1057
2016-05-18,454.49,410.91,1.1061
2016-05-19,437.72,411.45,1.0639
2016-05-20,442.40,411.84,1.0742
2016-05-21,444.08,412.05,1.0777
2016-05-22,440.56,412.23,1.0687
2016-05-23,444.21,412.53,1.0768
2016-05-24,445.67,412.89,1.0794
2016-05-25,450.55,413.21,1.0904
2016-05-26,454.43,413.62,1.0987
2016-05-27,471.82,414.08,1.1394
2016-05-28,530.91,415.04,1.2792
2016-05-29,527.55,416.14,1.2677
2016-05-30,533.49,417.12,1.2790
2016-05-31,530.94,418.09,1.2699
2016-06-01,537.61,419.11,1.2828
2016-06-02,538.77,420.20,1.2822
2016-06-03,570.18,421.40,1.3531
2016-06-04,574.27,422.59,1.3589
2016-06-05,575.14,423.79,1.3571
2016-06-06,585.86,425.08,1.3782
2016-06-07,578.47,426.37,1.3567
2016-06-08,583.10,427.65,1.3635
2016-06-09,577.10,428.92,1.3455
2016-06-10,579.81,430.20,1.3478
2016-06-11,605.45,431.63,1.4027
2016-06-12,670.39,433.34,1.5470
2016-06-13,704.32,435.08,1.6188
2016-06-14,684.95,436.71,1.5684
2016-06-15,695.00,438.40,1.5853
2016-06-16,767.42,440.38,1.7426
2016-06-17,750.01,442.24,1.6959
2016-06-18,758.29,444.22,1.7070
2016-06-19,766.77,446.26,1.7182
2016-06-20,722.50,448.06,1.6125
2016-06-21,669.60,449.60,1.4893
2016-06-22,594.83,450.62,1.3200
2016-06-23,627.68,451.80,1.3893
2016-06-24,664.13,453.14,1.4656
2016-06-25,668.87,454.41,1.4719
2016-06-26,630.43,455.48,1.3841
2016-06-27,652.24,456.66,1.4283
2016-06-28,647.22,457.63,1.4143
2016-06-29,638.59,458.64,1.3923
2016-06-30,674.28,459.84,1.4663
2016-07-01,677.51,461.01,1.4696
2016-07-02,702.74,462.20,1.5204
2016-07-03,662.55,463.25,1.4302
2016-07-04,679.84,464.36,1.4640
2016-07-05,668.17,465.39,1.4357
2016-07-06,677.65,466.47,1.4527
2016-07-07,640.05,467.46,1.3692
2016-07-08,665.05,468.60,1.4192
2016-07-09,651.94,469.68,1.3881
2016-07-10,649.96,470.72,1.3808
2016-07-11,650.27,471.69,1.3786
2016-07-12,670.02,472.76,1.4173
2016-07-13,658.33,473.96,1.3890
2016-07-14,660.91,475.15,1.3909
2016-07-15,666.76,476.38,1.3996
2016-07-16,665.28,477.55,1.3931
2016-07-17,681.09,478.83,1.4224
2016-07-18,675.12,480.05,1.4063
2016-07-19,674.66,481.25,1.4019
2016-07-20,667.31,482.42,1.3833
2016-07-21,666.85,483.60,1.3789
2016-07-22,650.56,484.69,1.3422
2016-07-23,657.38,485.81,1.3532
2016-07-24,661.39,486.96,1.3582
2016-07-25,655.12,487.94,1.3426
2016-07-26,654.63,488.94,1.3389
2016-07-27,656.28,489.98,1.3394
2016-07-28,656.20,491.02,1.3364
2016-07-29,657.56,492.06,1.3363
2016-07-30,655.36,493.13,1.3290
2016-07-31,624.80,494.09,1.2646
2016-08-01,606.51,494.97,1.2253
2016-08-02,526.98,495.77,1.0630
2016-08-03,570.35,496.68,1.1483
2016-08-04,583.54,497.68,1.1725
2016-08-05,581.28,498.67,1.1657
2016-08-06,590.80,499.73,1.1822
2016-08-07,594.73,500.60,1.1880
2016-08-08,591.63,501.51,1.1797
2016-08-09,587.93,502.55,1.1699
2016-08-10,589.97,503.56,1.1716
2016-08-11,589.59,504.49,1.1687
2016-08-12,587.19,505.47,1.1617
2016-08-13,585.36,506.44,1.1558
2016-08-14,571.39,507.33,1.1263
2016-08-15,566.56,508.26,1.1147
2016-08-16,578.41,509.26,1.1358
2016-08-17,573.66,510.24,1.1243
2016-08-18,573.26,511.28,1.1212
2016-08-19,573.96,512.29,1.1204
2016-08-20,581.80,513.34,1.1334
2016-08-21,580.79,514.40,1.1291
2016-08-22,584.97,515.38,1.1350
2016-08-23,582.63,516.37,1.1283
2016-08-24,578.70,517.39,1.1185
2016-08-25,576.03,518.39,1.1112
2016-08-26,578.87,519.43,1.1144
2016-08-27,570.20,520.41,1.0957
2016-08-28,575.11,521.40,1.1030
2016-08-29,573.43,522.37,1.0977
2016-08-30,575.70,523.34,1.1000
2016-08-31,572.27,524.25,1.0916
2016-09-01,572.22,525.08,1.0898
2016-09-02,576.85,525.97,1.0967
2016-09-03,600.37,526.94,1.1394
2016-09-04,610.54,527.92,1.1565
2016-09-05,607.53,528.85,1.1488
2016-09-06,613.00,529.81,1.1570
2016-09-07,615.66,530.69,1.1601
2016-09-08,630.55,531.65,1.1860
2016-09-09,622.98,532.58,1.1697
2016-09-10,624.75,533.60,1.1708
2016-09-11,608.25,534.52,1.1379
2016-09-12,607.71,535.44,1.1350
2016-09-13,608.69,536.32,1.1349
2016-09-14,609.41,537.21,1.1344
2016-09-15,607.07,538.08,1.1282
2016-09-16,607.81,538.93,1.1278
2016-09-17,607.38,539.80,1.1252
2016-09-18,611.53,540.74,1.1309
2016-09-19,608.87,541.69,1.1240
2016-09-20,608.37,542.69,1.1210
2016-09-21,596.95,543.69,1.0980
2016-09-22,595.56,544.65,1.0935
2016-09-23,602.38,545.60,1.1041
2016-09-24,602.69,546.55,1.1027
2016-09-25,600.61,547.49,1.0970
2016-09-26,606.78,548.44,1.1064
2016-09-27,605.15,549.37,1.1015
2016-09-28,604.69,550.34,1.0987
2016-09-29,605.20,551.31,1.0978
2016-09-30,608.87,552.28,1.1025
2016-10-01,615.41,553.28,1.1123
2016-10-02,611.75,554.26,1.1037
2016-10-03,612.59,555.22,1.1033
2016-10-04,610.01,556.23,1.0967
2016-10-05,612.15,557.25,1.0985
2016-10-06,611.76,558.24,1.0959
2016-10-07,617.91,559.28,1.1048
2016-10-08,619.30,560.29,1.1053
2016-10-09,617.10,561.29,1.0994
2016-10-10,618.09,562.31,1.0992
2016-10-11,642.98,563.44,1.1412
2016-10-12,636.60,564.54,1.1276
2016-10-13,635.44,565.59,1.1235
2016-10-14,639.59,566.68,1.1287
2016-10-15,637.28,567.78,1.1224
2016-10-16,642.91,568.93,1.1300
2016-10-17,639.14,570.05,1.1212
2016-10-18,635.58,571.14,1.1128
2016-10-19,629.64,572.19,1.1004
2016-10-20,628.60,573.23,1.0966
2016-10-21,630.91,574.29,1.0986
2016-10-22,654.51,575.45,1.1374
2016-10-23,651.96,576.60,1.1307
2016-10-24,650.03,577.74,1.1251
2016-10-25,655.79,578.93,1.1328
2016-10-26,675.11,580.21,1.1636
2016-10-27,686.52,581.53,1.1805
2016-10-28,690.39,582.87,1.1845
2016-10-29,715.45,584.31,1.2244
2016-10-30,699.33,585.68,1.1941
2016-10-31,698.90,587.05,1.1905
2016-11-01,730.58,588.55,1.2413
2016-11-02,740.37,590.09,1.2547
2016-11-03,689.94,591.39,1.1666
2016-11-04,705.43,592.77,1.1901
2016-11-05,706.82,594.11,1.1897
2016-11-06,715.90,595.48,1.2022
2016-11-07,706.18,596.75,1.1834
2016-11-08,711.84,598.07,1.1902
2016-11-09,721.50,599.41,1.2037
2016-11-10,713.41,600.66,1.1877
2016-11-11,715.70,601.91,1.1891
2016-11-12,703.85,603.08,1.1671
2016-11-13,703.63,604.37,1.1642
2016-11-14,705.64,605.64,1.1651
2016-11-15,712.35,606.92,1.1737
2016-11-16,742.05,608.38,1.2197
2016-11-17,735.32,609.78,1.2059
2016-11-18,749.58,611.31,1.2262
2016-11-19,751.21,612.80,1.2259
2016-11-20,730.35,614.21,1.1891
2016-11-21,736.51,615.65,1.1963
2016-11-22,748.00,617.08,1.2122
2016-11-23,741.24,618.48,1.1985
2016-11-24,737.35,619.86,1.1896
2016-11-25,739.69,621.24,1.1907
2016-11-26,734.65,622.66,1.1799
2016-11-27,727.74,624.03,1.1662
2016-11-28,730.08,625.40,1.1674
2016-11-29,731.65,626.77,1.1673
2016-11-30,742.20,628.19,1.1815
2016-12-01,753.67,629.66,1.1970
2016-12-02,772.30,631.24,1.2235
2016-12-03,766.11,632.81,1.2107
2016-12-04,766.38,634.36,1.2081
2016-12-05,752.67,635.94,1.1836
2016-12-06,759.12,637.52,1.1907
2016-12-07,764.99,639.13,1.1969
2016-12-08,767.66,640.76,1.1980
2016-12-09,771.90,642.40,1.2016
2016-12-10,775.47,644.05,1.2041
2016-12-11,770.50,645.65,1.1934
2016-12-12,778.51,647.27,1.2028
2016-12-13,778.93,648.81,1.2006
2016-12-14,776.96,650.04,1.1953
2016-12-15,776.18,651.28,1.1918
2016-12-16,782.23,652.52,1.1988
2016-12-17,789.60,653.82,1.2077
2016-12-18,790.63,655.08,1.2069
2016-12-19,790.28,656.34,1.2041
2016-12-20,799.78,657.49,1.2164
2016-12-21,828.48,658.76,1.2576
2016-12-22,858.50,660.18,1.3004
2016-12-23,915.56,661.82,1.3834
2016-12-24,891.16,663.39,1.3433
2016-12-25,896.00,664.95,1.3475
2016-12-26,903.20,666.58,1.3550
2016-12-27,925.95,668.31,1.3855
2016-12-28,979.96,670.19,1.4622
2016-12-29,973.46,671.70,1.4493
2016-12-30,961.18,672.98,1.4282
2016-12-31,968.97,674.41,1.4368
2017-01-01,997.26,675.92,1.4754
2017-01-02,1017.08,677.16,1.5020
2017-01-03,1032.61,678.58,1.5217
2017-01-04,1134.50,680.46,1.6673
2017-01-05,1000.50,681.63,1.4678
2017-01-06,892.46,682.48,1.3077
2017-01-07,903.45,683.65,1.3215
2017-01-08,912.48,685.23,1.3316
2017-01-09,903.51,686.61,1.3159
2017-01-10,906.50,687.83,1.3179
2017-01-11,788.31,688.42,1.1451
2017-01-12,807.11,689.31,1.1709
2017-01-13,826.75,690.18,1.1979
2017-01-14,820.05,691.04,1.1867
2017-01-15,824.55,691.97,1.1916
2017-01-16,830.84,692.76,1.1993
2017-01-17,906.03,693.90,1.3057
2017-01-18,881.26,694.79,1.2684
2017-01-19,902.26,695.99,1.2964
2017-01-20,895.17,697.07,1.2842
2017-01-21,924.47,698.35,1.3238
2017-01-22,922.47,699.57,1.3186
2017-01-23,919.12,700.97,1.3112
2017-01-24,887.74,702.08,1.2644
2017-01-25,895.69,703.30,1.2736
2017-01-26,916.67,704.63,1.3009
2017-01-27,920.45,705.98,1.3038
2017-01-28,922.77,707.25,1.3047
2017-01-29,915.63,708.53,1.2923
2017-01-30,920.31,709.83,1.2965
2017-01-31,968.50,711.34,1.3615
2017-02-01,987.53,712.95,1.3851
2017-02-02,1007.70,714.58,1.4102
2017-02-03,1015.30,716.28,1.4175
2017-02-04,1033.79,718.08,1.4397
2017-02-05,1014.57,719.82,1.4095
2017-02-06,1023.32,721.60,1.4181
2017-02-07,1053.62,723.61,1.4561
2017-02-08,1052.37,725.59,1.4504
2017-02-09,982.75,727.20,1.3514
2017-02-10,996.65,728.90,1.3673
2017-02-11,1011.38,730.69,1.3841
2017-02-12,1006.30,732.44,1.3739
2017-02-13,999.95,734.16,1.3620
2017-02-14,1012.21,735.93,1.3754
2017-02-15,1013.90,737.72,1.3744
2017-02-16,1036.81,739.78,1.4015
2017-02-17,1058.67,742.04,1.4267
2017-02-18,1060.67,744.71,1.4243
2017-02-19,1058.79,747.15,1.4171
2017-02-20,1088.69,749.68,1.4522
2017-02-21,1128.86,752.42,1.5003
2017-02-22,1129.70,755.11,1.4961
2017-02-23,1188.86,758.08,1.5682
2017-02-24,1185.49,761.05,1.5577
2017-02-25,1151.60,763.87,1.5076
2017-02-26,1181.71,766.83,1.5410
2017-02-27,1194.15,769.85,1.5511
2017-02-28,1188.40,772.86,1.5377
2017-03-01,1228.46,776.07,1.5829
2017-03-02,1262.93,779.53,1.6201
2017-03-03,1289.36,783.14,1.6464
2017-03-04,1268.94,786.60,1.6132
2017-03-05,1276.27,790.11,1.6153
2017-03-06,1282.25,793.66,1.6156
2017-03-07,1234.48,796.96,1.5490
2017-03-08,1152.14,799.81,1.4405
2017-03-09,1193.46,802.87,1.4865
2017-03-10,1098.53,805.44,1.3639
2017-03-11,1176.82,808.41,1.4557
2017-03-12,1231.75,811.68,1.5175
2017-03-13,1239.40,814.99,1.5207
2017-03-14,1246.54,818.33,1.5233
2017-03-15,1258.65,821.77,1.5316
2017-03-16,1178.02,824.79,1.4283
2017-03-17,1072.08,827.28,1.2959
2017-03-18,962.57,829.22,1.1608
2017-03-19,1020.22,831.46,1.2270
2017-03-20,1037.76,833.78,1.2446
2017-03-21,1111.82,836.46,1.3292
2017-03-22,1037.30,838.64,1.2369
2017-03-23,1028.17,840.73,1.2229
2017-03-24,935.06,842.37,1.1100
2017-03-25,968.54,844.15,1.1474
2017-03-26,962.96,845.88,1.1384
2017-03-27,1042.92,847.95,1.2299
2017-03-28,1045.16,850.06,1.2295
2017-03-29,1039.69,852.13,1.2201
2017-03-30,1037.99,854.28,1.2150
2017-03-31,1081.74,856.65,1.2628
2017-04-01,1089.52,859.05,1.2683
2017-04-02,1105.56,861.54,1.2832
2017-04-03,1144.66,864.22,1.3245
2017-04-04,1141.92,866.89,1.3173
2017-04-05,1135.81,869.54,1.3062
2017-04-06,1194.60,872.45,1.3692
2017-04-07,1191.73,875.37,1.3614
2017-04-08,1184.42,878.25,1.3486
2017-04-09,1213.63,881.33,1.3771
2017-04-10,1211.65,884.41,1.3700
2017-04-11,1229.78,887.55,1.3856
2017-04-12,1216.11,890.61,1.3655
2017-04-13,1172.56,893.47,1.3124
2017-04-14,1174.33,896.31,1.3102
2017-04-15,1175.56,899.16,1.3074
2017-04-16,1173.69,902.01,1.3012
2017-04-17,1191.90,904.94,1.3171
2017-04-18,1202.13,907.91,1.3241
2017-04-19,1209.56,910.88,1.3279
2017-04-20,1235.80,914.00,1.3521
2017-04-21,1247.34,917.17,1.3600
2017-04-22,1243.55,920.34,1.3512
2017-04-23,1250.00,923.53,1.3535
2017-04-24,1257.24,926.76,1.3566
2017-04-25,1279.86,930.07,1.3761
2017-04-26,1296.49,933.45,1.3889
2017-04-27,1345.89,937.10,1.4362
2017-04-28,1347.99,940.75,1.4329
2017-04-29,1357.72,944.32,1.4378
2017-04-30,1381.96,948.05,1.4577
2017-05-01,1436.94,952.05,1.5093
2017-05-02,1463.82,956.18,1.5309
2017-05-03,1519.41,960.59,1.5818
2017-05-04,1539.83,965.07,1.5956
2017-05-05,1529.85,969.52,1.5779
2017-05-06,1573.29,974.21,1.6149
2017-05-07,1526.27,978.70,1.5595
2017-05-08,1685.09,983.98,1.7125
2017-05-09,1719.23,989.42,1.7376
2017-05-10,1782.50,995.06,1.7913
2017-05-11,1835.49,1000.98,1.8337
2017-05-12,1704.66,1006.25,1.6941
2017-05-13,1779.84,1011.87,1.7590
2017-05-14,1794.59,1017.47,1.7638
2017-05-15,1736.88,1022.72,1.6983
2017-05-16,1757.03,1028.05,1.7091
2017-05-17,1808.75,1033.52,1.7501
2017-05-18,1894.25,1039.49,1.8223
2017-05-19,1967.55,1045.84,1.8813
2017-05-20,2048.12,1052.43,1.9461
2017-05-21,2045.22,1058.95,1.9314
2017-05-22,2078.94,1065.89,1.9504
2017-05-23,2257.29,1073.65,2.1024
2017-05-24,2415.01,1082.19,2.2316
2017-05-25,2319.60,1090.21,2.1277
2017-05-26,2279.42,1098.08,2.0758
2017-05-27,2044.30,1104.74,1.8505
2017-05-28,2225.70,1112.26,2.0011
2017-05-29,2284.72,1120.12,2.0397
2017-05-30,2167.26,1127.38,1.9224
2017-05-31,2299.43,1135.36,2.0253
2017-06-01,2399.89,1143.84,2.0981
2017-06-02,2479.42,1152.71,2.1510
2017-06-03,2549.55,1161.89,2.1943
2017-06-04,2524.99,1170.81,2.1566
2017-06-05,2685.32,1180.56,2.2746
2017-06-06,2871.34,1191.16,2.4105
2017-06-07,2706.76,1200.94,2.2539
2017-06-08,2802.56,1211.30,2.3137
2017-06-09,2804.87,1221.65,2.2960
2017-06-10,2916.33,1232.49,2.3662
2017-06-11,2974.21,1243.65,2.3915
2017-06-12,2665.43,1253.29,2.1267
2017-06-13,2707.14,1263.13,2.1432
2017-06-14,2443.82,1271.68,1.9217
2017-06-15,2409.89,1280.09,1.8826
2017-06-16,2476.36,1288.82,1.9214
2017-06-17,2652.76,1298.42,2.0431
2017-06-18,2508.21,1307.25,1.9187
2017-06-19,2589.64,1316.43,1.9672
2017-06-20,2733.23,1326.24,2.0609
2017-06-21,2639.26,1335.60,1.9761
2017-06-22,2686.65,1345.20,1.9972
2017-06-23,2685.87,1354.87,1.9824
2017-06-24,2562.19,1363.89,1.8786
2017-06-25,2497.73,1372.55,1.8198
2017-06-26,2426.37,1380.84,1.7572
2017-06-27,2530.35,1389.64,1.8209
2017-06-28,2562.79,1398.57,1.8324
2017-06-29,2540.44,1407.42,1.8050
2017-06-30,2452.71,1415.79,1.7324
2017-07-01,2412.37,1423.96,1.6941
2017-07-02,2518.87,1432.67,1.7582
2017-07-03,2551.93,1441.55,1.7703
2017-07-04,2599.74,1450.64,1.7921
2017-07-05,2608.10,1459.73,1.7867
2017-07-06,2603.20,1468.79,1.7723
2017-07-07,2495.78,1477.32,1.6894
2017-07-08,2553.49,1486.09,1.7183
2017-07-09,2506.17,1494.48,1.6770
2017-07-10,2319.37,1501.78,1.5444
2017-07-11,2319.17,1508.80,1.5371
2017-07-12,2374.89,1516.22,1.5663
2017-07-13,2343.74,1523.46,1.5384
2017-07-14,2214.83,1530.01,1.4476
2017-07-15,1989.63,1535.33,1.2959
2017-07-16,1910.75,1539.99,1.2408
2017-07-17,2215.75,1546.20,1.4330
2017-07-18,2303.76,1552.91,1.4835
2017-07-19,2257.07,1559.35,1.4474
2017-07-20,2823.90,1568.48,1.8004
2017-07-21,2666.14,1576.73,1.6909
2017-07-22,2829.75,1585.72,1.7845
2017-07-23,2753.24,1593.81,1.7275
2017-07-24,2755.16,1602.58,1.7192
2017-07-25,2558.69,1610.91,1.5883
2017-07-26,2522.32,1619.01,1.5579
2017-07-27,2665.15,1627.77,1.6373
2017-07-28,2793.83,1637.22,1.7064
2017-07-29,2706.45,1646.22,1.6440
2017-07-30,2749.38,1656.03,1.6602
2017-07-31,2862.61,1666.31,1.7179
2017-08-01,2727.39,1675.81,1.6275
2017-08-02,2690.15,1685.16,1.5964
2017-08-03,2789.75,1694.98,1.6459
2017-08-04,2860.27,1705.13,1.6774
2017-08-05,3237.42,1716.79,1.8857
2017-08-06,3230.12,1728.53,1.8687
2017-08-07,3392.56,1740.98,1.9486
2017-08-08,3425.68,1753.64,1.9535
2017-08-09,3347.22,1765.75,1.8956
2017-08-10,3437.03,1778.32,1.9327
2017-08-11,3660.52,1792.03,2.0427
2017-08-12,3871.08,1806.95,2.1423
2017-08-13,4063.80,1822.79,2.2294
2017-08-14,4304.60,1839.73,2.3398
2017-08-15,4160.03,1855.93,2.2415
2017-08-16,4364.68,1873.14,2.3301
2017-08-17,4308.52,1890.10,2.2795
2017-08-18,4108.51,1906.04,2.1555
2017-08-19,4160.33,1922.00,2.1646
2017-08-20,4085.81,1937.49,2.1088
2017-08-21,3992.63,1952.42,2.0450
2017-08-22,4074.33,1967.71,2.0706
2017-08-23,4146.92,1983.28,2.0909
2017-08-24,4325.82,1999.83,2.1631
2017-08-25,4353.13,2016.48,2.1588
2017-08-26,4341.98,2032.92,2.1358
2017-08-27,4344.90,2049.39,2.1201
2017-08-28,4379.76,2066.37,2.1195
2017-08-29,4600.46,2084.39,2.2071
2017-08-30,4586.63,2102.27,2.1818
2017-08-31,4740.36,2120.94,2.2350
2017-09-01,4918.17,2140.53,2.2976
2017-09-02,4595.02,2158.44,2.1289
2017-09-03,4625.30,2176.50,2.1251
2017-09-04,4374.75,2193.19,1.9947
2017-09-05,4454.05,2210.17,2.0153
2017-09-06,4607.52,2227.90,2.0681
2017-09-07,4635.11,2245.78,2.0639
2017-09-08,4345.46,2262.07,1.9210
2017-09-09,4335.59,2278.10,1.9032
2017-09-10,4261.84,2293.76,1.8580
2017-09-11,4212.55,2308.88,1.8245
2017-09-12,4164.32,2323.77,1.7921
2017-09-13,3887.12,2337.45,1.6630
2017-09-14,3247.47,2347.78,1.3832
2017-09-15,3699.22,2360.30,1.5673
2017-09-16,3711.23,2372.92,1.5640
2017-09-17,3711.86,2385.34,1.5561
2017-09-18,4080.43,2399.42,1.7006
2017-09-19,3925.74,2412.60,1.6272
2017-09-20,3895.78,2425.74,1.6060
2017-09-21,3617.24,2437.44,1.4840
2017-09-22,3619.21,2449.13,1.4778
2017-09-23,3775.60,2461.83,1.5337
2017-09-24,3676.90,2474.46,1.4859
2017-09-25,3918.74,2488.08,1.5750
2017-09-26,3890.09,2502.04,1.5548
2017-09-27,4207.79,2517.20,1.6716
2017-09-28,4187.77,2531.98,1.6540
2017-09-29,4155.01,2546.56,1.6316
2017-09-30,4334.54,2562.00,1.6919
2017-10-01,4382.09,2577.61,1.7001
2017-10-02,4386.88,2593.66,1.6914
2017-10-03,4306.56,2609.83,1.6501
2017-10-04,4216.68,2626.10,1.6057
2017-10-05,4319.42,2642.60,1.6345
2017-10-06,4365.92,2659.24,1.6418
2017-10-07,4438.86,2675.87,1.6588
2017-10-08,4600.74,2693.69,1.7080
2017-10-09,4777.53,2712.44,1.7613
2017-10-10,4741.08,2731.47,1.7357
2017-10-11,4814.97,2750.70,1.7505
2017-10-12,5393.67,2772.85,1.9452
2017-10-13,5614.08,2795.71,2.0081
2017-10-14,5785.74,2819.41,2.0521
2017-10-15,5689.87,2842.66,2.0016
2017-10-16,5756.15,2866.25,2.0082
2017-10-17,5590.42,2888.80,1.9352
2017-10-18,5583.87,2911.27,1.9180
2017-10-19,5708.31,2934.28,1.9454
2017-10-20,6000.88,2958.56,2.0283
2017-10-21,6030.21,2983.00,2.0215
2017-10-22,5996.60,3007.31,1.9940
2017-10-23,5888.25,3030.78,1.9428
2017-10-24,5517.78,3052.41,1.8077
2017-10-25,5736.02,3075.16,1.8653
2017-10-26,5900.32,3098.60,1.9042
2017-10-27,5771.95,3121.40,1.8492
2017-10-28,5762.39,3144.06,1.8328
2017-10-29,6174.73,3168.85,1.9486
2017-10-30,6119.26,3193.59,1.9161
2017-10-31,6428.51,3219.86,1.9965
2017-11-01,6726.41,3247.61,2.0712
2017-11-02,7043.78,3276.96,2.1495
2017-11-03,7198.63,3307.00,2.1768
2017-11-04,7420.50,3338.09,2.2230
2017-11-05,7371.14,3368.90,2.1880
2017-11-06,6985.26,3397.64,2.0559
2017-11-07,7118.20,3427.00,2.0771
2017-11-08,7451.21,3458.04,2.1548
2017-11-09,7117.74,3487.38,2.0410
2017-11-10,6620.57,3514.19,1.8840
2017-11-11,6346.72,3539.53,1.7931
2017-11-12,5829.10,3562.19,1.6364
2017-11-13,6519.45,3588.06,1.8170
2017-11-14,6592.37,3614.28,1.8240
2017-11-15,7257.37,3643.78,1.9917
2017-11-16,7833.70,3676.04,2.1310
2017-11-17,7729.03,3707.50,2.0847
2017-11-18,7796.15,3739.16,2.0850
2017-11-19,8018.32,3771.65,2.1259
2017-11-20,8269.87,3805.30,2.1732
2017-11-21,8092.00,3838.11,2.1083
2017-11-22,8249.60,3871.50,2.1309
2017-11-23,8071.67,3904.22,2.0674
2017-11-24,8232.42,3936.96,2.0911
2017-11-25,8760.17,3972.16,2.2054
2017-11-26,9319.90,4009.85,2.3243
2017-11-27,9730.73,4049.33,2.4030
2017-11-28,9932.19,4090.46,2.4281
2017-11-29,9800.03,4130.57,2.3726
2017-11-30,9996.71,4171.58,2.3964
2017-12-01,10808.96,4216.94,2.5632
2017-12-02,10934.86,4262.83,2.5652
2017-12-03,11213.94,4309.85,2.6019
2017-12-04,11562.13,4358.19,2.6530
2017-12-05,11736.75,4407.04,2.6632
2017-12-06,13992.13,4466.76,3.1325
2017-12-07,17032.29,4541.69,3.7502
2017-12-08,16298.49,4612.79,3.5333
2017-12-09,15050.02,4676.75,3.2180
2017-12-10,15475.00,4742.05,3.2634
2017-12-11,16873.50,4814.82,3.5045
2017-12-12,17433.93,4890.60,3.5648
2017-12-13,16515.15,4962.95,3.3277
2017-12-14,16602.89,5034.84,3.2976
2017-12-15,17702.00,5111.92,3.4629
2017-12-16,19640.51,5199.29,3.7775
2017-12-17,19250.47,5284.04,3.6431
2017-12-18,18982.03,5366.95,3.5368
2017-12-19,17653.33,5442.82,3.2434
2017-12-20,16453.63,5512.34,2.9849
2017-12-21,15633.83,5577.89,2.8028
2017-12-22,14305.72,5635.99,2.5383
2017-12-23,14910.86,5696.19,2.6177
2017-12-24,14026.35,5752.79,2.4382
2017-12-25,14080.94,5809.18,2.4239
2017-12-26,15727.15,5873.79,2.6775
2017-12-27,15389.00,5936.15,2.5924
2017-12-28,14289.45,5992.73,2.3845
2017-12-29,14571.75,6052.26,2.4077
2017-12-30,12948.72,6103.47,2.1215
2017-12-31,13921.48,6160.86,2.2597
2018-01-01,13464.65,6216.13,2.1661
2018-01-02,14754.32,6277.52,2.3503
2018-01-03,15010.29,6339.31,2.3678
2018-01-04,15070.30,6402.12,2.3540
2018-01-05,16997.23,6474.16,2.6254
2018-01-06,17103.59,6546.01,2.6128
2018-01-07,16231.69,6613.97,2.4542
2018-01-08,14937.42,6675.22,2.2377
2018-01-09,14378.59,6733.69,2.1353
2018-01-10,14669.09,6794.22,2.1591
2018-01-11,13186.75,6847.67,1.9257
2018-01-12,13789.44,6904.48,1.9972
2018-01-13,14231.23,6962.99,2.0438
2018-01-14,13681.07,7018.58,1.9493
2018-01-15,13591.70,7073.84,1.9214
2018-01-16,11431.04,7118.73,1.6058
2018-01-17,11159.61,7162.46,1.5581
2018-01-18,11246.04,7206.10,1.5606
2018-01-19,11440.26,7250.54,1.5778
2018-01-20,12768.40,7301.38,1.7488
2018-01-21,11422.39,7345.46,1.5550
2018-01-22,10737.35,7386.13,1.4537
2018-01-23,10849.39,7427.89,1.4606
2018-01-24,11225.90,7471.26,1.5025
2018-01-25,11130.46,7514.38,1.4812
2018-01-26,11035.55,7557.96,1.4601
2018-01-27,11320.97,7602.97,1.4890
2018-01-28,11615.96,7649.17,1.5186
2018-01-29,11132.55,7693.12,1.4471
2018-01-30,9959.55,7731.84,1.2881
2018-01-31,10050.10,7772.14,1.2931
2018-02-01,9039.87,7807.79,1.1578
2018-02-02,8786.08,7840.64,1.1206
2018-02-03,9132.10,7874.78,1.1597
2018-02-04,8250.53,7904.75,1.0437
2018-02-05,6849.54,7924.88,0.8643
2018-02-06,7738.64,7950.24,0.9734
2018-02-07,7624.60,7974.21,0.9562
2018-02-08,8218.58,8001.54,1.0271
2018-02-09,8660.45,8031.07,1.0784
2018-02-10,8530.29,8060.93,1.0582
2018-02-11,8096.73,8088.80,1.0010
2018-02-12,8907.67,8120.01,1.0970
2018-02-13,8523.97,8148.66,1.0461
2018-02-14,9467.30,8182.46,1.1570
2018-02-15,10106.73,8219.25,1.2296
2018-02-16,10189.32,8255.88,1.2342
2018-02-17,11085.60,8297.68,1.3360
2018-02-18,10452.09,8336.49,1.2538
2018-02-19,11139.36,8378.23,1.3296
2018-02-20,11245.93,8420.16,1.3356
2018-02-21,10458.87,8456.27,1.2368
2018-02-22,9878.16,8489.51,1.1636
2018-02-23,10159.07,8523.34,1.1919
2018-02-24,9686.60,8554.65,1.1323
2018-02-25,9603.23,8585.93,1.1185
2018-02-26,10312.37,8620.30,1.1963
2018-02-27,10654.11,8655.27,1.2309
2018-02-28,10307.02,8687.45,1.1864
2018-03-01,10923.63,8721.75,1.2525
2018-03-02,11014.06,8755.30,1.2580
2018-03-03,11425.68,8791.63,1.2996
2018-03-04,11462.58,8827.12,1.2986
2018-03-05,11540.66,8863.28,1.3021
2018-03-06,10677.04,8896.12,1.2002
2018-03-07,9903.09,8924.83,1.1096
